comp_go_id,component_id,go_id
2553798,350,GO:0004518
2553817,350,GO:0005198
2553806,350,GO:0005575
2553812,350,GO:0006259
2553809,350,GO:0006508
2553800,350,GO:0008150
2553805,350,GO:0008152
2553803,350,GO:0008233
2553810,350,GO:0008289
2553816,350,GO:0009058
2553813,350,GO:0016020
2553808,350,GO:0016740
2553802,350,GO:0016779
2553811,350,GO:0016787
2553801,350,GO:0019013
2553797,350,GO:0019028
2553804,350,GO:0043167
2553814,350,GO:0044403
2553818,350,GO:0055036
2553827,351,GO:0002376
2553826,351,GO:0005515
2553824,351,GO:0005575
2553825,351,GO:0005634
2553837,351,GO:0005764
2553835,351,GO:0005768
2553843,351,GO:0005886
2553836,351,GO:0006810
2553844,351,GO:0006914
2553832,351,GO:0006950
2553820,351,GO:0008150
2553831,351,GO:0008219
2553822,351,GO:0008283
2553839,351,GO:0009056
2553838,351,GO:0009058
2553834,351,GO:0016020
2553842,351,GO:0019899
2553829,351,GO:0022607
2553840,351,GO:0022857
2553823,351,GO:0030154
2553821,351,GO:0032880
2553833,351,GO:0042592
2553841,351,GO:0043226
2553830,351,GO:0048856
2553828,351,GO:0055085
2553847,352,GO:0003674
2553845,352,GO:0005783
2553846,352,GO:0005886
2553848,352,GO:0006520
2553851,352,GO:0008152
2553852,352,GO:0009058
2553850,352,GO:0016020
2553849,352,GO:0016491
2553854,353,GO:0003674
2553853,353,GO:0005515
2553860,353,GO:0005575
2553856,353,GO:0005576
2553859,353,GO:0005886
2553858,353,GO:0007165
2553855,353,GO:0008150
2553857,353,GO:0016020
2553863,354,GO:0002376
2553862,354,GO:0003674
2553861,354,GO:0005515
2553869,354,GO:0005575
2553868,354,GO:0005886
2553866,354,GO:0007165
2553867,354,GO:0007585
2553864,354,GO:0008150
2553865,354,GO:0016020
2553871,355,GO:0005515
2553877,355,GO:0005575
2553875,355,GO:0006508
2553870,355,GO:0008150
2553876,355,GO:0008152
2553874,355,GO:0008233
2553878,355,GO:0009058
2553873,355,GO:0016787
2553872,355,GO:0071554
2553887,356,GO:0005515
2553883,356,GO:0005575
2553888,356,GO:0005737
2553880,356,GO:0005829
2553904,356,GO:0005886
2553891,356,GO:0005975
2553901,356,GO:0006091
2553903,356,GO:0006629
2553897,356,GO:0006810
2553895,356,GO:0006950
2553892,356,GO:0007267
2553879,356,GO:0008150
2553881,356,GO:0008168
2553900,356,GO:0009056
2553898,356,GO:0009058
2553884,356,GO:0009308
2553885,356,GO:0009636
2553896,356,GO:0016020
2553890,356,GO:0016740
2553899,356,GO:0032259
2553894,356,GO:0040007
2553882,356,GO:0043167
2553902,356,GO:0043226
2553889,356,GO:0044281
2553893,356,GO:0048856
2553886,356,GO:0050877
2553925,357,GO:0001540
2553927,357,GO:0003674
2553933,357,GO:0003990
2553919,357,GO:0004104
2553915,357,GO:0005515
2553913,357,GO:0005575
2553930,357,GO:0005576
2553906,357,GO:0005615
2553914,357,GO:0005634
2553917,357,GO:0005794
2553934,357,GO:0005886
2553924,357,GO:0007155
2553920,357,GO:0007165
2553907,357,GO:0008150
2553912,357,GO:0008152
2553932,357,GO:0009056
2553931,357,GO:0016020
2553926,357,GO:0016192
2553928,357,GO:0016787
2553911,357,GO:0016788
2553922,357,GO:0022607
2553918,357,GO:0030312
2553908,357,GO:0032880
2553921,357,GO:0034330
2553916,357,GO:0042802
2553929,357,GO:0042803
2553910,357,GO:0043167
2553909,357,GO:0043621
2553923,357,GO:0048856
2553905,357,GO:0050840
2553936,358,GO:0003674
2553940,358,GO:0004930
2553935,358,GO:0005515
2553942,358,GO:0005575
2553941,358,GO:0005886
2553939,358,GO:0007165
2553937,358,GO:0008150
2553938,358,GO:0016020
2553943,358,GO:0048856
2553965,359,GO:0000166
2553966,359,GO:0003674
2553947,359,GO:0005178
2553955,359,GO:0005515
2553953,359,GO:0005575
2553968,359,GO:0005576
2553954,359,GO:0005634
2553958,359,GO:0005737
2553970,359,GO:0005768
2553945,359,GO:0005783
2553957,359,GO:0005794
2553973,359,GO:0005886
2553960,359,GO:0007165
2553946,359,GO:0008150
2553948,359,GO:0008283
2553971,359,GO:0016020
2553964,359,GO:0016301
2553944,359,GO:0016310
2553959,359,GO:0016740
2553963,359,GO:0019838
2553952,359,GO:0021700
2553950,359,GO:0030154
2553962,359,GO:0030554
2553969,359,GO:0042592
2553956,359,GO:0042802
2553951,359,GO:0043167
2553972,359,GO:0043226
2553967,359,GO:0048646
2553961,359,GO:0048856
2553949,359,GO:0048870
2553976,360,GO:0000166
2553982,360,GO:0003677
2553983,360,GO:0005575
2553974,360,GO:0005694
2553977,360,GO:0005737
2553978,360,GO:0006259
2553975,360,GO:0016853
2553984,360,GO:0030554
2553981,360,GO:0043167
2553980,360,GO:0046677
2553979,360,GO:0051276
2553989,361,GO:0005575
2553985,361,GO:0009056
2553986,361,GO:0016787
2553988,361,GO:0016810
2553987,361,GO:0046677
2553993,362,GO:0003674
2553992,362,GO:0005515
2553990,362,GO:0005886
2554002,362,GO:0006629
2554004,362,GO:0006810
2553999,362,GO:0006950
2553996,362,GO:0008092
2553994,362,GO:0008150
2554006,362,GO:0008152
2553991,362,GO:0008289
2554005,362,GO:0009058
2554001,362,GO:0016020
2554003,362,GO:0019899
2554000,362,GO:0042592
2553995,362,GO:0042803
2553997,362,GO:0043226
2553998,362,GO:0044281
2554016,363,GO:0004930
2554010,363,GO:0005102
2554007,363,GO:0005515
2554011,363,GO:0005575
2554017,363,GO:0005886
2554009,363,GO:0005929
2554012,363,GO:0006950
2554014,363,GO:0007165
2554018,363,GO:0007267
2554008,363,GO:0008150
2554013,363,GO:0016020
2554015,363,GO:0042277
2554019,363,GO:0048856
2554025,364,GO:0004930
2554020,364,GO:0005515
2554022,364,GO:0005575
2554026,364,GO:0005886
2554024,364,GO:0007165
2554027,364,GO:0007267
2554021,364,GO:0008150
2554023,364,GO:0016020
2554028,364,GO:0048856
2554038,365,GO:0005575
2554037,365,GO:0005886
2554036,365,GO:0006508
2554029,365,GO:0008150
2554034,365,GO:0008233
2554039,365,GO:0009058
2554033,365,GO:0016020
2554030,365,GO:0016787
2554032,365,GO:0042803
2554035,365,GO:0043167
2554031,365,GO:0071554
2554050,366,GO:0002376
2554054,366,GO:0004252
2554049,366,GO:0005515
2554043,366,GO:0005539
2554048,366,GO:0005575
2554061,366,GO:0005576
2554041,366,GO:0005615
2554051,366,GO:0005737
2554045,366,GO:0005829
2554053,366,GO:0006508
2554059,366,GO:0006950
2554042,366,GO:0008150
2554056,366,GO:0008219
2554046,366,GO:0008233
2554064,366,GO:0009056
2554063,366,GO:0009058
2554055,366,GO:0016192
2554058,366,GO:0016787
2554066,366,GO:0019899
2554040,366,GO:0030198
2554052,366,GO:0030312
2554067,366,GO:0030674
2554057,366,GO:0034641
2554060,366,GO:0042592
2554047,366,GO:0043085
2554065,366,GO:0043226
2554062,366,GO:0044403
2554044,366,GO:0048870
2554069,367,GO:0000166
2554070,367,GO:0003824
2554071,367,GO:0005515
2554075,367,GO:0005737
2554074,367,GO:0005829
2554077,367,GO:0005886
2554072,367,GO:0008150
2554078,367,GO:0009058
2554068,367,GO:0016874
2554079,367,GO:0030554
2554076,367,GO:0043167
2554073,367,GO:0071554
2554081,368,GO:0003824
2554083,368,GO:0005515
2554084,368,GO:0005829
2554082,368,GO:0006520
2554087,368,GO:0009058
2554080,368,GO:0016853
2554086,368,GO:0043167
2554085,368,GO:0044281
2554092,369,GO:0003674
2554099,369,GO:0004930
2554091,369,GO:0005515
2554102,369,GO:0005575
2554094,369,GO:0005737
2554090,369,GO:0005886
2554101,369,GO:0006810
2554097,369,GO:0007165
2554093,369,GO:0008150
2554104,369,GO:0008152
2554096,369,GO:0016020
2554089,369,GO:0019838
2554100,369,GO:0021700
2554098,369,GO:0042277
2554088,369,GO:0042562
2554095,369,GO:0043226
2554103,369,GO:0048856
2554107,370,GO:0003674
2554106,370,GO:0005515
2554115,370,GO:0005575
2554105,370,GO:0005739
2554112,370,GO:0006629
2554108,370,GO:0008150
2554114,370,GO:0008152
2554116,370,GO:0009058
2554111,370,GO:0016020
2554109,370,GO:0016491
2554113,370,GO:0043167
2554110,370,GO:0044281
2554137,371,GO:0003674
2554148,371,GO:0003677
2554118,371,GO:0003723
2554126,371,GO:0005515
2554123,371,GO:0005575
2554125,371,GO:0005634
2554145,371,GO:0005654
2554128,371,GO:0005737
2554124,371,GO:0005739
2554143,371,GO:0005815
2554120,371,GO:0005829
2554131,371,GO:0005856
2554146,371,GO:0006629
2554139,371,GO:0006950
2554133,371,GO:0007049
2554149,371,GO:0007059
2554129,371,GO:0007165
2554130,371,GO:0007267
2554134,371,GO:0008134
2554119,371,GO:0008150
2554135,371,GO:0008219
2554136,371,GO:0008289
2554142,371,GO:0009058
2554140,371,GO:0016020
2554147,371,GO:0019899
2554121,371,GO:0030154
2554117,371,GO:0042562
2554127,371,GO:0042802
2554141,371,GO:0043065
2554122,371,GO:0043167
2554144,371,GO:0043226
2554132,371,GO:0048856
2554138,371,GO:0051301
2554151,372,GO:0004620
2554159,372,GO:0004930
2554153,372,GO:0005515
2554156,372,GO:0005575
2554150,372,GO:0005886
2554160,372,GO:0006810
2554158,372,GO:0007165
2554161,372,GO:0007267
2554154,372,GO:0008081
2554155,372,GO:0008150
2554157,372,GO:0016020
2554152,372,GO:0050877
2554165,373,GO:0003674
2554162,373,GO:0005515
2554167,373,GO:0005576
2554166,373,GO:0005829
2554174,373,GO:0005886
2554171,373,GO:0006508
2554169,373,GO:0008233
2554168,373,GO:0016020
2554164,373,GO:0016787
2554163,373,GO:0022857
2554170,373,GO:0043167
2554173,373,GO:0044403
2554172,373,GO:0055085
2554179,374,GO:0005575
2554175,374,GO:0005886
2554177,374,GO:0005975
2554180,374,GO:0009058
2554176,374,GO:0016020
2554178,374,GO:0016757
2554190,375,GO:0003676
2554181,375,GO:0004518
2554185,375,GO:0006259
2554189,375,GO:0006508
2554187,375,GO:0008233
2554191,375,GO:0009058
2554186,375,GO:0016740
2554184,375,GO:0016779
2554183,375,GO:0016787
2554182,375,GO:0042802
2554188,375,GO:0043167
2554192,376,GO:0000149
2554198,376,GO:0005484
2554196,376,GO:0005515
2554202,376,GO:0005575
2554194,376,GO:0005739
2554197,376,GO:0005829
2554201,376,GO:0005886
2554200,376,GO:0016020
2554193,376,GO:0016192
2554199,376,GO:0043226
2554203,376,GO:0061024
2554195,376,GO:0065003
2554208,377,GO:0000166
2554211,377,GO:0003674
2554209,377,GO:0005515
2554217,377,GO:0005575
2554206,377,GO:0005739
2554212,377,GO:0008150
2554213,377,GO:0009056
2554205,377,GO:0009058
2554204,377,GO:0009308
2554207,377,GO:0009636
2554215,377,GO:0016020
2554214,377,GO:0016491
2554210,377,GO:0042802
2554216,377,GO:0043167
2554218,377,GO:0048856
2554225,378,GO:0002376
2554230,378,GO:0003674
2554234,378,GO:0005102
2554223,378,GO:0005515
2554221,378,GO:0005575
2554232,378,GO:0005576
2554235,378,GO:0005654
2554226,378,GO:0005794
2554237,378,GO:0005886
2554231,378,GO:0006950
2554228,378,GO:0007155
2554227,378,GO:0007165
2554219,378,GO:0008150
2554229,378,GO:0008219
2554233,378,GO:0016020
2554236,378,GO:0019899
2554224,378,GO:0042802
2554220,378,GO:0043621
2554222,378,GO:0061024
2554252,379,GO:0003013
2554242,379,GO:0003674
2554239,379,GO:0005515
2554245,379,GO:0005737
2554244,379,GO:0005829
2554250,379,GO:0006629
2554248,379,GO:0007165
2554240,379,GO:0008081
2554243,379,GO:0008150
2554247,379,GO:0016020
2554241,379,GO:0016787
2554251,379,GO:0021700
2554238,379,GO:0042562
2554249,379,GO:0043167
2554253,379,GO:0048856
2554246,379,GO:0050790
2554271,380,GO:0000166
2554263,380,GO:0002376
2554272,380,GO:0003674
2554262,380,GO:0005515
2554261,380,GO:0005575
2554275,380,GO:0005768
2554278,380,GO:0005886
2554266,380,GO:0006508
2554274,380,GO:0006950
2554269,380,GO:0007155
2554265,380,GO:0007165
2554255,380,GO:0008150
2554276,380,GO:0016020
2554270,380,GO:0016301
2554254,380,GO:0016310
2554264,380,GO:0016740
2554260,380,GO:0021700
2554257,380,GO:0030154
2554268,380,GO:0030554
2554277,380,GO:0043065
2554259,380,GO:0043085
2554258,380,GO:0043167
2554273,380,GO:0048646
2554267,380,GO:0048856
2554256,380,GO:0048870
2554284,381,GO:0005575
2554279,381,GO:0005886
2554282,381,GO:0005975
2554285,381,GO:0009058
2554280,381,GO:0016020
2554281,381,GO:0016740
2554283,381,GO:0016757
2554304,382,GO:0000166
2554296,382,GO:0002376
2554312,382,GO:0005102
2554294,382,GO:0005515
2554293,382,GO:0005575
2554297,382,GO:0005737
2554289,382,GO:0005829
2554316,382,GO:0005886
2554307,382,GO:0006950
2554299,382,GO:0007165
2554287,382,GO:0008150
2554310,382,GO:0016020
2554303,382,GO:0016301
2554286,382,GO:0016310
2554298,382,GO:0016740
2554314,382,GO:0016791
2554315,382,GO:0019899
2554308,382,GO:0019904
2554290,382,GO:0030154
2554306,382,GO:0030234
2554302,382,GO:0030554
2554309,382,GO:0042592
2554295,382,GO:0042802
2554311,382,GO:0043065
2554292,382,GO:0043085
2554291,382,GO:0043167
2554313,382,GO:0043226
2554301,382,GO:0048856
2554288,382,GO:0048870
2554305,382,GO:0051219
2554300,382,GO:0055085
2554318,383,GO:0003723
2554317,383,GO:0004518
2554322,383,GO:0005575
2554321,383,GO:0006399
2554320,383,GO:0016787
2554319,383,GO:0034641
2554326,384,GO:0003674
2554336,384,GO:0005575
2554323,384,GO:0005739
2554327,384,GO:0006520
2554331,384,GO:0006950
2554324,384,GO:0008150
2554328,384,GO:0009056
2554337,384,GO:0009058
2554332,384,GO:0016740
2554335,384,GO:0019899
2554329,384,GO:0032880
2554325,384,GO:0042802
2554334,384,GO:0043167
2554330,384,GO:0044281
2554333,384,GO:0048856
2554339,385,GO:0003824
2554344,385,GO:0005576
2554338,385,GO:0005615
2554346,385,GO:0005975
2554348,385,GO:0007586
2554347,385,GO:0008152
2554340,385,GO:0009056
2554341,385,GO:0016787
2554342,385,GO:0016798
2554345,385,GO:0043167
2554343,385,GO:0043226
2554350,386,GO:0000166
2554361,386,GO:0003013
2554352,386,GO:0003674
2554351,386,GO:0005515
2554357,386,GO:0005575
2554356,386,GO:0005737
2554355,386,GO:0005829
2554359,386,GO:0007165
2554362,386,GO:0007267
2554354,386,GO:0008150
2554363,386,GO:0009058
2554349,386,GO:0016829
2554353,386,GO:0034641
2554360,386,GO:0043167
2554358,386,GO:0044281
2554371,387,GO:0002376
2554378,387,GO:0003674
2554385,387,GO:0003677
2554370,387,GO:0005515
2554368,387,GO:0005575
2554369,387,GO:0005634
2554383,387,GO:0005654
2554384,387,GO:0006629
2554380,387,GO:0006950
2554373,387,GO:0007165
2554376,387,GO:0008134
2554364,387,GO:0008150
2554377,387,GO:0008289
2554382,387,GO:0009058
2554375,387,GO:0022607
2554366,387,GO:0030154
2554365,387,GO:0032880
2554374,387,GO:0034330
2554379,387,GO:0034641
2554381,387,GO:0042592
2554367,387,GO:0043167
2554372,387,GO:0044281
2554393,388,GO:0002376
2554390,388,GO:0003013
2554400,388,GO:0005102
2554401,388,GO:0005198
2554392,388,GO:0005515
2554391,388,GO:0005575
2554398,388,GO:0005576
2554387,388,GO:0005615
2554394,388,GO:0005737
2554386,388,GO:0005783
2554404,388,GO:0005886
2554397,388,GO:0006950
2554396,388,GO:0007155
2554388,388,GO:0008150
2554395,388,GO:0030312
2554405,388,GO:0031639
2554389,388,GO:0032880
2554402,388,GO:0043226
2554403,388,GO:0051604
2554399,388,GO:0065003
2554416,389,GO:0003013
2554415,389,GO:0004930
2554418,389,GO:0005575
2554407,389,GO:0005886
2554417,389,GO:0006810
2554411,389,GO:0006950
2554413,389,GO:0007165
2554408,389,GO:0007565
2554409,389,GO:0008150
2554412,389,GO:0016020
2554414,389,GO:0042277
2554406,389,GO:0042562
2554419,389,GO:0048856
2554410,389,GO:0050877
2554422,390,GO:0003674
2554421,390,GO:0005515
2554428,390,GO:0005575
2554424,390,GO:0005576
2554427,390,GO:0005886
2554426,390,GO:0007165
2554423,390,GO:0008150
2554425,390,GO:0016020
2554420,390,GO:0019838
2554429,390,GO:0048856
2554432,391,GO:0002376
2554442,391,GO:0005575
2554435,391,GO:0005576
2554430,391,GO:0005886
2554439,391,GO:0005975
2554441,391,GO:0008152
2554436,391,GO:0016020
2554433,391,GO:0016787
2554434,391,GO:0016798
2554431,391,GO:0030234
2554438,391,GO:0043167
2554440,391,GO:0044403
2554437,391,GO:0055036
2554450,392,GO:0005575
2554449,392,GO:0006810
2554445,392,GO:0016020
2554444,392,GO:0022857
2554448,392,GO:0044403
2554447,392,GO:0055036
2554446,392,GO:0055085
2554443,392,GO:0065003
2554451,393,GO:0005783
2554455,393,GO:0006629
2554456,393,GO:0009058
2554454,393,GO:0016020
2554452,393,GO:0016491
2554457,393,GO:0030554
2554453,393,GO:0044281
2554460,394,GO:0003674
2554458,394,GO:0005886
2554459,394,GO:0008150
2554464,394,GO:0008152
2554465,394,GO:0009058
2554462,394,GO:0016020
2554461,394,GO:0016491
2554463,394,GO:0019899
2554486,395,GO:0003674
2554491,395,GO:0003676
2554497,395,GO:0003677
2554493,395,GO:0003682
2554467,395,GO:0003729
2554494,395,GO:0005102
2554476,395,GO:0005515
2554473,395,GO:0005575
2554475,395,GO:0005634
2554495,395,GO:0005654
2554481,395,GO:0005730
2554477,395,GO:0005737
2554470,395,GO:0005829
2554479,395,GO:0005856
2554474,395,GO:0005886
2554478,395,GO:0007165
2554468,395,GO:0007565
2554489,395,GO:0008092
2554483,395,GO:0008134
2554469,395,GO:0008150
2554485,395,GO:0008289
2554492,395,GO:0009058
2554482,395,GO:0016192
2554466,395,GO:0016310
2554496,395,GO:0019899
2554490,395,GO:0019904
2554471,395,GO:0030154
2554487,395,GO:0034641
2554484,395,GO:0040007
2554472,395,GO:0043167
2554488,395,GO:0048646
2554480,395,GO:0048856
2554512,396,GO:0003676
2554500,396,GO:0003723
2554499,396,GO:0003729
2554506,396,GO:0005737
2554498,396,GO:0005739
2554504,396,GO:0005829
2554502,396,GO:0006520
2554508,396,GO:0006950
2554501,396,GO:0008150
2554513,396,GO:0008152
2554514,396,GO:0009058
2554505,396,GO:0016491
2554515,396,GO:0030554
2554503,396,GO:0034641
2554511,396,GO:0043085
2554510,396,GO:0043167
2554507,396,GO:0044281
2554509,396,GO:0048856
2554522,397,GO:0003013
2554534,397,GO:0003674
2554540,397,GO:0004930
2554527,397,GO:0005515
2554523,397,GO:0005575
2554525,397,GO:0005634
2554516,397,GO:0005783
2554541,397,GO:0005886
2554535,397,GO:0005929
2554539,397,GO:0006810
2554517,397,GO:0006913
2554536,397,GO:0006950
2554528,397,GO:0007165
2554532,397,GO:0007267
2554518,397,GO:0008150
2554524,397,GO:0009308
2554538,397,GO:0016020
2554531,397,GO:0022607
2554530,397,GO:0034330
2554537,397,GO:0042592
2554521,397,GO:0043085
2554520,397,GO:0043167
2554533,397,GO:0048856
2554519,397,GO:0048870
2554526,397,GO:0050877
2554529,397,GO:0055085
2554542,398,GO:0005739
2554545,398,GO:0005829
2554543,398,GO:0006520
2554548,398,GO:0009058
2554546,398,GO:0016491
2554549,398,GO:0030554
2554544,398,GO:0034641
2554547,398,GO:0044281
2554557,399,GO:0002376
2554555,399,GO:0003674
2554556,399,GO:0005154
2554553,399,GO:0005515
2554566,399,GO:0005575
2554552,399,GO:0005615
2554564,399,GO:0005654
2554550,399,GO:0005886
2554565,399,GO:0006810
2554563,399,GO:0007165
2554558,399,GO:0008150
2554560,399,GO:0008283
2554562,399,GO:0016020
2554559,399,GO:0030154
2554554,399,GO:0042802
2554561,399,GO:0043226
2554551,399,GO:0065003
2554572,400,GO:0002376
2554574,400,GO:0005102
2554579,400,GO:0005125
2554568,400,GO:0005164
2554570,400,GO:0005515
2554576,400,GO:0005576
2554569,400,GO:0005615
2554580,400,GO:0005886
2554575,400,GO:0006950
2554577,400,GO:0007165
2554581,400,GO:0007267
2554571,400,GO:0008150
2554567,400,GO:0008219
2554578,400,GO:0016020
2554573,400,GO:0043065
2554582,400,GO:0048856
2554594,401,GO:0003674
2554602,401,GO:0004620
2554601,401,GO:0004806
2554604,401,GO:0005102
2554590,401,GO:0005515
2554585,401,GO:0005539
2554589,401,GO:0005575
2554597,401,GO:0005576
2554583,401,GO:0005615
2554606,401,GO:0005886
2554605,401,GO:0006629
2554593,401,GO:0007165
2554584,401,GO:0008150
2554586,401,GO:0008970
2554603,401,GO:0009056
2554600,401,GO:0009058
2554599,401,GO:0016020
2554591,401,GO:0016298
2554595,401,GO:0016787
2554588,401,GO:0016788
2554607,401,GO:0030674
2554598,401,GO:0042592
2554596,401,GO:0042803
2554587,401,GO:0043167
2554592,401,GO:0044281
2554622,402,GO:0003674
2554628,402,GO:0003677
2554616,402,GO:0005515
2554613,402,GO:0005575
2554615,402,GO:0005634
2554626,402,GO:0005654
2554618,402,GO:0005737
2554614,402,GO:0005739
2554609,402,GO:0005829
2554619,402,GO:0007165
2554620,402,GO:0008134
2554608,402,GO:0008150
2554621,402,GO:0008289
2554625,402,GO:0009058
2554627,402,GO:0019899
2554624,402,GO:0019904
2554610,402,GO:0030154
2554623,402,GO:0034641
2554612,402,GO:0042277
2554617,402,GO:0042802
2554611,402,GO:0043167
2554629,403,GO:0005515
2554632,403,GO:0005794
2554637,403,GO:0006629
2554639,403,GO:0007009
2554638,403,GO:0007165
2554631,403,GO:0008150
2554643,403,GO:0008152
2554642,403,GO:0009058
2554634,403,GO:0016020
2554635,403,GO:0016740
2554640,403,GO:0016757
2554641,403,GO:0022607
2554633,403,GO:0030154
2554630,403,GO:0034641
2554636,403,GO:0048856
2554654,404,GO:0004930
2554645,404,GO:0005515
2554649,404,GO:0005575
2554651,404,GO:0005576
2554644,404,GO:0005615
2554648,404,GO:0005737
2554656,404,GO:0005886
2554653,404,GO:0007165
2554657,404,GO:0007267
2554646,404,GO:0008150
2554652,404,GO:0016020
2554647,404,GO:0030154
2554650,404,GO:0043226
2554655,404,GO:0046982
2554659,405,GO:0005515
2554660,405,GO:0009056
2554658,405,GO:0009308
2554661,405,GO:0016787
2554662,405,GO:0016810
2554663,405,GO:0044281
2554664,405,GO:0046677
2554665,406,GO:0005515
2554672,406,GO:0005575
2554667,406,GO:0005829
2554669,406,GO:0008092
2554666,406,GO:0008150
2554668,406,GO:0042803
2554671,406,GO:0043167
2554670,406,GO:0043226
2554673,407,GO:0005515
2554674,407,GO:0005737
2554678,407,GO:0009058
2554677,407,GO:0016740
2554676,407,GO:0016765
2554675,407,GO:0051604
2554700,408,GO:0000166
2554691,408,GO:0000902
2554679,408,GO:0001618
2554701,408,GO:0003674
