assay_id,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_tax_id,assay_strain,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,curated_by,src_id,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id,aidx
4420,5334,Plasma clearance was reported after intravenous administration at a dose of 1 mg/kg in Rhesus monkey (male),A,In vivo,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620911,,BAO_0000218,1969.0,,CLD0
4421,5334,Plasma clearance was reported after oral administration at a dose of 2 mg/kg in Rhesus monkey (male),A,In vivo,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620912,,BAO_0000218,1969.0,,CLD0
4422,17509,Cmax 24 hr after 2 mg/kg oral administration in monkeys,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620913,,BAO_0000218,,,CLD0
4423,6535,Cmax in monkey after administration of 1 mg/kg iv,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620914,,BAO_0000218,,,CLD0
4424,5668,Cmax was determine after peroral administration at 10 mpk in Rhesus,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620915,,BAO_0000218,,,CLD0
4425,5922,Cmax in cynomolgus monkey by iv administration,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620916,,BAO_0000218,,,CLD0
4426,5922,Cmax in cynomolgus monkey by po administration,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620917,,BAO_0000218,,,CLD0
4427,6078,Cmax value evaluated in monkey,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620918,,BAO_0000218,,,CLD0
4428,2661,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to female cynomolgus monkey,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620919,,BAO_0000218,,,CLD0
4429,3249,Maximal concentration (Cmax) in rhesus monkey plasma at a dose of 5 mg/kg,A,In vivo,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620920,,BAO_0000218,1969.0,,CLD0
4430,3249,Maximal concentration (Cmax) in squirrel monkey plasma at a dose of 5 mg/kg,A,In vivo,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620921,,BAO_0000218,1969.0,,CLD0
4431,5553,Maximal plasma concentration in squirrel monkeys,A,In vivo,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620922,,BAO_0000218,1969.0,,CLD0
4432,1916,Maximum concentration was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620923,,BAO_0000218,,,CLD0
4433,6227,Maximum plasma concentration (Cmax) in rhesus monkey(in vivo) at a dose of 5 mg/kg,A,In vivo,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620924,,BAO_0000218,1969.0,,CLD0
4434,4809,Pharmacokinetic parameter Cmax was determined in monkey after (po) administration of a dose of 50 (umol/kg),A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620925,,BAO_0000218,,,CLD0
4435,5355,The peak concentration (Cmax) value after intravenous administration in cynomolgus monkeys; NA means Not applicable,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620926,,BAO_0000218,,,CLD0
4436,5355,The peak concentration (Cmax) value after intravenous administration in cynomolgus monkeys; NA means not applicable,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620927,,BAO_0000218,,,CLD0
4437,5355,The peak concentration (Cmax) value after intravenous administration in cynomolgus monkeys;NA means not applicable,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620928,,BAO_0000218,,,CLD0
4438,5355,The peak concentration (Cmax) value after oral administration in cynomolgus monkeys,A,In vivo,,Cercopithecidae,9527.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620929,,BAO_0000218,,,CLD0
4439,6221,The peak plasma concentration after 5 hr administration (2.5 mg/kg) in monkey was determined,A,In vivo,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620930,,BAO_0000218,1969.0,,CLD0
4440,167,Compound was evaluated for Plasma levels upon oral administration at 30 mg/kg in Monkey at maximum of 0.4 hours,A,,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620931,,BAO_0000218,1969.0,,CLD0
4441,167,Compound was evaluated for Plasma levels upon oral administration at 30 mg/kg in Monkey at maximum of 1.0 hours,A,,,Cercopithecidae,9527.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL620932,,BAO_0000218,1969.0,,CLD0
4442,4257,Absolute bioavailability was evaluated in monkey,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620933,,BAO_0000218,,,CLD0
4443,6221,Bioavailability after oral administration (2.5 mg/kg) in monkey was determined,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620934,,BAO_0000218,,,CLD0
4444,17667,Bioavailability of compound at 3 mg/kg in monkey after i.v. administration,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620935,,BAO_0000218,,,CLD0
4445,17267,Bioavailability of compound was determined in rhesus monkey,A,In vivo,,Macaca mulatta,9544.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620936,,BAO_0000218,,,CLD0
4446,4256,Bioavailability determined after oral administration in marmoset,A,In vivo,,marmosets,38020.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620937,,BAO_0000218,,,CLD0
4447,4256,Oral bioavailability in cynomolgus monkey,A,In vivo,,Macaca fascicularis,9541.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620938,,BAO_0000218,,,CLD0
4448,17853,Bioavailability in monkey (p.o.) at 2.0 mpk,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620939,,BAO_0000218,,,CLD0
4449,16365,Bioavailability was evaluated after oral administration in monkey,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620940,,BAO_0000218,,,CLD0
4450,1916,Bioavailability was evaluated against Cynomolgus monkey at a dose of 15 mg/kg after po administration,A,In vivo,,Macaca fascicularis,9541.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620941,,BAO_0000218,,,CLD0
4451,5334,Bioavailability was reported after intravenous administration at a dose of 1 mg/kg in Rhesus monkey (male),A,In vivo,,Macaca mulatta,9544.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620942,,BAO_0000218,,,CLD0
4452,5334,Bioavailability was reported after oral administration at a dose of 2 mg/kg in Rhesus monkey (male),A,In vivo,,Macaca mulatta,9544.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620943,,BAO_0000218,,,CLD0
4453,17592,Bioavailability of the compound was determined in monkey,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620944,,BAO_0000218,,,CLD0
4454,1399,Bioavailability in squirrel monkey (dose 5 mg/kg),A,In vivo,,Saimiri sciureus,9521.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620945,,BAO_0000218,,,CLD0
4455,4809,Bioavailability was determined in monkey after (po) administration of a dose of 50 (uM/kg),A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620946,,BAO_0000218,,,CLD0
4456,3341,Oral bioavailability in monkey,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620947,,BAO_0000218,,,CLD0
4457,64,Compound was tested for bioavailability in squirrel monkey,A,In vivo,,Saimiri sciureus,9521.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620948,,BAO_0000218,,,CLD0
4458,5005,Oral bioavailability in Rhesus monkey,A,In vivo,,Macaca mulatta,9544.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620949,,BAO_0000218,,,CLD0
4459,5005,Oral bioavailability in Rhesus monkey (dose of 0.75 mg/kg i.v. and 1.5 mg/kg p.o.),A,In vivo,,Macaca mulatta,9544.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620950,,BAO_0000218,,,CLD0
4460,5237,Oral bioavailability in cynomolgus monkeys for the compound was determined; Acceptable,A,In vivo,,Macaca fascicularis,9541.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620951,,BAO_0000218,,,CLD0
4461,5237,Oral bioavailability in cynomolgus monkeys was determined; Acceptable,A,In vivo,,Macaca fascicularis,9541.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620952,,BAO_0000218,,,CLD0
4462,5302,Oral bioavailability in monkey (dose 5 mg/kg),A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL875421,,BAO_0000218,,,CLD0
4463,17667,Oral bioavailability of compound at 5 mg/kg in monkey,A,In vivo,,monkey,9443.0,,,,,22224,U,0,Autocuration,1,,CHEMBL620953,,BAO_0000218,,,CLD0
4464,6161,Pharmacokinetic profile in terms of half life was determined at a dose of 0.5 mg/kg administered intravenously in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL873491,,BAO_0000218,,,CLD0
4465,6161,Pharmacokinetic profile in terms of half life was determined at a dose of 5 mg/kg administered intravenously in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL620954,,BAO_0000218,,,CLD0
4466,3854,Plasma half life determined,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL620955,,BAO_0000218,1969.0,,CLD0
4467,993,Plasma half life in dog,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL618097,,BAO_0000218,1969.0,,CLD0
4468,4514,Plasma half-life in Beagle dogs,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL618268,,BAO_0000218,1969.0,,CLD0
4469,5334,Plasma half-life period (0-8 h) was reported after intravenous administration at a dose of 1 mg/kg in Beagle dog (male),A,In vivo,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL618269,,BAO_0000218,1969.0,,CLD0
4470,5334,Plasma half-life period (0-8 h) was reported after oral administration at a dose of 2 mg/kg respectively in Beagle dog (male),A,In vivo,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL618270,,BAO_0000218,1969.0,,CLD0
4471,1466,Tested for t1/2 upon intravenous administration of 5.0 mg/Kg dose in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL618271,,BAO_0000218,,,CLD0
4472,1466,Tested for t1/2 upon peroral administration of 10.0 mg/Kg dose in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL873493,,BAO_0000218,,,CLD0
4473,5313,Tested for the half life period in dog,A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL621031,,BAO_0000218,,,CLD0
4474,5313,Tested for the half life period in dog at dosage of 10 mpk,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL621032,,BAO_0000218,,,CLD0
4475,3880,The compound was tested for half life in dog,A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL621033,,BAO_0000218,,,CLD0
4476,3639,"The compound was tested for time taken to decrease, half of its initial concentration in dog plasma.",A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL621034,,BAO_0000218,1969.0,,CLD0
4477,3880,The half life was determined,A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL621035,,BAO_0000218,,,CLD0
4478,3918,The plasma half-life in dogs,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL621036,,BAO_0000218,1969.0,,CLD0
4479,16452,suboptimal plasma half-life caused a10% prolongation of QTc interval in dogs at a plasma level of 2.5 M,A,,,Canis lupus familiaris,9615.0,,Plasma,,,50588,N,1,Intermediate,1,,CHEMBL621037,,BAO_0000218,1969.0,,CLD0
4480,17796,Half life in dog,A,,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619812,,BAO_0000218,,,CLD0
4481,5983,Pharmacokinetic property (t1/2beta) was measured in dog at the dose of 0.032 mg/kg i.v.,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619813,,BAO_0000218,,,CLD0
4482,1466,tmax upon peroral administration of 10.0 mg/Kg dose in dog,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL873335,,BAO_0000218,,,CLD0
4483,16456,Volume of distribution in Beagle dogs after intravenous administration at a dose of 10 mg/kg,A,In vivo,,Canis lupus familiaris,9615.0,,,,,50588,N,1,Intermediate,1,,CHEMBL619814,,BAO_0000218,,,CLD0
4484,6113,Cmax in ferrets after 30 mg/kg oral dose,A,In vivo,,Mustela putorius furo,9669.0,,,,,50506,N,1,Expert,1,,CHEMBL619815,,BAO_0000218,,,CLD0
4485,6113,Emesis in ferrets at 30 mg/kg oral dose,F,In vivo,,Mustela putorius furo,9669.0,,,,,50506,N,1,Expert,1,,CHEMBL619816,,BAO_0000218,,,CLD0
4486,17796,Bioavailability in cynomolgus monkey,A,In vivo,,Macaca fascicularis,9541.0,,,,,22224,U,0,Autocuration,1,,CHEMBL619817,,BAO_0000218,,,CLD0
4487,17796,Volume of distribution in cynomolgus,A,In vivo,,Macaca fascicularis,9541.0,,,,,100710,N,1,Intermediate,1,,CHEMBL619818,,BAO_0000218,,,CLD0
4488,5308,AUC tested in guinea pig when 3 mg/kg dose was given perorally,A,,,Cavia porcellus,10141.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL619819,,BAO_0000218,1969.0,,CLD0
4489,4877,Tested for concentration as Area Under Curve against PDE4 in guinea pig lung eosinophilia orally at 5 mg/kg,A,,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL619820,,BAO_0000218,,,CLD0
4490,4876,"Tested for the pharmacokinetic parameter in guinea pig, administered orally at 5 mg/kg",A,,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL875419,,BAO_0000218,,,CLD0
4491,4878,AUC in guinea pig after 3mg/kg oral dose,A,In vivo,,Cavia porcellus,10141.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL619821,,BAO_0000218,1969.0,,CLD0
4492,5308,Bioavailability in guinea pig was tested,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL619822,,BAO_0000218,,,CLD0
4493,4877,Tested for oral bioavailability in guinea pig at 5 mg/kg,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL619823,,BAO_0000218,,,CLD0
4494,4876,Tested for the oral bioavailability of the compound,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL619824,,BAO_0000218,,,CLD0
4495,4876,Compound at a dose 5 mg/kg was administered orally to guinea pig and the pharmacokinetic parameter (Cmax) was reported,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL619825,,BAO_0000218,,,CLD0
4496,5308,Maximum plsma drug concentration in guinea pig when 3 mg/kg dose was given perorally,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL619826,,BAO_0000218,,,CLD0
4497,4877,Tested for maximum concentration against PDE4 in guinea pig lung eosinophilia orally at 5 mg/kg,A,In vivo,,Cavia porcellus,10141.0,,Lung,,,22224,U,0,Autocuration,1,,CHEMBL619827,,BAO_0000218,2048.0,,CLD0
4498,4878,Cmax in guinea pig after 3mg/kg oral dose,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618167,,BAO_0000218,,,CLD0
4499,5689,Distribution in blood expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Blood,,,22224,U,0,Autocuration,1,,CHEMBL618168,,BAO_0000221,178.0,,CLD0
4500,5689,Distribution in brain expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Brain,,,22224,U,0,Autocuration,1,,CHEMBL618169,,BAO_0000221,955.0,,CLD0
4501,5689,Distribution in heart expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Heart,,,22224,U,0,Autocuration,1,,CHEMBL618170,,BAO_0000221,948.0,,CLD0
4502,5689,Distribution in intestine expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Intestine,,,22224,U,0,Autocuration,1,,CHEMBL618171,,BAO_0000221,160.0,,CLD0
4503,5689,Distribution in kidney expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Kidney,,,22224,U,0,Autocuration,1,,CHEMBL618172,,BAO_0000221,2113.0,,CLD0
4504,5689,Distribution in liver expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Liver,,,22224,U,0,Autocuration,1,,CHEMBL618173,,BAO_0000221,2107.0,,CLD0
4505,5689,Distribution in lung expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Lung,,,22224,U,0,Autocuration,1,,CHEMBL618174,,BAO_0000221,2048.0,,CLD0
4506,5689,Distribution in spleen expressed as [18F]- organ uptake in % of injected activity/gram,A,,,Cavia porcellus,10141.0,,Spleen,,,22224,U,0,Autocuration,1,,CHEMBL875408,,BAO_0000221,2106.0,,CLD0
4507,14465,Elimination T1/2 in Guinea pig (PO dose),A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL839827,,BAO_0000218,,,CLD0
4508,5689,Partition coefficient was measured in octanol/pH7.4 phosphate buffer as -log (counts per min ),P,,,,,,,,,22229,U,0,Autocuration,1,,CHEMBL618175,,BAO_0000100,,,CLD0
4509,611,Biological half life when administered at 0.1 umol/kg intravenously to guinea pig in GR-64349 antagonism,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618176,,BAO_0000218,,,CLD0
4510,611,Biological half life when administered at 5 umol/kg intravenously to guinea pig in GR-64349 antagonism,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618177,,BAO_0000218,,,CLD0
4511,14465,Elimination T1/2 in Guinea pig (PO dose),A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618178,,BAO_0000218,,,CLD0
4512,4876,"Tested for the half life period of the compound, intravenously",A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618179,,BAO_0000218,,,CLD0
4513,5689,Half-life was measured,A,,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL873489,,BAO_0000019,,,CLD0
4514,7515,The time required for onset of inotropy after addition of a single dose of delta F75,A,,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618180,,BAO_0000019,,,CLD0
4515,17667,Bioavailability of compound at 10 mg/kg in guinea pig after i.v. administration,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618181,,BAO_0000218,,,CLD0
4516,17667,Bioavailability of compound at 3 mg/kg in guinea pig after i.v. administration,A,In vivo,,Cavia porcellus,10141.0,,,,,22224,U,0,Autocuration,1,,CHEMBL618182,,BAO_0000218,,,CLD0
4517,4727,Plasma clearance was measured in hamster at the dose of 10 mg/kg by peroral administration,A,In vivo,,Cricetulus griseus,10029.0,,Plasma,,,22224,U,0,Autocuration,1,,CHEMBL618183,,BAO_0000218,1969.0,,CLD0
4518,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.25 hours,A,In vivo,,Mus musculus,10090.0,,Lung,,,50594,N,1,Intermediate,1,,CHEMBL618184,,BAO_0000218,2048.0,,CLD0
4519,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 0.50 hours,A,In vivo,,Mus musculus,10090.0,,Lung,,,50594,N,1,Intermediate,1,,CHEMBL618185,,BAO_0000218,2048.0,,CLD0
4520,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 1 hours,A,In vivo,,Mus musculus,10090.0,,Lung,,,50594,N,1,Intermediate,1,,CHEMBL618186,,BAO_0000218,2048.0,,CLD0
4521,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 2 hours,A,In vivo,,Mus musculus,10090.0,,Lung,,,50594,N,1,Intermediate,1,,CHEMBL618187,,BAO_0000218,2048.0,,CLD0
4522,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 4 hr,A,In vivo,,Mus musculus,10090.0,,Lung,,,50594,N,1,Intermediate,1,,CHEMBL618188,,BAO_0000218,2048.0,,CLD0
4523,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 8 hours,A,In vivo,,Mus musculus,10090.0,,Lung,,,50594,N,1,Intermediate,1,,CHEMBL875409,,BAO_0000218,2048.0,,CLD0
4524,10107,Biodistribution of intravenously injected [82Br]-labeled compound in tumor of BDF1 female mice bearing subcutaneous Lewis lung carcinoma after 24 hours,A,In vivo,,Mus musculus,10090.0,,Lung,,,50594,N,1,Intermediate,1,,CHEMBL618189,,BAO_0000218,2048.0,,CLD0
4525,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 0.5 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL618190,,BAO_0000218,178.0,,CLD0
4526,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 2.5 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL618191,,BAO_0000218,178.0,,CLD0
4527,3655,Biodistribution of the injected compound in blood of female BALB/C mice for 5 hours,A,In vivo,,Mus musculus,10090.0,,Blood,,,50594,N,1,Intermediate,1,,CHEMBL618192,,BAO_0000218,178.0,,CLD0
4528,3655,Biodistribution of the injected compound in bone of female BALB/C mice for 0.5 hours,A,In vivo,,Mus musculus,10090.0,,Bone element,,,50594,N,1,Intermediate,1,,CHEMBL618193,,BAO_0000218,1474.0,,CLD0
