drugind_id,record_id,molregno,max_phase_for_ind,mesh_id,mesh_heading,efo_id,efo_term
47516,1343941,674747,2.0,D010190,Pancreatic Neoplasms,EFO:0002618,pancreatic carcinoma
47520,1706854,1381817,3.0,D010190,Pancreatic Neoplasms,EFO:0002618,pancreatic carcinoma
47521,1706141,9413,2.0,D010190,Pancreatic Neoplasms,EFO:0002618,pancreatic carcinoma
47536,1344579,8633,3.0,D004938,Esophageal Neoplasms,EFO:0002916,esophageal carcinoma
47537,1343829,68607,3.0,D008527,Medulloblastoma,EFO:0002939,medulloblastoma
47538,1343899,53686,2.0,D008527,Medulloblastoma,EFO:0002939,medulloblastoma
47541,1343916,417163,1.0,D006526,Hepatitis C,EFO:0003047,hepatitis C virus infection
47542,1976769,1626762,2.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
47543,1705256,1117936,3.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
47545,1343866,97867,2.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
47546,2139022,1763572,3.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
47547,2473538,1927157,3.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
47548,1343336,378315,1.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
47549,1392943,1121930,3.0,D002289,"Carcinoma, Non-Small-Cell Lung",EFO:0003060,non-small cell lung carcinoma
47550,1705973,484950,2.0,D008080,Liposarcoma,EFO:0003085,dedifferentiated liposarcoma
47556,1344470,1355854,2.0,D065626,Non-alcoholic Fatty Liver Disease,EFO:0003095,non-alcoholic fatty liver disease
47558,1699529,46958,1.0,D010523,Peripheral Nervous System Diseases,EFO:0003100,peripheral neuropathy
47559,1702997,77456,2.0,D010523,Peripheral Nervous System Diseases,EFO:0003100,peripheral neuropathy
47560,1703299,16199,3.0,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
47561,1702293,372385,3.0,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
47564,1703649,238204,3.0,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection
47566,1343234,675371,3.0,D011014,Pneumonia,EFO:0003106,pneumonia
47567,1343640,570147,4.0,D011014,Pneumonia,EFO:0003106,pneumonia
47568,1705234,453275,2.0,D011014,Pneumonia,EFO:0003106,pneumonia
47569,1700031,789,3.0,D006333,Heart Failure,EFO:0003144,heart failure
47571,1344609,180329,4.0,D006333,Heart Failure,EFO:0003144,heart failure
47572,1344888,407354,4.0,D006333,Heart Failure,EFO:0003144,heart failure
47573,1343830,138562,0.5,D006333,Heart Failure,EFO:0003144,heart failure
47574,1344781,674662,3.0,D006333,Heart Failure,EFO:0003144,heart failure
47575,1343887,155006,3.0,D002659,"Child Development Disorders, Pervasive",EFO:0003756,autism spectrum disorder
47576,2795476,3012,2.0,D001321,Autistic Disorder,EFO:0003758,autism
47577,1344149,2717277,1.0,D014808,Vitamin D Deficiency,EFO:0003762,vitamin D deficiency
47578,1344435,221962,2.0,D014029,Tobacco Use Disorder,EFO:0003768,nicotine dependence
47583,1696034,1380352,2.0,D003930,Diabetic Retinopathy,EFO:0003770,diabetic retinopathy
47585,1343174,189203,3.0,D006331,Heart Diseases,EFO:0003777,heart disease
47586,1343941,674747,3.0,D001528,Behcet Syndrome,EFO:0003780,Behcet's syndrome
47597,1705039,458773,2.0,D011472,Prostatitis,EFO:0003830,prostatitis
47598,3956795,2832775,3.0,D011472,Prostatitis,EFO:0003830,prostatitis
47601,1344148,27575,3.0,D020528,"Multiple Sclerosis, Chronic Progressive",EFO:0003840,chronic progressive multiple sclerosis
47603,1344256,675705,2.0,D010146,Pain,EFO:0003843,pain
47607,1699361,1219,2.0,D010146,Pain,EFO:0003843,pain
47608,1702396,351701,1.0,D010146,Pain,EFO:0003843,pain
47609,2795476,3012,2.0,D010146,Pain,EFO:0003843,pain
47615,1344149,2717277,3.0,D015663,"Osteoporosis, Postmenopausal",EFO:0003854,postmenopausal osteoporosis
47621,1344035,675482,2.0,D003092,Colitis,EFO:0003872,colitis
47622,1697312,1380559,3.0,D016491,Peripheral Vascular Diseases,EFO:0003875,peripheral vascular disease
47624,1344149,2717277,3.0,D010024,Osteoporosis,EFO:0003882,osteoporosis
47625,1705284,162444,3.0,D010024,Osteoporosis,EFO:0003882,osteoporosis
47627,2138986,1763543,4.0,D010024,Osteoporosis,EFO:0003882,osteoporosis
47631,1344572,1248731,3.0,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
47632,1344255,68396,2.0,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
47635,2472836,1592384,3.0,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
47637,1343814,469217,3.0,D051436,"Renal Insufficiency, Chronic",EFO:0003884,chronic kidney disease
47644,1344058,88316,2.0,D019966,Substance-Related Disorders,EFO:0003890,drug dependence
47646,1344164,230691,4.0,D000152,Acne Vulgaris,EFO:0003894,acne
47648,1705952,1380026,1.0,D000152,Acne Vulgaris,EFO:0003894,acne
47650,1343268,5028,2.0,D013167,"Spondylitis, Ankylosing",EFO:0003898,ankylosing spondylitis
47651,1696979,1381470,3.0,D020246,Venous Thrombosis,EFO:0003907,deep vein thrombosis
47656,1699583,93440,2.0,D050197,Atherosclerosis,EFO:0003914,atherosclerosis
47658,2473451,328126,2.0,D008593,Menopause,EFO:0003922,menopause
47660,2473748,1525737,2.0,D020529,"Multiple Sclerosis, Relapsing-Remitting",EFO:0003929,relapsing-remitting multiple sclerosis
47661,1696817,1381308,3.0,D020529,"Multiple Sclerosis, Relapsing-Remitting",EFO:0003929,relapsing-remitting multiple sclerosis
47662,1343717,675587,4.0,D020529,"Multiple Sclerosis, Relapsing-Remitting",EFO:0003929,relapsing-remitting multiple sclerosis
47671,1703326,2223,2.0,D005764,Gastroesophageal Reflux,EFO:0003948,gastroesophageal reflux disease
47674,1696328,1380732,1.0,D014820,Vitiligo,EFO:0004208,Vitiligo
47675,1697324,54825,2.0,D014820,Vitiligo,EFO:0004208,Vitiligo
47679,1702643,1378005,3.0,D019698,"Hepatitis C, Chronic",EFO:0004220,chronic hepatitis C virus infection
47681,1976763,596528,2.0,D016889,Endometrial Neoplasms,EFO:0004230,endometrial neoplasm
47684,1344306,37493,2.0,D007172,Erectile Dysfunction,EFO:0004234,erectile dysfunction
47688,1344787,674525,3.0,D009303,Nasopharyngeal Neoplasms,EFO:0004252,nasopharyngeal neoplasm
47689,1390840,675787,2.0,D009404,Nephrotic Syndrome,EFO:0004255,nephrotic syndrome
47690,1344976,43740,3.0,D016584,Panic Disorder,EFO:0004262,panic disorder
47693,1344669,442013,2.0,D015209,"Cholangitis, Sclerosing",EFO:0004268,sclerosing cholangitis
47694,1343675,466768,1.0,D015209,"Cholangitis, Sclerosing",EFO:0004268,sclerosing cholangitis
47698,1344107,674591,4.0,D000740,Anemia,EFO:0004272,anemia (phenotype)
47699,1938038,1592363,4.0,D000740,Anemia,EFO:0004272,anemia (phenotype)
47703,1696274,1380679,1.0,D006258,Head and Neck Neoplasms,EFO:0004284,upper aerodigestive tract neoplasm
47706,1695941,1380127,3.0,D006258,Head and Neck Neoplasms,EFO:0004284,upper aerodigestive tract neoplasm
47708,1702551,361444,2.0,D000428,Alcohol Drinking,EFO:0004329,alcohol drinking
47710,1343376,453578,3.0,D006086,Graft vs Host Disease,EFO:0004599,acute graft vs. host disease
47713,1700645,88246,2.0,D005715,Gambling,EFO:0004699,gambling behaviour
47715,1344885,675578,4.0,D010392,Pemphigus,EFO:0004719,pemphigus vulgaris
47716,1343113,16959,2.0,D013375,Substance Withdrawal Syndrome,EFO:0004777,alcohol withdrawal
47717,1343941,674747,3.0,D056648,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,EFO:0004826,anti-neutrophil antibody associated vasculitis
47721,1702669,324544,2.0,D001068,Feeding and Eating Disorders,EFO:0005203,eating disorder
47724,1343160,30180,2.0,D007022,Hypotension,EFO:0005251,hypotension
47725,1706147,618203,3.0,D007022,Hypotension,EFO:0005251,hypotension
47727,1343744,19915,2.0,D007022,Hypotension,EFO:0005251,hypotension
47728,1344331,54149,1.0,D007024,"Hypotension, Orthostatic",EFO:0005252,orthostatic hypotension
47729,2473654,1383547,3.0,D011183,Postoperative Complications,EFO:0005323,post-operative sign or symptom
47734,1344058,88316,3.0,D009293,Opioid-Related Disorders,EFO:0005611,opioid dependence
47735,1344666,675406,2.0,D002543,Cerebral Hemorrhage,EFO:0005669,intracerebral hemorrhage
47740,2473601,558931,2.0,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis
47741,1343941,674747,2.0,D014657,Vasculitis,EFO:0006803,vasculitis
47742,1699406,283927,2.0,D012772,"Shock, Septic",EFO:0006834,septic shock
47744,1705408,84505,2.0,D012772,"Shock, Septic",EFO:0006834,septic shock
47745,1343831,182546,4.0,D003233,"Conjunctivitis, Allergic",EFO:0007141,allergic conjunctivitis
47746,1696294,675486,4.0,D016553,"Purpura, Thrombocytopenic, Idiopathic",EFO:0007160,autoimmune thrombocytopenic purpura
47747,1699529,46958,1.0,D009902,Optic Neuritis,EFO:0007405,optic neuritis
47749,1344725,31289,1.0,D002547,Cerebral Palsy,EFO:1000632,cerebral palsy
47750,1344798,27229,2.0,D006391,Hemangioma,EFO:1000635,hemangioma
47752,1344730,674584,4.0,D012393,Rosacea,EFO:1000760,rosacea
47754,1705039,458773,2.0,D012393,Rosacea,EFO:1000760,rosacea
47765,1699473,83772,3.0,D001851,"Bone Diseases, Metabolic",HP:0000938,Osteopenia
47771,1345003,360720,1.0,D013921,Thrombocytopenia,HP:0001873,Thrombocytopenia
47772,1343231,675080,3.0,D013921,Thrombocytopenia,HP:0001873,Thrombocytopenia
47775,1343465,548913,4.0,D003967,Diarrhea,HP:0002014,Diarrhea
47780,1344787,674525,3.0,D001987,Bronchiectasis,HP:0002110,Bronchiectasis
47784,1343570,16656,4.0,D006937,Hypercholesterolemia,HP:0003124,Hypercholesterolemia
47796,1343518,115,2.0,D060825,Cognitive Dysfunction,HP:0100543,Cognitive impairment
47797,1343992,27251,3.0,D060825,Cognitive Dysfunction,HP:0100543,Cognitive impairment
47799,1702638,1176030,1.0,D060825,Cognitive Dysfunction,HP:0100543,Cognitive impairment
47800,1705387,52523,2.0,D060825,Cognitive Dysfunction,HP:0100543,Cognitive impairment
47802,1697497,1380898,3.0,D006470,Hemorrhage,MP:0001914,hemorrhage
47805,1343195,34094,3.0,D004402,"Dysautonomia, Familial",Orphanet:1764,Familial dysautonomia
47808,1699361,1219,2.0,D004831,"Epilepsies, Myoclonic",Orphanet:33069,Dravet syndrome
47825,2138990,1763547,1.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
47826,1344567,674611,2.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
47827,1392924,1121911,1.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
47829,1343460,20346,1.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
47830,1343268,5028,2.0,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia
47832,1697531,1380932,2.0,D008224,"Lymphoma, Follicular",EFO:0000096,neoplasm of mature B-cells
47835,1343323,63649,2.0,D015658,HIV Infections,EFO:0000180,HIV-1 infection
47836,1702577,1377956,1.0,D015658,HIV Infections,EFO:0000180,HIV-1 infection
47837,1343824,12825,2.0,D015658,HIV Infections,EFO:0000180,HIV-1 infection
47838,1697523,1380924,3.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
47839,1344534,226400,1.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
47840,1879120,1335704,2.0,D002294,"Carcinoma, Squamous Cell",EFO:0000181,head and neck squamous cell carcinoma
47841,1705242,1037712,2.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
47842,1343246,675133,2.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
47843,1344579,8633,3.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
47844,1702545,692959,1.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
47845,1392935,1121922,1.0,D006528,"Carcinoma, Hepatocellular",EFO:0000182,hepatocellular carcinoma
47847,1697476,1380878,2.0,D006689,Hodgkin Disease,EFO:0000183,Hodgkins lymphoma
47848,1699368,16088,3.0,D024821,Metabolic Syndrome,EFO:0000195,metabolic syndrome
47849,1697174,699375,3.0,D011471,Prostatic Neoplasms,EFO:0000196,metastatic prostate cancer
47850,1699473,83772,3.0,D011471,Prostatic Neoplasms,EFO:0000196,metastatic prostate cancer
47851,1699979,182377,1.0,D009190,Myelodysplastic Syndromes,EFO:0000198,myelodysplastic syndrome
47853,2472758,363089,2.0,D015470,"Leukemia, Myeloid, Acute",EFO:0000222,acute myeloid leukemia
47855,1390841,699373,2.0,D015470,"Leukemia, Myeloid, Acute",EFO:0000222,acute myeloid leukemia
47856,1702606,1377979,4.0,D015470,"Leukemia, Myeloid, Acute",EFO:0000222,acute myeloid leukemia
47857,1343975,675419,1.0,D015470,"Leukemia, Myeloid, Acute",EFO:0000222,acute myeloid leukemia
47858,1344692,674932,3.0,D000230,Adenocarcinoma,EFO:0000228,adenocarcinoma
47874,1343570,16656,0.5,D001024,Aortic Valve Stenosis,EFO:0000266,aortic stenosis
47879,1343899,53686,3.0,D001254,Astrocytoma,EFO:0000272,astrocytoma
47880,2473601,558931,2.0,D003876,"Dermatitis, Atopic",EFO:0000274,atopic eczema
47881,1343300,674335,1.0,D003876,"Dermatitis, Atopic",EFO:0000274,atopic eczema
47885,1390838,675785,2.0,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
47886,1344850,2197728,3.0,D001281,Atrial Fibrillation,EFO:0000275,atrial fibrillation
47888,1701807,1285837,0.5,D001471,Barrett Esophagus,EFO:0000280,Barrett's esophagus
47898,2139022,1763572,4.0,D001943,Breast Neoplasms,EFO:0000305,breast carcinoma
47921,1343549,13590,3.0,D002277,Carcinoma,EFO:0000313,carcinoma
47923,1707061,1626783,3.0,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease
47928,1343903,300022,2.0,D005910,Glioma,EFO:0000326,central nervous system cancer
47932,1343160,30180,1.0,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
47933,1706063,625730,2.0,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
47934,1699810,619400,2.0,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
47935,1700790,2832009,2.0,D029424,"Pulmonary Disease, Chronic Obstructive",EFO:0000341,chronic obstructive pulmonary disease
47936,1344998,675483,4.0,D002292,"Carcinoma, Renal Cell",EFO:0000349,clear cell renal carcinoma
47937,1344456,675684,4.0,D002292,"Carcinoma, Renal Cell",EFO:0000349,clear cell renal carcinoma
47938,2139031,2197736,2.0,D002292,"Carcinoma, Renal Cell",EFO:0000349,clear cell renal carcinoma
47939,2473498,494834,3.0,D002292,"Carcinoma, Renal Cell",EFO:0000349,clear cell renal carcinoma
47950,1695972,1380148,2.0,D006333,Heart Failure,EFO:0000373,congestive heart failure
47960,1707171,1382053,2.0,D003424,Crohn Disease,EFO:0000384,Crohn's disease
47974,1392935,1121922,2.0,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
47975,1706260,332380,2.0,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
47976,2139031,2197736,2.0,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
47978,1343733,250908,1.0,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
47979,1392902,1121889,1.0,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
47980,2473074,1383172,2.0,D005909,Glioblastoma,EFO:0000519,glioblastoma multiforme
47982,1343580,674726,0.5,D006973,Hypertension,EFO:0000537,hypertension
47983,1344888,407354,4.0,D006973,Hypertension,EFO:0000537,hypertension
47985,1344141,56644,2.0,D007154,Immune System Diseases,EFO:0000540,immune system disease
47988,1344064,577488,4.0,D007239,Infections,EFO:0000544,infection
47992,1343279,85305,2.0,D014947,Wounds and Injuries,EFO:0000546,injury
47997,1699497,61127,3.0,D043183,Irritable Bowel Syndrome,EFO:0000555,irritable bowel syndrome
47998,1705213,1379727,2.0,D043183,Irritable Bowel Syndrome,EFO:0000555,irritable bowel syndrome
47999,1705091,1763647,2.0,D043183,Irritable Bowel Syndrome,EFO:0000555,irritable bowel syndrome
48000,1703993,549671,2.0,D012514,"Sarcoma, Kaposi",EFO:0000558,Kaposi's sarcoma
48001,1343323,63649,1.0,D012514,"Sarcoma, Kaposi",EFO:0000558,Kaposi's sarcoma
48002,1702244,452471,1.0,D007938,Leukemia,EFO:0000565,leukemia
48003,1879120,1335704,1.0,D007938,Leukemia,EFO:0000565,leukemia
48004,1343967,467361,3.0,D007938,Leukemia,EFO:0000565,leukemia
48006,1702752,608601,3.0,D007938,Leukemia,EFO:0000565,leukemia
48007,1702690,78759,3.0,D008223,Lymphoma,EFO:0000574,lymphoma
48008,1696200,1380518,2.0,D008223,Lymphoma,EFO:0000574,lymphoma
48009,1344108,365189,1.0,D008223,Lymphoma,EFO:0000574,lymphoma
48011,1344876,429204,2.0,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction
48013,1344912,1926758,3.0,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction
48015,2473438,1441421,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48016,2473713,570962,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48018,1706190,165012,2.0,D009369,Neoplasms,EFO:0000616,neoplasm
48019,1392858,328601,3.0,D009369,Neoplasms,EFO:0000616,neoplasm
48021,1697543,1380944,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48022,1706020,63100,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48023,1392900,1121887,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48025,1343248,674387,3.0,D009369,Neoplasms,EFO:0000616,neoplasm
48027,2473427,1927108,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48029,2472733,455596,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48030,1343899,53686,4.0,D009369,Neoplasms,EFO:0000616,neoplasm
48032,1343081,1280,2.0,D009369,Neoplasms,EFO:0000616,neoplasm
48034,1705998,1380057,1.0,D009369,Neoplasms,EFO:0000616,neoplasm
48036,1702642,520053,1.0,D009447,Neuroblastoma,EFO:0000621,neuroblastoma
48037,1344738,675569,3.0,D009447,Neuroblastoma,EFO:0000621,neuroblastoma
48038,1344579,8633,3.0,D012516,Osteosarcoma,EFO:0000637,osteosarcoma
48041,1343874,674832,4.0,D010518,Periodontitis,EFO:0000649,periodontitis
48043,1344781,674662,2.0,D010518,Periodontitis,EFO:0000649,periodontitis
48047,1702601,623658,2.0,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
48050,1343903,300022,2.0,D011471,Prostatic Neoplasms,EFO:0000673,prostate adenocarcinoma
48052,1343079,2341159,1.0,D011565,Psoriasis,EFO:0000676,psoriasis
48054,2472757,1248752,2.0,D011565,Psoriasis,EFO:0000676,psoriasis
48057,1343478,486421,1.0,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
48059,1392929,1121916,2.0,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
48060,1699218,328891,2.0,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
48061,2473018,616367,2.0,D002292,"Carcinoma, Renal Cell",EFO:0000681,renal cell carcinoma
48062,2139009,1763562,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
48063,1699732,446432,3.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
48064,1976737,1626747,2.0,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis
48065,1343941,674747,3.0,D012509,Sarcoma,EFO:0000691,sarcoma
48066,1344738,675569,3.0,D012509,Sarcoma,EFO:0000691,sarcoma
48071,1699848,1376124,3.0,D012871,Skin Diseases,EFO:0000701,skin disease
48073,1344579,8633,3.0,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma
48076,1702690,78759,3.0,D055752,Small Cell Lung Carcinoma,EFO:0000702,small cell lung carcinoma
48077,1344343,1927101,3.0,D002294,"Carcinoma, Squamous Cell",EFO:0000707,squamous cell carcinoma
48078,1343561,136161,1.0,D002294,"Carcinoma, Squamous Cell",EFO:0000707,squamous cell carcinoma
48079,1344976,43740,2.0,D020521,Stroke,EFO:0000712,stroke
48081,1703571,705377,2.0,D012595,"Scleroderma, Systemic",EFO:0000717,systemic scleroderma
48082,1392965,1121952,2.0,D003093,"Colitis, Ulcerative",EFO:0000729,ulcerative colitis
48084,1703657,12911,2.0,D008545,Melanoma,EFO:0000756,melanoma
48086,1679381,1277553,2.0,D008545,Melanoma,EFO:0000756,melanoma
48087,1343590,675413,1.0,D008545,Melanoma,EFO:0000756,melanoma
48088,1392969,1121956,2.0,D008545,Melanoma,EFO:0000756,melanoma
48090,1705242,1037712,2.0,D008545,Melanoma,EFO:0000756,melanoma
48091,1707160,1382048,3.0,D008545,Melanoma,EFO:0000756,melanoma
48094,1702458,369464,1.0,D015658,HIV Infections,EFO:0000764,HIV infection
48095,1701433,1377257,2.0,D015658,HIV Infections,EFO:0000764,HIV infection
48096,1344787,674525,2.0,D015658,HIV Infections,EFO:0000764,HIV infection
