molregno,syn_type,molsyn_id,res_stem_id,synonyms
453769,RESEARCH_CODE,16357,,VUF-10328
453842,RESEARCH_CODE,16358,,VUF-10329
453767,RESEARCH_CODE,16359,,VUF-10331
453841,RESEARCH_CODE,16360,,VUF-10332
453926,RESEARCH_CODE,16361,,VUF-10349
453924,RESEARCH_CODE,16362,,VUF-10350
453766,RESEARCH_CODE,16363,,VUF-10351
453844,RESEARCH_CODE,16364,,VUF-10452
453843,RESEARCH_CODE,16365,,VUF-10453
454028,RESEARCH_CODE,16366,,VUF-10455
454091,RESEARCH_CODE,16367,,VUF-10457
453927,RESEARCH_CODE,16368,,VUF-10458
453928,RESEARCH_CODE,16369,,VUF-10459
454151,RESEARCH_CODE,16370,,VUF-10497
454153,RESEARCH_CODE,16371,,VUF-10498
454150,RESEARCH_CODE,16372,,VUF-10499
454093,RESEARCH_CODE,16373,,VUF-10500
454092,RESEARCH_CODE,16374,,VUF-10501
454094,RESEARCH_CODE,16375,,VUF-10502
454154,RESEARCH_CODE,16376,,VUF-10503
454024,RESEARCH_CODE,16377,,VUF-10505
454152,RESEARCH_CODE,16378,,VUF-10507
453925,RESEARCH_CODE,16379,,VUF-10508
453929,RESEARCH_CODE,16380,,VUF-10509
454312,RESEARCH_CODE,16381,,VUF-10510
454223,RESEARCH_CODE,16382,,VUF-10511
454025,RESEARCH_CODE,16383,,VUF-10513
454222,RESEARCH_CODE,16384,,VUF-10515
454221,RESEARCH_CODE,16385,,VUF-10516
454224,RESEARCH_CODE,16386,,VUF-10520
454026,RESEARCH_CODE,16387,,VUF-10553
454027,RESEARCH_CODE,16388,,VUF-10556
454225,RESEARCH_CODE,16389,,VUF-10559
46364,RESEARCH_CODE,16390,,VUF-2274
111397,RESEARCH_CODE,16391,,VUF-4568
31174,RESEARCH_CODE,16392,,VUF-4648
31174,RESEARCH_CODE,16393,,VUF-4649
113105,RESEARCH_CODE,16394,,VUF-5386
486107,RESEARCH_CODE,16395,,VUF-5523
113731,RESEARCH_CODE,16396,,VUF-5574
127577,RESEARCH_CODE,16397,,VUF-5681
353070,RESEARCH_CODE,16398,,VUF-6884
10713,RESEARCH_CODE,16399,,VUF-8407
10645,RESEARCH_CODE,16400,,VUF-8413
214528,RESEARCH_CODE,16401,,VUF-8504
114064,RESEARCH_CODE,16402,,VUF-8507
436277,RESEARCH_CODE,16403,634.0,VX-68
619385,RESEARCH_CODE,16405,634.0,VX-702
52919,RESEARCH_CODE,16410,636.0,WAY-100135
373327,RESEARCH_CODE,16412,636.0,WAY-169916
402468,RESEARCH_CODE,16414,636.0,WAY-181187
518165,RESEARCH_CODE,16415,636.0,WAY-202196
476356,RESEARCH_CODE,16416,636.0,WAY-207024
575750,RESEARCH_CODE,16417,636.0,WAY-208466
515834,RESEARCH_CODE,16418,636.0,WAY-214950
440257,RESEARCH_CODE,16420,636.0,WAY-255348
603570,RESEARCH_CODE,16421,636.0,WAY-256805
494315,RESEARCH_CODE,16422,636.0,WAY-316606
428814,RESEARCH_CODE,16424,636.0,WAY-629
308821,RESEARCH_CODE,16425,636.0,WAY-VNA-932
33675,RESEARCH_CODE,16427,,WB-4101
209506,RESEARCH_CODE,16432,,WB-4104
2204,RESEARCH_CODE,16433,,WHI-259
2205,RESEARCH_CODE,16434,,WHI-260
2226,RESEARCH_CODE,16435,,WHI-261
2235,RESEARCH_CODE,16436,,WHI-262
474542,RESEARCH_CODE,16437,,WC-26
474687,RESEARCH_CODE,16438,,WC-59
474541,RESEARCH_CODE,16439,,WC-59
24420,RESEARCH_CODE,16441,637.0,WEB-2086
431685,RESEARCH_CODE,16443,,WHI-P131
458489,RESEARCH_CODE,16444,,WHI-P154
684812,RESEARCH_CODE,16445,,WHI-P1WHI
241869,RESEARCH_CODE,16446,,WHI-P97
163731,RESEARCH_CODE,16449,640.0,WIN-63395
445654,RESEARCH_CODE,16450,640.0,WIN-64821
318698,RESEARCH_CODE,16451,,WMC-79
572062,RESEARCH_CODE,16452,,WMS-1813
79872,RESEARCH_CODE,16453,,WP-159
643344,RESEARCH_CODE,16454,,WP-631
643343,RESEARCH_CODE,16455,,WP-762
27162,RESEARCH_CODE,16456,641.0,WR-148999
134583,RESEARCH_CODE,16457,641.0,WR-15302
134581,RESEARCH_CODE,16458,641.0,WR-162882
331328,RESEARCH_CODE,16459,641.0,WR-182393
210977,RESEARCH_CODE,16460,641.0,WR-99210
522216,RESEARCH_CODE,16461,641.0,WR-072952
314231,RESEARCH_CODE,16462,641.0,WR-080539
314016,RESEARCH_CODE,16463,641.0,WR-089120
521197,RESEARCH_CODE,16464,641.0,WR-118117
1238,RESEARCH_CODE,16465,641.0,WR-159412
602143,RESEARCH_CODE,16466,641.0,WR-176990
603001,RESEARCH_CODE,16467,641.0,WR-177000
18575,RESEARCH_CODE,16468,641.0,WR-190433
522217,RESEARCH_CODE,16469,641.0,WR-190706
521195,RESEARCH_CODE,16470,641.0,WR-203581
521196,RESEARCH_CODE,16471,641.0,WR-226212
21855,RESEARCH_CODE,16473,641.0,WR-242511
685594,RESEARCH_CODE,16474,641.0,WR-249420
685595,RESEARCH_CODE,16475,641.0,WR-251855
685596,RESEARCH_CODE,16476,641.0,WR-254715
685659,RESEARCH_CODE,16477,641.0,WR-255740
685660,RESEARCH_CODE,16478,641.0,WR-259841
521265,RESEARCH_CODE,16479,641.0,WR-266320
685661,RESEARCH_CODE,16480,641.0,WR-266848
685662,RESEARCH_CODE,16481,641.0,WR-268379
685719,RESEARCH_CODE,16482,641.0,WR-268499
685720,RESEARCH_CODE,16483,641.0,WR-268648
520970,RESEARCH_CODE,16484,641.0,WR-289009
521194,RESEARCH_CODE,16485,641.0,WR-289010
367817,RESEARCH_CODE,16486,641.0,WR-289011
367771,RESEARCH_CODE,16487,641.0,WR-289012
521193,RESEARCH_CODE,16488,641.0,WR-289013
521054,RESEARCH_CODE,16489,641.0,WR-289014
367766,RESEARCH_CODE,16490,641.0,WR-289015
230798,RESEARCH_CODE,16491,641.0,WR-289016
367775,RESEARCH_CODE,16492,641.0,WR-289017
603274,RESEARCH_CODE,16493,641.0,WR-308245
603275,RESEARCH_CODE,16494,641.0,WR-308246
602302,RESEARCH_CODE,16495,641.0,WR-308247
603140,RESEARCH_CODE,16496,641.0,WR-308251
603141,RESEARCH_CODE,16497,641.0,WR-308252
603204,RESEARCH_CODE,16498,641.0,WR-308253
602140,RESEARCH_CODE,16499,641.0,WR-308254
602141,RESEARCH_CODE,16500,641.0,WR-308257
602218,RESEARCH_CODE,16501,641.0,WR-308258
602142,RESEARCH_CODE,16502,641.0,WR-308277
602221,RESEARCH_CODE,16503,641.0,WR-308278
603273,RESEARCH_CODE,16504,641.0,WR-308314
602304,RESEARCH_CODE,16505,641.0,WR-308396
602303,RESEARCH_CODE,16506,641.0,WR-308411
602219,RESEARCH_CODE,16507,641.0,WR-308412
602372,RESEARCH_CODE,16508,641.0,WR-308413
603205,RESEARCH_CODE,16509,641.0,WR-308437
602217,RESEARCH_CODE,16510,641.0,WR-308442
602373,RESEARCH_CODE,16511,641.0,WR-308446
602144,RESEARCH_CODE,16512,641.0,WR-308607
602305,RESEARCH_CODE,16513,641.0,WR-308621
602220,RESEARCH_CODE,16514,641.0,WR-308622
603206,RESEARCH_CODE,16515,641.0,WR-308623
603207,RESEARCH_CODE,16516,641.0,WR-308626
603138,RESEARCH_CODE,16517,641.0,WR-308632
603137,RESEARCH_CODE,16518,641.0,WR-308633
603139,RESEARCH_CODE,16519,641.0,WR-308653
603271,RESEARCH_CODE,16520,641.0,WR-308763
603272,RESEARCH_CODE,16521,641.0,WR-308764
602306,RESEARCH_CODE,16522,641.0,WR-319535
1386843,RESEARCH_CODE,16523,643.0,WY-100051
1386847,RESEARCH_CODE,16524,643.0,WY-10061
1355713,RESEARCH_CODE,16525,619.0,U-77646E
1355714,RESEARCH_CODE,16526,619.0,U-77647E
1355715,RESEARCH_CODE,16527,619.0,U-72409E
1355716,RESEARCH_CODE,16528,619.0,U-73777E
1355717,RESEARCH_CODE,16529,619.0,U-80631E
1355718,RESEARCH_CODE,16530,619.0,U-80215E
1355719,RESEARCH_CODE,16531,619.0,U-77451E
1355720,RESEARCH_CODE,16532,619.0,U-72407E
181172,RESEARCH_CODE,16533,341.0,L-742728
180685,RESEARCH_CODE,16534,341.0,L-741462
1355721,RESEARCH_CODE,16535,619.0,U-85548E
271404,RESEARCH_CODE,16536,482.0,PNU-93385
1355722,RESEARCH_CODE,16537,152.0,CP-56667
134577,RESEARCH_CODE,16538,152.0,CP-135807
177045,RESEARCH_CODE,16539,341.0,L-687965
1355724,RESEARCH_CODE,16541,341.0,L-707587
1355725,RESEARCH_CODE,16542,341.0,L-70858
1355726,RESEARCH_CODE,16543,341.0,L-732531
51789,RESEARCH_CODE,16544,643.0,WY-45086
102712,RESEARCH_CODE,16545,643.0,WY-47120
134795,RESEARCH_CODE,16546,643.0,WY-47288
144242,RESEARCH_CODE,16547,643.0,WY-50295
1387338,RESEARCH_CODE,16549,643.0,WY-9371
403120,RESEARCH_CODE,16550,,WZ-811
48716,RESEARCH_CODE,16551,647.0,XK-234
47608,RESEARCH_CODE,16552,647.0,XK-263
48706,RESEARCH_CODE,16553,648.0,XL-075
163163,RESEARCH_CODE,16554,653.0,XR-510
54816,RESEARCH_CODE,16555,653.0,XR-5118
259060,RESEARCH_CODE,16556,653.0,XR-9051
260341,RESEARCH_CODE,16557,653.0,XR-9456
432114,RESEARCH_CODE,16558,653.0,XR-9504
259671,RESEARCH_CODE,16559,653.0,XR-9544
407572,RESEARCH_CODE,16561,653.0,XR-9577
181904,RESEARCH_CODE,16562,653.0,XT-44
278123,RESEARCH_CODE,16563,,XU-348
277893,RESEARCH_CODE,16564,,XU-430
100106,RESEARCH_CODE,16566,657.0,Y-29794
574917,RESEARCH_CODE,16567,657.0,Y-39983
174191,RESEARCH_CODE,16568,,YC-17
120247,RESEARCH_CODE,16569,,YC-20
336467,RESEARCH_CODE,16571,659.0,YM-175735
514243,RESEARCH_CODE,16572,659.0,YM-26734
424785,RESEARCH_CODE,16573,659.0,YM-268198
200015,RESEARCH_CODE,16575,3.0,A-192621
591455,RESEARCH_CODE,16576,3.0,A-317491
2782,RESEARCH_CODE,16577,129.0,CGP-53353
419403,RESEARCH_CODE,16578,386.0,MK-24
821915,OTHER,16579,,Mecamylamine
685193,OTHER,16580,,Levopropoxyphene
1051134,OTHER,16585,,Levorphanol HCl
675278,INN,16587,,Acetrizoic Acid
543,USAN,16590,,Amphetamine
449204,RESEARCH_CODE,16591,659.0,YM-3416
594472,RESEARCH_CODE,16592,659.0,YM-341619
517059,RESEARCH_CODE,16593,659.0,YM-35278
613417,RESEARCH_CODE,16594,659.0,YM-35992
419693,RESEARCH_CODE,16595,659.0,YM-53601
431635,RESEARCH_CODE,16596,659.0,YM-348
259512,RESEARCH_CODE,16597,659.0,YM-461
179133,RESEARCH_CODE,16598,659.0,YM-511
449204,RESEARCH_CODE,16600,51.0,AS-1617612
456956,RESEARCH_CODE,16601,663.0,ZD-0947
300763,INN,16609,,Anethole Trithione
663629,INN,16610,,Aurothioglucose
65568,RESEARCH_CODE,16611,664.0,ZK-119010
308588,RESEARCH_CODE,16612,664.0,ZK-164015
365289,RESEARCH_CODE,16613,664.0,ZK-216348
74484,RESEARCH_CODE,16614,664.0,ZK-805623
294162,RESEARCH_CODE,16615,664.0,ZK-810388
382084,RESEARCH_CODE,16616,664.0,ZK-813039
382041,RESEARCH_CODE,16617,664.0,ZK-814048
1078491,INN,16618,,Aurothioglucose
184427,RESEARCH_CODE,16619,665.0,ZM-241385
310130,RESEARCH_CODE,16620,665.0,ZM-336372
257608,RESEARCH_CODE,16621,665.0,ZM-449829
465608,RESEARCH_CODE,16623,665.0,ZM-230487
341892,RESEARCH_CODE,16625,665.0,ZM-447439
394966,RESEARCH_CODE,16626,,ZP-101
380290,RESEARCH_CODE,16627,,ZP-110
380293,RESEARCH_CODE,16628,,ZP-121
380294,RESEARCH_CODE,16629,,ZP-122
333756,RESEARCH_CODE,16630,,ZP-30
333855,RESEARCH_CODE,16631,,ZP-31
333763,RESEARCH_CODE,16632,,ZP-33
333901,RESEARCH_CODE,16633,,ZP-46
333734,RESEARCH_CODE,16634,,ZP-54
333735,RESEARCH_CODE,16635,,ZP-61
333852,RESEARCH_CODE,16636,,ZP-62
333872,RESEARCH_CODE,16637,,ZP-76
333868,RESEARCH_CODE,16638,,ZP-81
333849,RESEARCH_CODE,16639,,ZP-88
394964,RESEARCH_CODE,16640,,ZP-94
394968,RESEARCH_CODE,16641,,ZP-95
333823,RESEARCH_CODE,16642,,ZP-97
243493,RESEARCH_CODE,16644,543.0,SK&F-10047
190658,RESEARCH_CODE,16645,543.0,SK&F-104078
63997,INN,16646,,Boric Acid
33281,RESEARCH_CODE,16648,543.0,SK&F-104856
202354,RESEARCH_CODE,16649,543.0,SK&F-105854
50091,RESEARCH_CODE,16650,543.0,SK&F-383933
35420,RESEARCH_CODE,16651,543.0,SK&F-29661
202353,RESEARCH_CODE,16652,543.0,SK&F-106686
50091,RESEARCH_CODE,16654,543.0,SK&F-38393
88130,RESEARCH_CODE,16655,543.0,SK&F-39315A
60129,RESEARCH_CODE,16656,543.0,SK&F-64139
50187,RESEARCH_CODE,16657,543.0,SK&F-82958
241382,RESEARCH_CODE,16658,543.0,SK&F-7698
19278,RESEARCH_CODE,16659,543.0,SK&F-82526
180725,RESEARCH_CODE,16661,543.0,SK&F-83566
150202,RESEARCH_CODE,16663,543.0,SK&F-86002
202694,RESEARCH_CODE,16664,543.0,SK&F-86466
73459,RESEARCH_CODE,16666,543.0,SK&F-93741
116206,RESEARCH_CODE,16667,543.0,SK&F-91606
150502,RESEARCH_CODE,16668,543.0,SK&F-96067
181519,RESEARCH_CODE,16669,543.0,SK&F-91486
430088,RESEARCH_CODE,16670,543.0,SK&F-96365
363583,RESEARCH_CODE,16671,,ADS-100380
363613,RESEARCH_CODE,16672,,ADS-102550
363352,RESEARCH_CODE,16673,,ADS-102891
363336,RESEARCH_CODE,16674,,ADS-103168
363340,RESEARCH_CODE,16675,,ADS-103214
363356,RESEARCH_CODE,16676,,ADS-103253
363332,RESEARCH_CODE,16677,,ADS-103254
363201,RESEARCH_CODE,16678,,ADS-103255
363391,RESEARCH_CODE,16679,,ADS-103274
363339,RESEARCH_CODE,16680,,ADS-103293
363200,RESEARCH_CODE,16681,,ADS-103294
363344,RESEARCH_CODE,16682,,ADS-103316
363390,RESEARCH_CODE,16683,,ADS-103317
419357,RESEARCH_CODE,16684,24.0,AG-001859
651087,RESEARCH_CODE,16685,24.0,AG-014344
105640,RESEARCH_CODE,16686,24.0,AG-014361
313519,RESEARCH_CODE,16687,24.0,AG-014376
651088,RESEARCH_CODE,16688,24.0,AG-014699
271584,RESEARCH_CODE,16689,24.0,AG-1224
271583,RESEARCH_CODE,16690,24.0,AG-1232
271504,RESEARCH_CODE,16691,24.0,AG-1240
271503,RESEARCH_CODE,16692,24.0,AG-1246
213489,RESEARCH_CODE,16693,24.0,AG-1254
271263,RESEARCH_CODE,16694,24.0,AG-1256
271262,RESEARCH_CODE,16695,24.0,AG-1273
271261,RESEARCH_CODE,16696,24.0,AG-1282
280358,RESEARCH_CODE,16697,24.0,AG-1288
1756,RESEARCH_CODE,16698,24.0,AG-1295
109185,RESEARCH_CODE,16699,24.0,AG-1296
271407,RESEARCH_CODE,16700,24.0,AG-1309
2866,RESEARCH_CODE,16701,24.0,AG-1478
60597,RESEARCH_CODE,16702,24.0,AG-1879
51710,RESEARCH_CODE,16703,24.0,AG-21033
122614,RESEARCH_CODE,16705,24.0,AG-213
372332,RESEARCH_CODE,16706,24.0,AG-21541
87728,RESEARCH_CODE,16707,24.0,AG-370
87221,RESEARCH_CODE,16708,24.0,AG-490
87324,RESEARCH_CODE,16709,24.0,AG-538
70074,RESEARCH_CODE,16721,26.0,AGN-190837
74123,RESEARCH_CODE,16722,26.0,AGN-192172
74122,RESEARCH_CODE,16723,26.0,AGN-193080
86358,RESEARCH_CODE,16724,34.0,AM-2282
522053,RESEARCH_CODE,16727,34.0,AM-2S
595362,RESEARCH_CODE,16728,34.0,AM-44
302896,RESEARCH_CODE,16729,34.0,AM-630
492122,RESEARCH_CODE,16730,34.0,AM-7359
58879,RESEARCH_CODE,16731,34.0,AM-92016
433284,RESEARCH_CODE,16732,34.0,AM-1241
694221,INN,16733,,Carbon Dioxide
400417,RESEARCH_CODE,16735,34.0,AM-1710
400418,RESEARCH_CODE,16736,34.0,AM-1714
400420,RESEARCH_CODE,16737,34.0,AM-1715
49345,RESEARCH_CODE,16738,34.0,AM-251
498748,RESEARCH_CODE,16739,34.0,AM-281
55384,RESEARCH_CODE,16740,34.0,AM-404
317962,RESEARCH_CODE,16741,34.0,AM-411
400422,RESEARCH_CODE,16742,34.0,AM-4768
318035,RESEARCH_CODE,16743,34.0,AM-729
318223,RESEARCH_CODE,16744,34.0,AM-744
318047,RESEARCH_CODE,16745,34.0,AM-755
317246,RESEARCH_CODE,16746,34.0,AM-757
506618,RESEARCH_CODE,16747,34.0,AM-A37
440695,RESEARCH_CODE,16748,37.0,AMG-0309
497873,RESEARCH_CODE,16749,37.0,AMG-0892
497874,RESEARCH_CODE,16750,37.0,AMG-0895
497876,RESEARCH_CODE,16751,37.0,AMG-1051
631745,RESEARCH_CODE,16752,37.0,AMG-221
631246,RESEARCH_CODE,16753,37.0,AMG-2504
497953,RESEARCH_CODE,16754,37.0,AMG-4500
385617,RESEARCH_CODE,16755,37.0,AMG-487
382857,RESEARCH_CODE,16756,37.0,AMG-517
631245,RESEARCH_CODE,16757,37.0,AMG-5445
579815,RESEARCH_CODE,16758,37.0,AMG-548
440895,RESEARCH_CODE,16759,37.0,AMG-6168
382879,RESEARCH_CODE,16760,37.0,AMG-628
497954,RESEARCH_CODE,16761,37.0,AMG-6610
631247,RESEARCH_CODE,16763,37.0,AMG-7160
631244,RESEARCH_CODE,16764,37.0,AMG-9090
497875,RESEARCH_CODE,16765,37.0,AMG-9594
118068,RESEARCH_CODE,16766,41.0,AP-2238
485188,RESEARCH_CODE,16767,41.0,AP-21967
387537,RESEARCH_CODE,16768,41.0,AP-2243
619456,RESEARCH_CODE,16769,41.0,AP-23464
686050,RESEARCH_CODE,16770,41.0,AP-23846
561434,RESEARCH_CODE,16771,41.0,AP-24163
566721,RESEARCH_CODE,16772,41.0,AP-24226
494584,RESEARCH_CODE,16773,46.0,ARC-1007
494585,RESEARCH_CODE,16774,46.0,ARC-1008
494587,RESEARCH_CODE,16775,46.0,ARC-1009
494590,RESEARCH_CODE,16776,46.0,ARC-1012
494588,RESEARCH_CODE,16777,46.0,ARC-1013
494589,RESEARCH_CODE,16778,46.0,ARC-1014
494595,RESEARCH_CODE,16779,46.0,ARC-1018
494592,RESEARCH_CODE,16780,46.0,ARC-1019
494593,RESEARCH_CODE,16781,46.0,ARC-1020
494594,RESEARCH_CODE,16782,46.0,ARC-1021
494591,RESEARCH_CODE,16783,46.0,ARC-1022
494596,RESEARCH_CODE,16784,46.0,ARC-1027
494597,RESEARCH_CODE,16785,46.0,ARC-1028
494514,RESEARCH_CODE,16786,46.0,ARC-1030
494422,RESEARCH_CODE,16787,46.0,ARC-1031
494513,RESEARCH_CODE,16788,46.0,ARC-1032
494420,RESEARCH_CODE,16789,46.0,ARC-1034
494598,RESEARCH_CODE,16790,46.0,ARC-1037
494599,RESEARCH_CODE,16791,46.0,ARC-1038
494419,RESEARCH_CODE,16792,46.0,ARC-1039
494600,RESEARCH_CODE,16793,46.0,ARC-1044
115218,RESEARCH_CODE,16794,46.0,ARC-111
302924,RESEARCH_CODE,16795,46.0,ARC-239
115497,RESEARCH_CODE,16796,46.0,ARC-31
494515,RESEARCH_CODE,16797,46.0,ARC1005
355606,RESEARCH_CODE,16798,51.0,AS-10
355677,RESEARCH_CODE,16799,51.0,AS-111
355767,RESEARCH_CODE,16800,51.0,AS-113
355734,RESEARCH_CODE,16801,51.0,AS-114
439644,RESEARCH_CODE,16802,51.0,AS-117
355769,RESEARCH_CODE,16803,51.0,AS-128
355679,RESEARCH_CODE,16804,51.0,AS-130
364780,RESEARCH_CODE,16805,51.0,AS-1397
376799,RESEARCH_CODE,16806,51.0,AS-1517499
355641,RESEARCH_CODE,16807,51.0,AS-17
355642,RESEARCH_CODE,16808,51.0,AS-18
594436,RESEARCH_CODE,16809,51.0,AS-1810722
15033,RESEARCH_CODE,16810,51.0,AS-300
355608,RESEARCH_CODE,16811,51.0,AS-40
318019,RESEARCH_CODE,16812,51.0,AS-601245
195106,INN,16813,,Hydrogen Peroxide
577296,RESEARCH_CODE,16814,51.0,AS-605240
556591,RESEARCH_CODE,16815,51.0,AS-67031
511397,RESEARCH_CODE,16816,55.0,AT-1002
146438,RESEARCH_CODE,16817,55.0,AT-130
453522,RESEARCH_CODE,16818,55.0,AT-16
146352,RESEARCH_CODE,16819,55.0,AT-61
494066,RESEARCH_CODE,16820,55.0,AT-9283
351794,RESEARCH_CODE,16821,62.0,AW-00253
351793,RESEARCH_CODE,16822,62.0,AW-00430
351821,RESEARCH_CODE,16823,62.0,AW-00495
351760,RESEARCH_CODE,16824,62.0,AW-00835
557236,RESEARCH_CODE,16825,62.0,AW-01208
602538,RESEARCH_CODE,16828,68.0,AZD-1134
577057,RESEARCH_CODE,16829,68.0,AZD-2184
452952,RESEARCH_CODE,16831,68.0,AZD-5438
558050,RESEARCH_CODE,16833,72.0,BAL-16700
566939,RESEARCH_CODE,16834,72.0,BAL-16763
556333,RESEARCH_CODE,16835,72.0,BAL-17662
430453,RESEARCH_CODE,16836,72.0,BAL-19403
458128,RESEARCH_CODE,16837,73.0,BAM-22
497205,RESEARCH_CODE,16838,73.0,BAM-3200
498208,RESEARCH_CODE,16839,74.0,BAS-0009524
488029,RESEARCH_CODE,16840,74.0,BAS-00161987
348342,RESEARCH_CODE,16841,74.0,BAS-00387275
348687,RESEARCH_CODE,16842,74.0,BAS-00387328
348995,RESEARCH_CODE,16843,74.0,BAS-00387334
348520,RESEARCH_CODE,16844,74.0,BAS-00387347
348298,RESEARCH_CODE,16845,74.0,BAS-00672722
348860,RESEARCH_CODE,16846,74.0,BAS-01047341
348506,RESEARCH_CODE,16847,74.0,BAS-01047655
488030,RESEARCH_CODE,16848,74.0,BAS-01127799
348299,RESEARCH_CODE,16849,74.0,BAS-01373578
333450,RESEARCH_CODE,16850,74.0,BAS-0291046
488031,RESEARCH_CODE,16851,74.0,BAS-03107294
348317,RESEARCH_CODE,16852,74.0,BAS-0321734
348663,RESEARCH_CODE,16853,74.0,BAS-0338868
348671,RESEARCH_CODE,16854,74.0,BAS-0338872
348670,RESEARCH_CODE,16855,74.0,BAS-0338876
498211,RESEARCH_CODE,16856,74.0,BAS-0394572
348841,RESEARCH_CODE,16857,74.0,BAS-09534324
488032,RESEARCH_CODE,16858,74.0,BAS-09667195
498210,RESEARCH_CODE,16859,74.0,BAS-1059623
333449,RESEARCH_CODE,16860,74.0,BAS-1261384
488033,RESEARCH_CODE,16861,74.0,BAS-12711444
498280,RESEARCH_CODE,16862,74.0,BAS-3014820
348840,RESEARCH_CODE,16863,74.0,BAS-450225
348290,RESEARCH_CODE,16864,74.0,BAS-4844343
498026,RESEARCH_CODE,16865,74.0,BAS-8770931
498025,RESEARCH_CODE,16866,74.0,BAS-8770938
498123,RESEARCH_CODE,16867,74.0,BAS-8770949
498028,RESEARCH_CODE,16868,74.0,BAS-8770951
498029,RESEARCH_CODE,16869,74.0,BAS-8770954
498122,RESEARCH_CODE,16870,74.0,BAS-8770957
437908,RESEARCH_CODE,16871,76.0,BAY-11-7082
613752,RESEARCH_CODE,16873,76.0,BAY-19-4789
613753,RESEARCH_CODE,16874,76.0,BAY-38-1315
321781,RESEARCH_CODE,16877,76.0,BAY-60-7550
577075,RESEARCH_CODE,16879,76.0,BAY-94-9172
574519,RESEARCH_CODE,16880,76.0,BAY-949172
245665,RESEARCH_CODE,16881,76.0,BAY-A-6781
245699,RESEARCH_CODE,16882,76.0,BAY-C-6014
595017,RESEARCH_CODE,16883,76.0,BAY-414109
47460,RESEARCH_CODE,16886,77.0,BB-1101
428153,RESEARCH_CODE,16887,77.0,BB-78485
231502,RESEARCH_CODE,16888,80.0,BC-264
73060,RESEARCH_CODE,16889,81.0,BCH-1229
73061,RESEARCH_CODE,16890,81.0,BCH-1230
403627,RESEARCH_CODE,16892,86.0,BI-69B10
403625,RESEARCH_CODE,16893,86.0,BI-69B9
515370,RESEARCH_CODE,16894,86.0,BI-75AL
515371,RESEARCH_CODE,16895,86.0,BI-75D1
515372,RESEARCH_CODE,16896,86.0,BI-75D2
522064,RESEARCH_CODE,16897,86.0,BI-78D3
476614,RESEARCH_CODE,16898,86.0,BI-87C10
476683,RESEARCH_CODE,16899,86.0,BI-87D10
476684,RESEARCH_CODE,16900,86.0,BI-87D11
476685,RESEARCH_CODE,16901,86.0,BI-87D12
476616,RESEARCH_CODE,16902,86.0,BI-87D5
476681,RESEARCH_CODE,16903,86.0,BI-87D6
476682,RESEARCH_CODE,16904,86.0,BI-87D7
476758,RESEARCH_CODE,16905,86.0,BI-87E1
476759,RESEARCH_CODE,16906,86.0,BI-87E7
476760,RESEARCH_CODE,16907,86.0,BI-87E9
476686,RESEARCH_CODE,16908,86.0,BI-87F11
476756,RESEARCH_CODE,16909,86.0,BI-87F12
476829,RESEARCH_CODE,16910,86.0,BI-87F2
476830,RESEARCH_CODE,16911,86.0,BI-87F3
476831,RESEARCH_CODE,16912,86.0,BI-87F4
476833,RESEARCH_CODE,16913,86.0,BI-87F7
476834,RESEARCH_CODE,16914,86.0,BI-87F8
476914,RESEARCH_CODE,16915,86.0,BI-87G10
476915,RESEARCH_CODE,16916,86.0,BI-87G11
476916,RESEARCH_CODE,16917,86.0,BI-87G12
476757,RESEARCH_CODE,16918,86.0,BI-87G2
476835,RESEARCH_CODE,16919,86.0,BI-87G3
602076,RESEARCH_CODE,16920,86.0,BI-90E2
602077,RESEARCH_CODE,16921,86.0,BI-90E7
602075,RESEARCH_CODE,16922,86.0,BI-90G12
602016,RESEARCH_CODE,16923,86.0,BI-90H10
602078,RESEARCH_CODE,16924,86.0,BI-90H4
602012,RESEARCH_CODE,16925,86.0,BI-90H5
602013,RESEARCH_CODE,16926,86.0,BI-90H6
602014,RESEARCH_CODE,16927,86.0,BI-90H8
602015,RESEARCH_CODE,16928,86.0,BI-90H9
602074,RESEARCH_CODE,16929,86.0,BI-98A10
324311,RESEARCH_CODE,16930,86.0,BI-9B12
323911,RESEARCH_CODE,16931,86.0,BI-9C11
324229,RESEARCH_CODE,16932,86.0,BI-9C12
324284,RESEARCH_CODE,16933,86.0,BI-9C2
568318,RESEARCH_CODE,16934,86.0,BI-D1870
390988,RESEARCH_CODE,16935,90.0,BL-11282
560110,RESEARCH_CODE,16936,90.0,BL-09220
554857,RESEARCH_CODE,16937,90.0,BL-58125
166314,RESEARCH_CODE,16938,92.0,BM-212
349741,RESEARCH_CODE,16939,92.0,BM-573
184679,RESEARCH_CODE,16940,,BML-210
609211,RESEARCH_CODE,16942,94.0,BMS-181164
609209,RESEARCH_CODE,16943,94.0,BMS-181165
69973,RESEARCH_CODE,16944,94.0,BMS-191011
453652,INN,16945,,Chloral Hydrate
169279,RESEARCH_CODE,16946,94.0,BMS-194449
560213,RESEARCH_CODE,16948,94.0,BMS-269223
413905,RESEARCH_CODE,16950,94.0,BMS-345541
222887,RESEARCH_CODE,16951,94.0,BMS-377806
222887,RESEARCH_CODE,16952,94.0,BMS-378806
71663,RESEARCH_CODE,16953,94.0,BMS-387032
322295,RESEARCH_CODE,16954,94.0,BMS-404683
395394,RESEARCH_CODE,16955,94.0,BMS-433771
