warning_id,record_id,molregno,warning_type,warning_class,warning_description,warning_country,warning_year,efo_term,efo_id,efo_id_for_warning_class
3155,1343273,2095,Withdrawn,hematological toxicity,"renal complications, rash, fever, blood dyscrasias, and liver damage",United States,1970.0,hematologic disease,EFO:0005803,EFO:0011051
3156,1702191,418491,Withdrawn,hepatotoxicity,Hepatotoxicity,France; Spain; Germany,1985.0,hepatotoxicity,EFO:0011052,EFO:0011052
3158,1343728,22641,Withdrawn,metabolic toxicity,Reduction in serum HDL-C levels and partly because of possible QT interval prolongation or ventricular arrhythmias,United States,1995.0,high density lipoprotein cholesterol measurement,EFO:0004612,EFO:0011054
3160,2792057,685193,Withdrawn,misuse,Risk of potentially fatal overdose,European Union; New Zealand; Canada; Iraq,2009.0,accidental overdose,EFO:0020923,EFO:0011049
3161,2792057,685193,Withdrawn,misuse,Risk of potentially fatal overdose,European Union; New Zealand; Canada; Iraq,2009.0,overdose,EFO:0020911,EFO:0011049
3163,2792057,685193,Withdrawn,,Adverse drug reactions,European Union; New Zealand; Canada; Iraq,2009.0,adverse effect,EFO:0009658,
3164,1344436,21697,Withdrawn,cardiotoxicity,"Increased risk of serious cardiovascular events, such as heart attacks and strokes",Bhutan; Ireland; United States; Worldwide; Canada,2004.0,myocardial infarction,EFO:0000612,EFO:1001482
3166,1344436,21697,Withdrawn,neurotoxicity,Increased risk in cardiovascular events such as heart attack and strokes especially when used for long duration.,Bhutan; Ireland; United States; Worldwide; Canada,2004.0,stroke,EFO:0000712,EFO:0011057
3169,1705552,1379765,Withdrawn,metabolic toxicity,"hypoglycaemia, haemolytic anaemia, renal failure, hepatitis and anaphylactic reactions",Worldwide,1992.0,Hypoglycemia,HP:0001943,EFO:0011054
3171,1706143,19569,Withdrawn,,Fatal drug interactions with commonly use drugs,Morocco; Singapore; France; Mauritius; Bhutan; Saudi Arabia; United States; Oman,1997.0,dead,PATO:0001422,
3173,1701471,2819,Withdrawn,hepatotoxicity,Liver Toxicity and Death,France; United States; United Kingdom; Germany,1980.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3174,1701471,2819,Withdrawn,hepatotoxicity,Liver Toxicity and Death,France; United States; United Kingdom; Germany,1980.0,hepatotoxicity,EFO:0011052,EFO:0011052
3176,1705817,316600,Withdrawn,occular toxicity,"Cataracts, Alopecia, lchthyosis",France; United States,1962.0,cataract,MONDO:0005129,EFO:0020928
3177,1343693,666,Withdrawn,hepatotoxicity,"hepatic necrosis and failure, with a mean time to onset of 3 months.",Peru; United Kingdom; United States,1997.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3179,1343486,67010,Withdrawn,cardiotoxicity,"Cardiovascular risk, (heart attack or stroke)",United States; New Zealand; Bhutan; Canada,2005.0,myocardial infarction,EFO:0000612,EFO:1001482
3181,1702081,1377851,Withdrawn,neurotoxicity,"Depression, anxiety, sleep disorders, tremor (shaking) and tardive dyskinesia",European Union; Spain,2005.0,movement disorder,EFO:0004280,EFO:0011057
3182,1705781,1249059,Withdrawn,hepatotoxicity,Hepatotoxicity,France; Belgium,1965.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3183,1705781,1249059,Withdrawn,hepatotoxicity,Hepatotoxicity,France; Belgium,1965.0,hepatotoxicity,EFO:0011052,EFO:0011052
3184,1343774,93117,Withdrawn,musculoskeletal toxicity,"Flank pain, decreased kidney function",United States; United Kingdom; Spain,1987.0,decreased kidney function,EFO:0020912,EFO:0011055
3189,1344518,431376,Withdrawn,hepatotoxicity,Serious drug-induced liver injury,Canada,2020.0,hepatotoxicity,EFO:0011052,EFO:0011052
3190,1343621,674514,Withdrawn,nephrotoxicity,Rhabdomyolysis _ kidney failure and muscle damage,Worldwide,2001.0,kidney failure,EFO:1002048,EFO:0011056
3194,1702208,40940,Withdrawn,,"Not safe or effective for intended use as vasodilator, anti-inflammatory",United States,1973.0,lack of efficacy,EFO:0020002,
3195,1699323,150722,Withdrawn,vascular toxicity,Vasculitis; Rash,United Kingdom,1979.0,exanthem,EFO:1000697,EFO:0011062
3196,1699603,83245,Withdrawn,hepatotoxicity,Hepatitis,France,1993.0,hepatotoxicity,EFO:0011052,EFO:0011052
3197,1700964,1376807,Withdrawn,occular toxicity,Dermatologic and Ophthalmic Toxicity,France,1970.0,occular toxicity,EFO:0020928,EFO:0020928
3198,1700652,219327,Withdrawn,gastrointestinal toxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,Germany; United States; United Kingdom; Spain,1982.0,Gastrointestinal hemorrhage,HP:0002239,EFO:0011050
3199,1700652,219327,Withdrawn,hepatotoxicity,Liver and kidney failure; Gastrointestinal bleeding; Ulcers,Germany; United States; United Kingdom; Spain,1982.0,Hepatic failure,HP:0001399,EFO:0011052
3200,1699663,46656,Withdrawn,dermatological toxicity,Dermatologic Toxicity,United States,1967.0,skin disease,EFO:0000701,EFO:0011048
3201,1705841,871360,Withdrawn,dermatological toxicity,Dermatologic Toxicity,United States,1967.0,phototoxic dermatitis,EFO:1000753,EFO:0011048
3203,1344637,557741,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada,2000.0,torsades de pointes,EFO:0005307,EFO:1001482
3204,1344637,557741,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada,2000.0,ventricular tachycardia,EFO:0005306,EFO:1001482
3206,1344637,557741,Withdrawn,cardiotoxicity,Rare but serious cardiac adverse effects; Adverse cardiac events published by the FDA.; Serious cardiovascular adverse effects,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada,2000.0,cardiotoxicity,EFO:1001482,EFO:1001482
3207,1344637,557741,Withdrawn,,Documented reports on adverse events including deaths associated with its use; Rare but serious heart complications including arrhythmias and sudden death,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada,2000.0,dead,PATO:0001422,
3208,1699671,2198,Withdrawn,misuse,Self-poisonings,Norway,1980.0,poisoning,EFO:0008546,EFO:0011049
3210,1343717,675587,Withdrawn,immune system toxicity,Immune-mediated encephalitis and meningoencephalitis,European Union; Canada,2018.0,meningoencephalitis,EFO:0007364,EFO:0011053
3212,1706162,1078605,Withdrawn,nephrotoxicity,Renal,Germany,1986.0,nephrotoxicity,EFO:0011056,EFO:0011056
3213,1703509,316539,Withdrawn,neurotoxicity,risk of serious neurological and cardiac side effects in patients when buflomedil is used normally,France; European Union; Madagascar; Brazil,2011.0,Seizure,HP:0001250,EFO:0011057
3214,1706366,209964,Withdrawn,dermatological toxicity,"associated with severe adverse reactions, such as severe tissue slough and transverse myelitis",United States,1964.0,Skin detachment,HP:0032156,EFO:0011048
3215,1705412,1121342,Withdrawn,,reports of serious liver dysfunction particularly on long-term treatment and when the drug was administered with anti-inflammatory agents and corticosteroids,Peru; Spain,1998.0,drug interaction,EFO:0009878,
3218,1699914,163172,Withdrawn,hepatotoxicity,Hepatotoxicity,France,1989.0,hepatotoxicity,EFO:0011052,EFO:0011052
3219,1699737,16521,Withdrawn,carcinogenicity,Cutaneous Reactions; Animal Carcinogenicity,United Kingdom; Worldwide,1984.0,carcinogenicity,EFO:0011046,EFO:0011046
3220,1703786,1249052,Withdrawn,hepatotoxicity,Jaundice; Elevated Hepatic Enzymes,United States; United Kingdom,1970.0,hepatotoxicity,EFO:0011052,EFO:0011052
3221,1702250,876580,Withdrawn,,Cutaneous Reaction; Multi-Organ Toxicities,Germany; Greece; United Kingdom; Egypt,1984.0,Multiple Organ Failure,EFO:1001373,
3222,1696963,1381454,Withdrawn,immune system toxicity,Risk of serious allergic reactions,European Union; Armenia,2016.0,bronchial disease,EFO:1002018,EFO:0011053
3223,1703294,244737,Withdrawn,immune system toxicity,"associated with severe allergic responses, including anaphylactoid reactions",Worldwide,1984.0,non-allergic anaphylaxis,EFO:0020918,EFO:0011053
3224,1703065,1378097,Withdrawn,carcinogenicity,Increased occurrence of cancer,United States,1993.0,carcinogenicity,EFO:0011046,EFO:0011046
3225,1344695,674344,Withdrawn,cardiotoxicity,Cardiac repolarization; QTc interval prolongation,Singapore; Armenia; Germany; Peru; United Kingdom; United States,1999.0,electrocardiogram repolarisation abnormality,EFO:0020913,EFO:1001482
3226,1344695,674344,Withdrawn,cardiotoxicity,Cardiac repolarization; QTc interval prolongation,Singapore; Armenia; Germany; Peru; United Kingdom; United States,1999.0,Prolonged QT interval,HP:0001657,EFO:1001482
3228,1583658,1204084,Withdrawn,carcinogenicity,"Increased risk of skin cancer, particularly squamous cell carcinoma",European Union; Canada,2020.0,squamous cell carcinoma,EFO:0000707,EFO:0011046
3229,1704964,1379509,Withdrawn,nephrotoxicity,"Severe adverse reactions including hypotension, arrhythmias, pulmonary oedema and renal disorders",Germany,1998.0,kidney disease,EFO:0003086,EFO:0011056
3232,2793970,384948,Withdrawn,immune system toxicity,Adverse effects that cause encephalitis and mortality,Vietnam,2000.0,encephalomyelitis,EFO:0001423,EFO:0011053
3235,1699726,27104,Withdrawn,dermatological toxicity,potent photosensitizer capable of causing disabling skin disorders,United States,1975.0,skin disease,EFO:0000701,EFO:0011048
3238,1705800,1249055,Withdrawn,hepatotoxicity,Hepatic and Hematologic Toxicity,Germany; Austria,1984.0,hepatotoxicity,EFO:0011052,EFO:0011052
3239,1343071,70239,Withdrawn,carcinogenicity,mammary tumors in rats and ovarian tumors in mice,United States,1991.0,carcinogenicity,EFO:0011046,EFO:0011046
3241,1703586,705835,Withdrawn,immune system toxicity,Serious hypersensitive reactions; Hemolytic Anemia; Hepatotoxicity,Worldwide,1986.0,hypersensitivity reaction disease,EFO:1002003,EFO:0011053
3243,1343524,1672744,Withdrawn,hepatotoxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3244,1343524,1672744,Withdrawn,hematological toxicity,"Relatively common skin reactions; Jaundice; Hepatic failure; Blood dyscrasias (neutropenia, anemia, and thrombocytopenia)",United States,2009.0,neutropenia,MONDO:0001475,EFO:0011051
3246,1343067,991941,Withdrawn,cardiotoxicity,"Significantly less efficacious than salbutamol and cardiac side effects, mainly palpitations and tachycardia because of its non-selectivity",United Kingdom,2010.0,Palpitations,HP:0001962,EFO:1001482
3247,1699729,228897,Withdrawn,hepatotoxicity,Hepatotoxicity; Jaundice,United Kingdom,1968.0,Jaundice,HP:0000952,EFO:0011052
3248,1699360,16498,Withdrawn,hepatotoxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia ,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain,1965.0,hepatotoxicity,EFO:0011052,EFO:0011052
3249,1699360,16498,Withdrawn,hematological toxicity,nephropathy; liver and kidney toxicity; carcinogenicity; haemolytic anaemia and methaemoglobinaemia ,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain,1965.0,methemoglobinemia,MONDO:0001117,EFO:0011051
3250,1705547,1249056,Withdrawn,hepatotoxicity,Hepatotoxicity; Drug Interaction,United Kingdom,1966.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3251,1344221,12417,Withdrawn,hematological toxicity,aplastic anaemia and agranulocytosis,Malaysia; United Arab Emirates; Ethiopia; Jordan; Germany; Chile; Bangladesh; Ghana; Sri Lanka; Bahrain,1984.0,Agranulocytosis,HP:0012234,EFO:0011051
3252,2790934,94091,Withdrawn,neurotoxicity,Associated with strokes.,Australia; Bhutan; Timor-Leste; South Korea,2004.0,stroke,EFO:0000712,EFO:0011057
3253,1705451,314827,Withdrawn,gastrointestinal toxicity,Gastrointestinal Toxicity; Hepatotoxicity,Worldwide,1990.0,gastrointestinal toxicity,EFO:0011050,EFO:0011050
3254,1703574,1093573,Withdrawn,nephrotoxicity,"associated with granulocytopenia, granulocytosis, paralytic ileus, urinary retention, seizures, hypotension, and jaundice",United States,1970.0,Urinary retention,HP:0000016,EFO:0011056
3255,1343061,99389,Withdrawn,neurotoxicity,"Serious side effects seen with these medicines. These included confusion and loss of consciousness, particularly in elderly people, and the risk of addiction to the medicine when used for prolonged periods, with severe withdrawal symptoms on stopping treatment abruptly. The French medicines agency was also concerned by reports of these medicines being taken for longer than recommended and cases of overdose (sometimes in combination with other medicines) leading to coma or death.",European Union; United Kingdom; Canada,2012.0,substance dependence,MONDO:0004938,EFO:0011057
3256,1705336,1162878,Withdrawn,dermatological toxicity,potent photosensitizer capable of causing disabling skin disorders,United States,1975.0,skin disease,EFO:0000701,EFO:0011048
3257,1703611,704719,Withdrawn,carcinogenicity,Animal carcinogenicity (rodents),Germany; United States; United Kingdom,1979.0,carcinogenicity,EFO:0011046,EFO:0011046
3258,1704630,1379185,Withdrawn,occular toxicity,associated with ophthalmic changes and corneal opacities in dogs,United States,1965.0,Corneal opacity,HP:0007957,EFO:0020928
3259,1390915,284208,Withdrawn,hepatotoxicity,"Serious, irreversible, and even fatal nephrotoxicity and hepatotoxicity",United States,2001.0,hepatotoxicity,EFO:0011052,EFO:0011052
3261,1343542,2197701,Withdrawn,cardiotoxicity,cardiovascular; increased risk of heart attack and stroke,India; European Union; Hong Kong; United States; New Zealand; Canada,2010.0,stroke,EFO:0000712,EFO:1001482
3263,1700780,110103,Withdrawn,,Drug Interactionwith 5-FU and Deaths,Japan,1993.0,drug interaction,EFO:0009878,
3264,1699315,233553,Withdrawn,hematological toxicity,"Dermatologic, Hematologic and Hepatic Reactions",Germany,1988.0,hematologic disease,EFO:0005803,EFO:0011051
3265,1343273,2095,Withdrawn,nephrotoxicity,"renal complications, rash, fever, blood dyscrasias, and liver damage",United States,1970.0,Nephropathy,HP:0000112,EFO:0011056
3267,2792057,685193,Withdrawn,cardiotoxicity,"Prolong the PR interval, widen the QRS complex, prolong the QT interval and therefore increase the risk of serious abnormal heart rhythms.",European Union; New Zealand; Canada; Iraq,2009.0,electrocardiogram PR prolongation,EFO:0020929,EFO:1001482
3268,1702113,757917,Withdrawn,hepatotoxicity,Neurologic and Hepatic Toxicities,United Kingdom; Spain,1985.0,hepatotoxicity,EFO:0011052,EFO:0011052
3269,1702113,757917,Withdrawn,hepatotoxicity,Neurologic and Hepatic Toxicities,United Kingdom; Spain,1985.0,drug-induced liver injury,EFO:0004228,EFO:0011052
3270,1699360,16498,Withdrawn,nephrotoxicity,high potential for harm to the kidneys and the possibility of hemolytic anemia and methemoglobinemia resulting from abuse,Malaysia; Romania; Germany; Ireland; Panama; Italy; Finland; New Zealand; Ethiopia; Greece; Yemen; Chile; Hong Kong; Philippines; Israel; United Arab Emirates; Nigeria; Mauritius; Denmark; United States; Brazil; United Kingdom; Bangladesh; Oman; Netherlands; Cyprus; Thailand; Sweden; Norway; Suriname; India; Rwanda; Nepal; Austria; Bahrain,1965.0,nephrotoxicity,EFO:0011056,EFO:0011056
3271,2790794,358192,Withdrawn,cardiotoxicity,Increased risk of heart attack and stroke,Indonesia; Egypt; Guatemala; Australia,2010.0,myocardial infarction,EFO:0000612,EFO:1001482
3272,1705552,1379765,Withdrawn,hematological toxicity,"associated with hypoglycemia in elderly patients, as well as a constellation of multisystem organ involvement characterized by hemolytic anemia, frequently associated with renal failure, markedly abnormal liver tests, and coagulopathy",Worldwide,1992.0,blood coagulation disease,EFO:0009314,EFO:0011051
3275,1706143,19569,Withdrawn,,"Fatal drug interactions with commonly use drugs; Rare but serious heart problems when taken with certain drugs, including antibiotics and antifungal drugs",Morocco; Singapore; France; Mauritius; Bhutan; Saudi Arabia; United States; Oman,1997.0,drug interaction,EFO:0009878,
