record_id,molregno,doc_id,compound_key,compound_name,src_id,src_compound_id,cidx
5229,5150,13816,17b,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-propylcarbamoylmethyl-pyrrolidine-3-carboxylic acid",1,,CLD0
5230,4868,13816,17a,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-carbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5231,5101,13816,19b,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-(2-oxo-3-propyl-hexyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5232,5102,13816,19a,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-(2-oxo-hexyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5233,5059,13816,20e,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(2-dipropylcarbamoyl-ethyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5234,5085,13816,20d,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(2-dibutylamino-ethyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5235,5092,13816,20c,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-(2-pyridin-2-yl-ethyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5236,4992,13816,20b,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-[2-(propane-1-sulfonyl)-ethyl]-pyrrolidine-3-carboxylic acid",1,,CLD0
5237,5034,13816,20a,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(2-ethanesulfinyl-ethyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5238,5035,13816,14u,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-(2-phenoxy-ethyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5239,5279,13816,14t,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[2-(2-methoxy-ethoxy)-ethyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5240,5280,13816,14s,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(2-isobutoxy-ethyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5241,5215,13816,14r,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(2-butoxy-ethyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5242,5171,13816,14q,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-(2-propoxy-ethyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5243,5048,13816,14p,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(2-ethoxy-ethyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5244,5200,13816,17v,"(2R,3R,4S)-4-Benzo[1,3]dioxol-5-yl-1-dibutylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5245,5181,13816,17u,"4-Benzo[1,3]dioxol-5-yl-1-dibutylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5246,5227,13816,17t,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(butyl-propyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5247,5254,13816,17s,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(butyl-ethyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5248,5346,13816,17r,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(benzyl-methyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5249,5154,13816,17q,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-[(methyl-phenyl-carbamoyl)-methyl]-pyrrolidine-3-carboxylic acid",1,,CLD0
5250,5049,13816,17p,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(cyclohexyl-methyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5251,5226,13816,17o,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-{[(2,2-dimethyl-propyl)-methyl-carbamoyl]-methyl}-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5252,5259,13816,17n,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(isobutyl-methyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5253,5185,13816,7,"3-Benzo[1,3]dioxol-5-yl-5-hydroxy-5-(4-methoxy-phenyl)-4-(3,4,5-trimethoxy-benzyl)-5H-furan-2-one",1,,CLD0
5254,4909,13816,6,"4-[1-Benzo[1,3]dioxol-5-yl-2-(4-isopropyl-benzenesulfonylamino)-2-oxo-ethoxy]-3-propyl-benzoic acid",1,,CLD0
5255,4763,13816,4,"(1S,2R,3S)-1-Benzo[1,3]dioxol-5-yl-3-(2-carboxymethoxy-4-methoxy-phenyl)-5-propoxy-indan-2-carboxylic acid",1,,CLD0
5256,490,13816,3,"5-Dimethylamino-naphthalene-1-sulfonic acid (3,4-dimethyl-isoxazol-5-yl)-amide",1,,CLD0
5257,5147,13816,17hh,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-(2-oxo-2-piperidin-1-yl-ethyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5258,5058,13816,17gg,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(butyl-phenyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5259,5091,13816,17ff,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-{[bis-(3-methyl-butyl)-carbamoyl]-methyl}-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5260,5098,13816,17ee,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(diisobutylcarbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5261,5126,13816,17dd,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-{[bis-(2-methoxy-ethyl)-carbamoyl]-methyl}-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5262,5168,13816,17cc,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-dipentylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5263,5043,13816,17bb,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-dipropylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5264,4843,13816,17aa,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-diethylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5265,5081,13816,17z,"4-Benzo[1,3]dioxol-5-yl-1-dibutylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid amide",1,,CLD0
5266,5097,13816,17y,"(2S,3R,4S)-4-Benzo[1,3]dioxol-5-yl-1-dibutylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5267,5132,13816,17x,"4-Benzo[1,3]dioxol-5-yl-1-(1-dibutylcarbamoyl-ethyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5268,5158,13816,17w,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-dibutylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5269,5055,13816,17m,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-[(methyl-prop-2-ynyl-carbamoyl)-methyl]-pyrrolidine-3-carboxylic acid",1,,CLD0
5270,5063,13816,17k,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(hexyl-methyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5271,5100,13816,17j,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-[(methyl-pentyl-carbamoyl)-methyl]-pyrrolidine-3-carboxylic acid",1,,CLD0
5272,5089,13816,17i,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(butyl-methyl-carbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5273,5095,13816,17h,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-[(methyl-propyl-carbamoyl)-methyl]-pyrrolidine-3-carboxylic acid",1,,CLD0
5274,5131,13816,17g,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-cyclopentylcarbamoylmethyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5275,5109,13816,17f,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[(2-methoxy-ethylcarbamoyl)-methyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5276,5133,13816,17e,"(2S,3S,4R)-1-Allylcarbamoylmethyl-4-benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5277,5139,13816,14m,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-dibutylcarbamoyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5278,5069,13816,14j,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(butane-1-sulfonyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5279,5079,13816,14h,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-2-(4-methoxy-phenyl)-1-(4-methoxy-phenylcarbamoyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5280,5106,13816,14f,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-[2-(4-fluoro-phenoxy)-acetyl]-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5281,5137,13816,14d,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-(4-fluoro-benzyl)-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5282,5138,13816,14c,"(2S,3S,4R)-4-Benzo[1,3]dioxol-5-yl-1-hex-2-ynyl-2-(4-methoxy-phenyl)-pyrrolidine-3-carboxylic acid",1,,CLD0
5283,33143,17414,1,"4-{[(1R,2R)-2-({4-[(E)-amino(imino)methyl]phenoxy}methyl)cyclopropyl]methoxy}benzenecarboximidamide",1,,CLD0
5284,3965,17414,Pentamidine,4-{5-[4-amino(imino)methylphenoxy]pentyloxy}phenyl-iminomethanamine,1,,CLD0
5285,5119,17414,4,"N,N'-Bis-(4-carbamimidoyl-phenyl)-isophthalamide",1,,CLD0
5286,5151,17414,8,"4-(4-{4-[(E)-amino(imino)methyl]phenyl}-1,4-diazepan-1-yl)benzenecarboximidamide",1,,CLD0
5287,5160,17414,14,"2N-imino(4-{4-[4-imino(isopropylamino)methylphenyl]-1,4-diazepan-1-yl}phenyl)methyl-2-propanamine",1,,CLD0
5288,4869,17414,18,"1-cyclopropylamino(imino)methyl-4-{4-[4-cyclopropylamino(imino)methylphenyl]-1,4-diazepan-1-yl}benzene",1,,CLD0
5289,5070,17414,17,"1N-[4-{4-[4-butylamino(imino)methylphenyl]-1,4-diazepan-1-yl}phenyl(imino)methyl]-1-butanamine",1,,CLD0
5290,5108,17414,16,"2-[4-(4-{4-[2-hydroxyethylamino(imino)methyl]phenyl}-1,4-diazepan-1-yl)phenyl(imino)methylamino]-1-ethanol",1,,CLD0
5291,5115,17414,15,"2N-[4-(4-{4-[tert-butylamino(imino)methyl]phenyl}-1,4-diazepan-1-yl)phenyl(imino)methyl]-2-methyl-2-propanamine",1,,CLD0
5292,5223,17414,5,"Pyridine-2,6-dicarboxylic acid bis-[(4-carbamimidoyl-phenyl)-amide]",1,,CLD0
5293,5241,17414,3,"Cyclopropane-1,2-dicarboxylic acid bis-{[4-(4,5-dihydro-1H-imidazol-2-yl)-phenyl]-amide}",1,,CLD0
5294,1510535,17414,2,"Cyclopropane-1,2-dicarboxylic acid bis-[(4-carbamimidoyl-phenyl)-amide]",1,,CLD0
5295,5266,17414,13,"3-[4-(4,5-Dihydro-1H-imidazol-2-yl)-benzyl]-1-[4-(4,5-dihydro-1H-imidazol-2-yl)-phenyl]-piperidine",1,,CLD0
5296,5201,17414,12,"3-[4-(4,5-Dihydro-1H-imidazol-2-yl)-benzylidene]-1-[4-(4,5-dihydro-1H-imidazol-2-yl)-phenyl]-piperidine",1,,CLD0
5297,5229,17414,11,"1-[4-(4,5-Dihydro-1H-imidazol-2-yl)-benzyl]-4-[4-(4,5-dihydro-1H-imidazol-2-yl)-benzylidene]-piperidine",1,,CLD0
5298,5230,17414,10,"4-[4-(4,5-Dihydro-1H-imidazol-2-yl)-benzyl]-1-[4-(4,5-dihydro-1H-imidazol-2-yl)-phenyl]-piperidine",1,,CLD0
5299,5257,17414,9,"1,4-Bis-[4-(4,5-dihydro-1H-imidazol-2-yl)-phenyl]-[1,4]diazepane",1,,CLD0
5300,5255,17414,7,"1,4-Bis-[4-(4,5-dihydro-1H-imidazol-2-yl)-phenyl]-piperazine",1,,CLD0
5301,5273,17414,6,4-(4-{4-[(E)-amino(imino)methyl]phenyl}piperazin-1-yl)benzenecarboximidamide,1,,CLD0
5302,5274,1156,1,"Lithium salt of  (2R,5R)-3-[2-hydroxy-eth-(Z)-ylidene]-7-oxo-4-oxa-1-aza-bicyclo[3.2.0]heptane-2-carboxylate",1,,CLD0
5303,5176,1156,6,"Sodium salt (2R,5R)-3-eth-(Z)-ylidene-7-oxo-4-oxa-1-aza-bicyclo[3.2.0]heptane-2-carboxylate",1,,CLD0
5304,5056,1156,7,"(2S,5R)-3-[2-Hydroxy-eth-(Z)-ylidene]-2-hydroxymethyl-4-oxa-1-aza-bicyclo[3.2.0]heptan-7-one",1,,CLD0
5305,5057,1156,8,"Sodium salt (2R,5R)-3-(2-hydroxy-ethyl)-7-oxo-4-oxa-1-aza-bicyclo[3.2.0]heptane-2-carboxylate",1,,CLD0
5306,5206,6620,1,{[4-(2-Benzotriazol-1-yl-2-phenyl-ethyl)-phenyl]-difluoro-methyl}-phosphonic acid,1,,CLD0
5307,5194,6620,17,({4-[2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-(4-phenyl-thiazol-2-yl)-propyl]-phenyl}-difluoro-methyl)-phosphonic acid,1,,CLD0
5308,4713,6620,16,({4-[2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-(1H-tetrazol-5-yl)-propyl]-phenyl}-difluoro-methyl)-phosphonic acid,1,,CLD0
5309,4764,6620,15,[(4-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-quinolin-2-yl-propyl}-phenyl)-difluoro-methyl]-phosphonic acid,1,,CLD0
5310,4765,6620,14,[(4-{2-Benzothiazol-2-yl-2-benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-propyl}-phenyl)-difluoro-methyl]-phosphonic acid,1,,CLD0
5311,4996,6620,13,4-{1-Benzotriazol-1-yl-1-[4-(difluoro-phosphono-methyl)-benzyl]-2-[4-(difluoro-phosphono-methyl)-phenyl]-ethyl}-benzoic acid methyl ester,1,,CLD0
5312,5015,6620,12,"[(4-{2-Benzotriazol-1-yl-2-(3,4-difluoro-phenyl)-3-[4-(difluoro-phosphono-methyl)-phenyl]-propyl}-phenyl)-difluoro-methyl]-phosphonic acid",1,,CLD0
5313,5016,6620,11,[(4-{2-Benzotriazol-1-yl-3-[3-bromo-4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-phenyl)-difluoro-methyl]-phosphonic acid,1,,CLD0
5314,5076,6620,10,[(4-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-phenyl)-difluoro-methyl]-phosphonic acid,1,,CLD0
5315,5077,6620,9,[(4-{2-Benzotriazol-1-yl-2-phenyl-1-[2'-(2H-tetrazol-5-yl)-biphenyl-4-yl]-ethyl}-phenyl)-difluoro-methyl]-phosphonic acid,1,,CLD0
5316,4925,6620,21d,[6-(4-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-phenyl)-2-(1-methoxy-3-methyl-butyl)-quinolin-8-yl]-phosphonic acid,1,,CLD0
5317,4925,6620,21c,[6-(4-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-phenyl)-2-(1-methoxy-3-methyl-butyl)-quinolin-8-yl]-phosphonic acid,1,,CLD0
5318,4925,6620,21b,[6-(4-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-phenyl)-2-(1-methoxy-3-methyl-butyl)-quinolin-8-yl]-phosphonic acid,1,,CLD0
5319,4925,6620,21a,[6-(4-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-phenyl)-2-(1-methoxy-3-methyl-butyl)-quinolin-8-yl]-phosphonic acid,1,,CLD0
5320,5141,6620,20,[6-(4-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-phenyl)-2-methyl-quinolin-8-yl]-phosphonic acid,1,,CLD0
5321,5159,6620,19,(4'-{2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propyl}-biphenyl-3-yl)-phosphonic acid,1,,CLD0
5322,5165,6620,18,[(4-{4-Benzotriazol-1-yl-5-[4-(difluoro-phosphono-methyl)-phenyl]-4-phenyl-pent-1-enyl}-phenyl)-difluoro-methyl]-phosphonic acid,1,,CLD0
5323,5129,6620,4,"{[4-(2-Benzotriazol-1-yl-2,5-diphenyl-pent-4-enyl)-phenyl]-difluoro-methyl}-phosphonic acid",1,,CLD0
5324,5078,6620,5,{[4-(2-Benzotriazol-1-yl-3-biphenyl-4-yl-2-phenyl-propyl)-phenyl]-difluoro-methyl}-phosphonic acid,1,,CLD0
5325,5112,6620,6,({4-[2-Benzotriazol-1-yl-3-(4-benzyloxy-phenyl)-2-phenyl-propyl]-phenyl}-difluoro-methyl)-phosphonic acid,1,,CLD0
5326,4926,6620,8,({4-[2-Benzotriazol-1-yl-2-phenyl-3-(2'-sulfamoyl-biphenyl-4-yl)-propyl]-phenyl}-difluoro-methyl)-phosphonic acid,1,,CLD0
5327,4927,6620,7,2-Benzotriazol-1-yl-3-[4-(difluoro-phosphono-methyl)-phenyl]-2-phenyl-propionic acid benzyl ester,1,,CLD0
5328,5163,6620,3,"{[4-(2-Benzotriazol-1-yl-2,5-diphenyl-pentyl)-phenyl]-difluoro-methyl}-phosphonic acid",1,,CLD0
5329,5167,6620,2,({4-[2-Benzotriazol-1-yl-3-(4-bromo-phenyl)-2-phenyl-propyl]-phenyl}-difluoro-methyl)-phosphonic acid,1,,CLD0
5330,5052,7175,1 (R),(2R)-4-Diisopropylamino-2-phenyl-2-pyridin-2-yl-butyramide,1,,CLD0
5331,5074,7175,1 (S),"(2S)-4-Diisopropylamino-2,2-diphenyl-butyramide",1,,CLD0
5332,5054,8628,105,"5-(2,2-Dimethyl-propionyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5333,5107,8628,106,"5-Phenylacetyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5334,5135,8628,116,"3-(4-Methanesulfinyl-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5335,5136,8628,115,"3-(4-Methylsulfanyl-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5336,5144,8628,113,"3-(4-Chloro-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5337,5051,8628,114,"3-(4-Methoxy-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5338,5083,8628,117,"3-(4-Methanesulfonyl-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5339,5084,8628,118,"3-Benzoyl-6,7,8,9-tetrahydro-5H-pyrrolo[1,2-a]azepine-9-carboxylic acid",1,,CLD0
5340,5090,8628,120,"3-(4-Methylsulfanyl-benzoyl)-6,7,8,9-tetrahydro-5H-pyrrolo[1,2-a]azepine-9-carboxylic acid",1,,CLD0
5341,5080,8628,62,"5-Benzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5342,5086,8628,72,"5-(2-Iodo-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5343,5087,8628,71,"5-(4-Bromo-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5344,5113,8628,70,"5-(4-Chloro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5345,5270,8628,69,"5-(3-Chloro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5346,5276,8628,68,"5-(2-Chloro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5347,5277,8628,67,"5-(4-Fluoro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5348,5196,8628,66,"5-(3-Fluoro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5349,5272,8628,64,"5-(3-Methyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5350,5188,8628,63,"5-(2-Methyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5351,5198,8628,93,"5-(4-Trifluoromethyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5352,5199,8628,92,"5-(3-Trifluoromethyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5353,5258,8628,91,"5-(4-Cyano-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5354,5278,8628,90,"5-(3-Cyano-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5355,5173,8628,88,"5-(3-Isobutyrylamino-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5356,5174,8628,87,"5-(4-Nitro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5357,5204,8628,86,"5-(3-Nitro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5358,5205,8628,85,"5-(4-Methanesulfonyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5359,5216,8628,84,"5-(4-Methanesulfinyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5360,5243,8628,83,"5-(4-Methylsulfanyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5361,5207,8628,82,"5-(4-Hydroxy-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5362,5237,8628,81,"5-(3-Hydroxy-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5363,5238,8628,103,"5-(Naphthalene-2-carbonyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5364,5245,8628,102,"5-(Biphenyl-4-carbonyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5365,4798,8628,101,"5-Pentafluorobenzoyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5366,4799,8628,100,"5-(Benzo[1,3]dioxole-5-carbonyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5367,4800,8628,99,"5-(2,4-Dichloro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5368,4842,8628,98,"5-(2,4-Difluoro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5369,5096,8628,97,"5-(2,6-Difluoro-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5370,5118,8628,96,"5-(4-Ethynyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5371,5124,8628,95,"5-(4-Vinyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5372,5125,8628,104,"5-Cyclobutanecarbonyl-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5373,5169,8628,94,"5-(4-Acetyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5374,5088,8628,65,"5-(4-Methyl-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5375,5093,8628,112,"3-(3-Chloro-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5376,5094,8628,111,"3-(4-Fluoro-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5377,5082,8628,110,"3-(4-Methyl-benzoyl)-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5378,5116,8628,109,"3-Benzoyl-5,6,7,8-tetrahydro-indolizine-8-carboxylic acid",1,,CLD0
5379,5122,8628,108,"5-(4-Chloro-benzoyl)-2,3-dihydro-1H-pyrrolizine-2-carboxylic acid",1,,CLD0
5380,5123,8628,107,"5-Benzoyl-2,3-dihydro-1H-pyrrolizine-2-carboxylic acid",1,,CLD0
5381,5302,8628,80,"5-(2-Hydroxy-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5382,5336,8628,79,"5-(4-Prop-2-ynyloxy-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5383,5344,8628,78,"5-(4-Allyloxy-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
5384,5345,8628,77,"5-(4-Isopropoxy-benzoyl)-2,3-dihydro-1H-pyrrolizine-1-carboxylic acid",1,,CLD0
