compsyn_id,component_id,component_synonym,syn_type
1795132,788,2.7.1.76,EC_NUMBER
1795126,788,DCK,GENE_SYMBOL
1795130,788,dCK,UNIPROT
1795128,788,Deoxyadenosine kinase,UNIPROT
1795127,788,Deoxycytidine kinase,UNIPROT
1795129,788,Deoxyguanosine kinase,UNIPROT
1795136,789,3.5.4.12,EC_NUMBER
1795135,789,dCMP deaminase,UNIPROT
1795134,789,Probable deoxycytidylate deaminase,UNIPROT
1795139,790,Acetylcholine receptor subunit alpha,UNIPROT
882128,790,Acra,GENE_SYMBOL_OTHER
1795137,790,Chrna1,GENE_SYMBOL
1795140,791,Tissue factor,UNIPROT
1795144,792,3.1.3.16,EC_NUMBER
1795143,792,PP2A-alpha,UNIPROT
1795141,792,Ppp2ca,GENE_SYMBOL
1795142,792,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,UNIPROT
1795151,793,3.4.11.6,EC_NUMBER
1795146,793,Aminopeptidase B,UNIPROT
1795150,793,AP-B,UNIPROT
1795147,793,Arginine aminopeptidase,UNIPROT
1795148,793,Arginyl aminopeptidase,UNIPROT
1795149,793,Cytosol aminopeptidase IV,UNIPROT
1795145,793,Rnpep,GENE_SYMBOL
1795153,794,5'-AMP-activated protein kinase subunit gamma-2,UNIPROT
1795155,794,AMPK gamma2,UNIPROT
1795156,794,AMPK subunit gamma-2,UNIPROT
1795154,794,H91620p,UNIPROT
1795152,794,PRKAG2,GENE_SYMBOL
1795157,795,CHRNA5,GENE_SYMBOL
882148,795,NACHRA5,GENE_SYMBOL_OTHER
1795159,795,Neuronal acetylcholine receptor subunit alpha-5,UNIPROT
1795163,796,CD62 antigen-like family member P,UNIPROT
1795167,796,CD_antigen=CD62P,UNIPROT
1795168,796,GMP-140,UNIPROT
1795164,796,Granule membrane protein 140,UNIPROT
882151,796,Grmp,GENE_SYMBOL_OTHER
1795169,796,LECAM3,UNIPROT
1795165,796,Leukocyte-endothelial cell adhesion molecule 3,UNIPROT
1795162,796,P-selectin,UNIPROT
1795170,796,PADGEM,UNIPROT
1795166,796,Platelet activation dependent granule-external membrane protein,UNIPROT
1795160,796,Selp,GENE_SYMBOL
1795174,797,LH/CG-R,UNIPROT
1795171,797,Lhcgr,GENE_SYMBOL
1795175,797,LSH-R,UNIPROT
1795173,797,Luteinizing hormone receptor,UNIPROT
1795172,797,Lutropin-choriogonadotropic hormone receptor,UNIPROT
1795528,798,1.13.11.-,EC_NUMBER
1795527,798,1.13.11.33,EC_NUMBER
1795521,798,15-lipoxygenase 2,UNIPROT
1795525,798,15-LOX-2,UNIPROT
1795526,798,15-LOX-B,UNIPROT
1795519,798,ALOX15B,GENE_SYMBOL
1795522,798,Arachidonate 15-lipoxygenase B,UNIPROT
1795523,798,Arachidonate 15-lipoxygenase type II,UNIPROT
1795524,798,Linoleate 13-lipoxygenase 15-LOb,UNIPROT
1795520,798,Polyunsaturated fatty acid lipoxygenase ALOX15B,UNIPROT
883455,799,Nr1c2,GENE_SYMBOL_OTHER
1796526,799,NUC1,UNIPROT
1796522,799,Nuclear hormone receptor 1,UNIPROT
1796523,799,Nuclear receptor subfamily 1 group C member 2,UNIPROT
1796524,799,Peroxisome proliferator-activated receptor beta,UNIPROT
1796521,799,Peroxisome proliferator-activated receptor delta,UNIPROT
1796527,799,PPAR-beta,UNIPROT
1796525,799,PPAR-delta,UNIPROT
883456,799,Pparb,GENE_SYMBOL_OTHER
1796518,799,Ppard,GENE_SYMBOL
883465,800,Nr1c3,GENE_SYMBOL_OTHER
1796531,800,Nuclear receptor subfamily 1 group C member 3,UNIPROT
1796530,800,Peroxisome proliferator-activated receptor gamma,UNIPROT
1796532,800,PPAR-gamma,UNIPROT
1796528,800,Pparg,GENE_SYMBOL
1796536,801,3.4.21.26,EC_NUMBER
1796535,801,Post-proline cleaving enzyme,UNIPROT
1796533,801,PREP,GENE_SYMBOL
1796534,801,Prolyl endopeptidase,UNIPROT
1796540,802,3.4.21.26,EC_NUMBER
1796539,802,Post-proline cleaving enzyme,UNIPROT
1796537,802,PREP,GENE_SYMBOL
1796538,802,Prolyl endopeptidase,UNIPROT
1796544,803,1.14.16.2,EC_NUMBER
1796541,803,Th,GENE_SYMBOL
1796543,803,Tyrosine 3-hydroxylase,UNIPROT
1796542,803,Tyrosine 3-monooxygenase,UNIPROT
1796547,804,Casein kinase II subunit beta,UNIPROT
1796549,804,CK II beta,UNIPROT
883482,804,Ck2n,GENE_SYMBOL_OTHER
1796545,804,Csnk2b,GENE_SYMBOL
1796548,804,Phosvitin,UNIPROT
1796560,805,6.3.4.4,EC_NUMBER
1796552,805,Adenylosuccinate synthetase isozyme 1,UNIPROT
1796553,805,Adenylosuccinate synthetase like 1,UNIPROT
1796554,805,"Adenylosuccinate synthetase, basic isozyme",UNIPROT
1796555,805,"Adenylosuccinate synthetase, muscle isozyme",UNIPROT
1796558,805,AdSS 1,UNIPROT
1796550,805,Adss1,GENE_SYMBOL
883487,805,Adss1,GENE_SYMBOL_OTHER
1175398,805,Adssl1,GENE_SYMBOL_OTHER
1796557,805,AMPSase 1,UNIPROT
1796556,805,IMP--aspartate ligase 1,UNIPROT
1796559,805,M-type adenylosuccinate synthetase,UNIPROT
1796567,806,3.5.2.2,EC_NUMBER
1796565,806,DHP,UNIPROT
1796566,806,DHPase,UNIPROT
1796562,806,Dihydropyrimidinase,UNIPROT
1796563,806,Dihydropyrimidine amidohydrolase,UNIPROT
1796561,806,DPYS,GENE_SYMBOL
1796564,806,Hydantoinase,UNIPROT
883504,807,Il-2,GENE_SYMBOL_OTHER
1796572,807,IL-2,UNIPROT
1796568,807,Il2,GENE_SYMBOL
1796570,807,Interleukin-2,UNIPROT
1796571,807,T-cell growth factor,UNIPROT
1796573,807,TCGF,UNIPROT
1796576,808,Thyroliberin receptor,UNIPROT
1796575,808,Thyrotropin-releasing hormone receptor,UNIPROT
1796577,808,TRH-R,UNIPROT
1796574,808,Trhr,GENE_SYMBOL
1796587,809,2.7.11.1,EC_NUMBER
1796584,809,DAP kinase 3,UNIPROT
1796581,809,DAP-like kinase,UNIPROT
1796578,809,DAPK3,GENE_SYMBOL
1796580,809,Death-associated protein kinase 3,UNIPROT
1796585,809,Dlk,UNIPROT
1796582,809,MYPT1 kinase,UNIPROT
1796586,809,ZIP-kinase,UNIPROT
883514,809,ZIPK,GENE_SYMBOL_OTHER
1796583,809,Zipper-interacting protein kinase,UNIPROT
1796595,810,2.7.1.48,EC_NUMBER
1796591,810,Cytidine monophosphokinase 2,UNIPROT
1796592,810,Testis-specific protein TSA903,UNIPROT
1796594,810,UCK 2,UNIPROT
1796588,810,UCK2,GENE_SYMBOL
883524,810,UMPK,GENE_SYMBOL_OTHER
1796593,810,Uridine monophosphokinase 2,UNIPROT
1796590,810,Uridine-cytidine kinase 2,UNIPROT
1796597,811,Cannabinoid receptor 2,UNIPROT
1796598,811,CB-2,UNIPROT
1796599,811,CB2,UNIPROT
1796596,811,Cnr2,GENE_SYMBOL
1796600,811,rCB2,UNIPROT
1796605,812,2.4.2.3,EC_NUMBER
1796603,812,UPase 2,UNIPROT
1796601,812,UPP2,GENE_SYMBOL
1796604,812,UrdPase 2,UNIPROT
1796602,812,Uridine phosphorylase 2,UNIPROT
1796608,813,GABA(A) receptor subunit alpha-4,UNIPROT
1796606,813,GABRA4,GENE_SYMBOL
1796607,813,Gamma-aminobutyric acid receptor subunit alpha-4,UNIPROT
1797599,814,3.4.23.-,EC_NUMBER
884490,814,AD3,GENE_SYMBOL_OTHER
1797592,814,Presenilin-1,UNIPROT
1797594,814,Presenilin-1 CTF subunit,UNIPROT
1797595,814,Presenilin-1 CTF12,UNIPROT
1797593,814,Presenilin-1 NTF subunit,UNIPROT
1797596,814,Protein S182,UNIPROT
1797597,814,PS-1,UNIPROT
884491,814,PS1,GENE_SYMBOL_OTHER
1797598,814,PS1-CTF12,UNIPROT
1797588,814,PSEN1,GENE_SYMBOL
884492,814,PSNL1,GENE_SYMBOL_OTHER
1797606,815,3.4.11.18,EC_NUMBER
884502,815,KIAA0094,GENE_SYMBOL_OTHER
1797604,815,MAP 1,UNIPROT
1797605,815,MetAP 1,UNIPROT
1797600,815,METAP1,GENE_SYMBOL
1797602,815,Methionine aminopeptidase 1,UNIPROT
1797603,815,Peptidase M 1,UNIPROT
1797616,816,1.14.14.1,EC_NUMBER
884509,816,Cyp2d-1,GENE_SYMBOL_OTHER
1797607,816,Cyp2d1,GENE_SYMBOL
884510,816,Cyp2d9,GENE_SYMBOL_OTHER
1797611,816,CYPIID1,UNIPROT
1797610,816,Cytochrome P450 2D1,UNIPROT
1797612,816,Cytochrome P450-CMF1A,UNIPROT
1797613,816,Cytochrome P450-DB1,UNIPROT
1797614,816,Cytochrome P450-UT-7,UNIPROT
1797615,816,Debrisoquine 4-hydroxylase,UNIPROT
1797617,817,KCNQ2,GENE_SYMBOL
1797619,817,KQT-like 2,UNIPROT
1797620,817,Neuroblastoma-specific potassium channel subunit alpha KvLQT2,UNIPROT
1797618,817,Potassium voltage-gated channel subfamily KQT member 2,UNIPROT
1797621,817,Voltage-gated potassium channel subunit Kv7.2,UNIPROT
1797624,818,"1,4-alpha-D-glucan glucanohydrolase 2B",UNIPROT
1797626,818,3.2.1.1,EC_NUMBER
1797623,818,Alpha-amylase 2B,UNIPROT
1797622,818,AMY2B,GENE_SYMBOL
1797625,818,Carcinoid alpha-amylase,UNIPROT
1797630,819,"1,4-alpha-D-glucan glucanohydrolase 1",UNIPROT
1797632,819,3.2.1.1,EC_NUMBER
1797629,819,Alpha-amylase 1A,UNIPROT
884531,819,AMY1,GENE_SYMBOL_OTHER
1797627,819,AMY1A,GENE_SYMBOL
1797631,819,Salivary alpha-amylase,UNIPROT
1797996,820,2.4.1.87,EC_NUMBER
1797995,820,Galactosyltransferase,UNIPROT
884883,820,Ggta-1,GENE_SYMBOL_OTHER
1797991,820,Ggta1,GENE_SYMBOL
1797993,820,"N-acetyllactosaminide alpha-1,3-galactosyltransferase",UNIPROT
1797994,820,"UDP-galactose:beta-D-galactosyl-1,4-N-acetyl-D-glucosaminide alpha-1,3-galactosyltransferase",UNIPROT
1798004,821,2.7.10.2,EC_NUMBER
1797997,821,Lck,GENE_SYMBOL
1798000,821,Leukocyte C-terminal Src kinase,UNIPROT
1798003,821,LSK,UNIPROT
884889,821,Lsk-t,GENE_SYMBOL_OTHER
1798001,821,Lymphocyte cell-specific protein-tyrosine kinase,UNIPROT
1798002,821,p56-LCK,UNIPROT
1797999,821,Proto-oncogene tyrosine-protein kinase LCK,UNIPROT
1798009,822,2.7.11.11,EC_NUMBER
1798007,822,cAMP-dependent protein kinase catalytic subunit beta,UNIPROT
1798008,822,PKA C-beta,UNIPROT
884897,822,Pkacb,GENE_SYMBOL_OTHER
1798005,822,Prkacb,GENE_SYMBOL
1798018,823,2.6.1.1,EC_NUMBER
1798019,823,2.6.1.3,EC_NUMBER
1798011,823,"Aspartate aminotransferase, cytoplasmic",UNIPROT
1798016,823,cAspAT,UNIPROT
1798017,823,cCAT,UNIPROT
1798012,823,"Cysteine aminotransferase, cytoplasmic",UNIPROT
1798013,823,"Cysteine transaminase, cytoplasmic",UNIPROT
1798014,823,Glutamate oxaloacetate transaminase 1,UNIPROT
1798010,823,Got1,GENE_SYMBOL
1798015,823,Transaminase A,UNIPROT
1798028,824,1.14.14.1,EC_NUMBER
884912,824,Cyp2d-26,GENE_SYMBOL_OTHER
884913,824,Cyp2d2,GENE_SYMBOL_OTHER
1798020,824,Cyp2d26,GENE_SYMBOL
1798024,824,CYPIID26,UNIPROT
1798023,824,Cytochrome P450 2D26,UNIPROT
1798025,824,Cytochrome P450-CMF2,UNIPROT
1798026,824,Cytochrome P450-DB2,UNIPROT
1798027,824,Debrisoquine 4-hydroxylase,UNIPROT
1798031,825,Acetylcholine receptor subunit epsilon,UNIPROT
884921,825,ACHRE,GENE_SYMBOL_OTHER
1798029,825,CHRNE,GENE_SYMBOL
1798037,826,7.2.2.13,EC_NUMBER
1798032,826,Atp1a4,GENE_SYMBOL
884924,826,Atp1al2,GENE_SYMBOL_OTHER
1798036,826,Na(+)/K(+) ATPase alpha-4 subunit,UNIPROT
1798035,826,Sodium pump subunit alpha-4,UNIPROT
1798034,826,Sodium/potassium-transporting ATPase subunit alpha-4,UNIPROT
1791247,827,Adra1b,GENE_SYMBOL
1791248,827,Alpha-1B adrenergic receptor,UNIPROT
1791250,827,Alpha-1B adrenoceptor,UNIPROT
1791249,827,Alpha-1B adrenoreceptor,UNIPROT
878365,828,A4,GENE_SYMBOL_OTHER
1791296,828,Abeta40,UNIPROT
1791295,828,Abeta42,UNIPROT
1791269,828,ABPP,UNIPROT
878366,828,AD1,GENE_SYMBOL_OTHER
1478789,828,AD1 GN  ,GENE_SYMBOL_OTHER
1791302,828,AICD-50,UNIPROT
1791300,828,AICD-57,UNIPROT
1791298,828,AICD-59,UNIPROT
1791303,828,AID(50),UNIPROT
1791301,828,AID(57),UNIPROT
1791299,828,AID(59),UNIPROT
1791297,828,Alpha-CTF,UNIPROT
1791282,828,Alpha-secretase C-terminal fragment,UNIPROT
1791271,828,Alzheimer disease amyloid A4 protein homolog,UNIPROT
1791272,828,Alzheimer disease amyloid protein,UNIPROT
1791287,828,Amyloid intracellular domain 50,UNIPROT
1791285,828,Amyloid intracellular domain 57,UNIPROT
1791283,828,Amyloid intracellular domain 59,UNIPROT
1791273,828,Amyloid precursor protein,UNIPROT
1791274,828,Amyloid-beta (A4) precursor protein,UNIPROT
1791275,828,Amyloid-beta A4 protein,UNIPROT
1791254,828,Amyloid-beta precursor protein,UNIPROT
1791260,828,Amyloid-beta protein 40,UNIPROT
1791259,828,Amyloid-beta protein 42,UNIPROT
1791251,828,APP,GENE_SYMBOL
1791289,828,APP,UNIPROT
1791270,828,APPI,UNIPROT
1791281,828,Beta-APP40,UNIPROT
1791280,828,Beta-APP42,UNIPROT
1791294,828,Beta-CTF,UNIPROT
1791279,828,Beta-secretase C-terminal fragment,UNIPROT
1791268,828,C31,UNIPROT
1791264,828,C80,UNIPROT
1791261,828,C83,UNIPROT
1791258,828,C99,UNIPROT
1791276,828,Cerebral vascular amyloid peptide,UNIPROT
1791290,828,CVAP,UNIPROT
1791288,828,Gamma-CTF(50),UNIPROT
1791286,828,Gamma-CTF(57),UNIPROT
1791284,828,Gamma-CTF(59),UNIPROT
1791267,828,Gamma-secretase C-terminal fragment 50,UNIPROT
1791266,828,Gamma-secretase C-terminal fragment 57,UNIPROT
1791265,828,Gamma-secretase C-terminal fragment 59,UNIPROT
1791255,828,N-APP,UNIPROT
1791263,828,P3(40),UNIPROT
1791262,828,P3(42),UNIPROT
1791291,828,PN-II,UNIPROT
1791277,828,PreA4,UNIPROT
1791278,828,Protease nexin-II,UNIPROT
1791292,828,S-APP-alpha,UNIPROT
1791293,828,S-APP-beta,UNIPROT
1791256,828,Soluble APP-alpha,UNIPROT
1791257,828,Soluble APP-beta,UNIPROT
1402603,828,Synonyms=A4,GENE_SYMBOL_OTHER
1791308,829,PGE receptor EP2 subtype,UNIPROT
1791309,829,PGE2 receptor EP2 subtype,UNIPROT
1791306,829,Prostaglandin E2 receptor EP2 subtype,UNIPROT
1791307,829,Prostanoid EP2 receptor,UNIPROT
1791304,829,Ptger2,GENE_SYMBOL
878416,829,Ptgerep2,GENE_SYMBOL_OTHER
1791314,830,PGE receptor EP4 subtype,UNIPROT
1791315,830,PGE2 receptor EP4 subtype,UNIPROT
1791312,830,Prostaglandin E2 receptor EP4 subtype,UNIPROT
1791313,830,Prostanoid EP4 receptor,UNIPROT
1791310,830,Ptger4,GENE_SYMBOL
878422,830,Ptgerep4,GENE_SYMBOL_OTHER
1791319,831,5-HT-2,UNIPROT
1791320,831,5-HT-2A,UNIPROT
1791321,831,5-HT2A,UNIPROT
1791317,831,5-hydroxytryptamine receptor 2A,UNIPROT
1791316,831,HTR2A,GENE_SYMBOL
1791318,831,Serotonin receptor 2A,UNIPROT
1791327,832,7.2.2.13,EC_NUMBER
1791322,832,Atp1a2,GENE_SYMBOL
1791324,832,Na(+)/K(+) ATPase alpha(+) subunit,UNIPROT
1791326,832,Na(+)/K(+) ATPase alpha-2 subunit,UNIPROT
1791325,832,Sodium pump subunit alpha-2,UNIPROT
1791323,832,Sodium/potassium-transporting ATPase subunit alpha-2,UNIPROT
1791328,833,CHRNA7,GENE_SYMBOL
878440,833,NACHRA7,GENE_SYMBOL_OTHER
1791330,833,Neuronal acetylcholine receptor subunit alpha-7,UNIPROT
1791337,834,2.7.11.17,EC_NUMBER
1791332,834,Calcium/calmodulin-dependent protein kinase type 1,UNIPROT
1791333,834,CaM kinase I,UNIPROT
1791334,834,CaM kinase I alpha,UNIPROT
1791335,834,CaM-KI,UNIPROT
1791331,834,CAMK1,GENE_SYMBOL
1791336,834,CaMKI-alpha,UNIPROT
1791345,835,2.7.11.17,EC_NUMBER
1791342,835,Calcium/calmodulin-dependent protein kinase type IV,UNIPROT
1791343,835,CaM kinase-GR,UNIPROT
878450,835,CAMK,GENE_SYMBOL_OTHER
1791344,835,CaMK IV,UNIPROT
878451,835,CAMK-GR,GENE_SYMBOL_OTHER
1791338,835,CAMK4,GENE_SYMBOL
878452,835,CAMKIV,GENE_SYMBOL_OTHER
1791348,836,ATP receptor,UNIPROT
1791346,836,P2rx5,GENE_SYMBOL
1791347,836,P2X purinoceptor 5,UNIPROT
1791350,836,P2X5,UNIPROT
1791349,836,Purinergic receptor,UNIPROT
1791353,837,ATP receptor,UNIPROT
1791351,837,P2rx7,GENE_SYMBOL
1791352,837,P2X purinoceptor 7,UNIPROT
1791356,837,P2X7,UNIPROT
1791354,837,P2Z receptor,UNIPROT
1791355,837,Purinergic receptor,UNIPROT
1791359,838,ATP receptor,UNIPROT
1791357,838,P2ry1,GENE_SYMBOL
1791358,838,P2Y purinoceptor 1,UNIPROT
1791361,838,P2Y1,UNIPROT
1791360,838,Purinergic receptor,UNIPROT
1788526,839,2.7.1.137,EC_NUMBER
1788527,839,2.7.1.153,EC_NUMBER
1788528,839,2.7.11.1,EC_NUMBER
1788525,839,p110alpha,UNIPROT
1788517,839,"Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit alpha",UNIPROT
1788516,839,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",UNIPROT
1788518,839,Phosphoinositide-3-kinase catalytic alpha polypeptide,UNIPROT
1788520,839,PI3-kinase subunit alpha,UNIPROT
1788521,839,PI3K-alpha,UNIPROT
1788522,839,PI3Kalpha,UNIPROT
1788515,839,PIK3CA,GENE_SYMBOL
1788523,839,PtdIns-3-kinase subunit alpha,UNIPROT
1788524,839,PtdIns-3-kinase subunit p110-alpha,UNIPROT
1788519,839,Serine/threonine protein kinase PIK3CA,UNIPROT
1788532,840,2.1.1.67,EC_NUMBER
1788531,840,Thiopurine methyltransferase,UNIPROT
1788530,840,Thiopurine S-methyltransferase,UNIPROT
1788529,840,TPMT,GENE_SYMBOL
1788534,841,B2 bradykinin receptor,UNIPROT
1788535,841,B2R,UNIPROT
1788533,841,Bdkrb2,GENE_SYMBOL
1788536,841,BK-2 receptor,UNIPROT
1788544,842,1.11.1.-,EC_NUMBER
1788545,842,2.5.1.18,EC_NUMBER
1788543,842,5.3.99.3,EC_NUMBER
1788539,842,Glutathione peroxidase PTGES,UNIPROT
1788540,842,Glutathione transferase PTGES,UNIPROT
1788541,842,Microsomal prostaglandin E synthase 1,UNIPROT
1788542,842,MPGES-1,UNIPROT
1788538,842,Prostaglandin E synthase,UNIPROT
1788537,842,PTGES,GENE_SYMBOL
1788550,843,CI-B14.7,UNIPROT
1788548,843,Complex I-B14.7,UNIPROT
1788547,843,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,UNIPROT
1788549,843,NADH-ubiquinone oxidoreductase subunit B14.7,UNIPROT
1788546,843,NDUFA11,GENE_SYMBOL
1788557,844,2.5.1.18,EC_NUMBER
1788552,844,Glutathione S-transferase Mu 2,UNIPROT
1788555,844,Glutathione S-transferase Yb-2,UNIPROT
1788553,844,GST 4-4,UNIPROT
1788556,844,GST Yb2,UNIPROT
1788551,844,Gstm2,GENE_SYMBOL
1788554,844,GSTM2-2,UNIPROT
1788566,845,5.2.1.8,EC_NUMBER
1788562,845,Phosphotyrosyl phosphatase activator,UNIPROT
1788561,845,"PP2A, subunit B', PR53 isoform",UNIPROT
867675,845,PPP2R4,GENE_SYMBOL_OTHER
1788558,845,PTPA,GENE_SYMBOL
1788565,845,PTPA,UNIPROT
1788560,845,Serine/threonine-protein phosphatase 2A activator,UNIPROT
1788563,845,Serine/threonine-protein phosphatase 2A regulatory subunit 4,UNIPROT
1788564,845,Serine/threonine-protein phosphatase 2A regulatory subunit B',UNIPROT
867685,846,GRB1,GENE_SYMBOL_OTHER
1788570,846,Phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha,UNIPROT
1788569,846,Phosphatidylinositol 3-kinase regulatory subunit alpha,UNIPROT
1788571,846,PI3-kinase regulatory subunit alpha,UNIPROT
1788574,846,PI3-kinase subunit p85-alpha,UNIPROT
1788572,846,PI3K regulatory subunit alpha,UNIPROT
1788567,846,PIK3R1,GENE_SYMBOL
1788573,846,PtdIns-3-kinase regulatory subunit alpha,UNIPROT
1788575,846,PtdIns-3-kinase regulatory subunit p85-alpha,UNIPROT
1788581,847,2.7.11.22,EC_NUMBER
1788576,847,CDK6,GENE_SYMBOL
867695,847,CDKN6,GENE_SYMBOL_OTHER
1788579,847,Cell division protein kinase 6,UNIPROT
1788578,847,Cyclin-dependent kinase 6,UNIPROT
1788580,847,Serine/threonine-protein kinase PLSTIRE,UNIPROT
1788583,848,"Inositol 1,4,5-trisphosphate receptor type 1",UNIPROT
1788587,848,InsP3R1,UNIPROT
1788584,848,IP3 receptor isoform 1,UNIPROT
1788586,848,IP3R 1,UNIPROT
1788582,848,ITPR1,GENE_SYMBOL
1788585,848,"Type 1 inositol 1,4,5-trisphosphate receptor",UNIPROT
1788588,848,Type 1 InsP3 receptor,UNIPROT
1788885,849,"Inositol 1,4,5-trisphosphate receptor type 1",UNIPROT
1788887,849,"Inositol 1,4,5-trisphosphate-binding protein P400",UNIPROT
868026,849,Insp3r,GENE_SYMBOL_OTHER
1788892,849,InsP3R1,UNIPROT
1788886,849,IP3 receptor isoform 1,UNIPROT
1788891,849,IP3R 1,UNIPROT
1788881,849,Itpr1,GENE_SYMBOL
868027,849,Pcd6,GENE_SYMBOL_OTHER
868028,849,Pcp1,GENE_SYMBOL_OTHER
1788888,849,Protein PCD-6,UNIPROT
1788889,849,Purkinje cell protein 1,UNIPROT
1788890,849,"Type 1 inositol 1,4,5-trisphosphate receptor",UNIPROT
1788893,849,Type 1 InsP3 receptor,UNIPROT
1788899,850,6.1.1.20,EC_NUMBER
868042,850,FARS1 ,GENE_SYMBOL_OTHER
1788894,850,FARS2,GENE_SYMBOL
1788896,850,"Phenylalanine--tRNA ligase, mitochondrial",UNIPROT
1788897,850,Phenylalanyl-tRNA synthetase,UNIPROT
1788898,850,PheRS,UNIPROT
1788901,851,"Inositol 1,4,5-trisphosphate receptor type 2",UNIPROT
1788905,851,InsP3R2,UNIPROT
1788902,851,IP3 receptor isoform 2,UNIPROT
1788904,851,IP3R 2,UNIPROT
1788900,851,ITPR2,GENE_SYMBOL
1788903,851,"Type 2 inositol 1,4,5-trisphosphate receptor",UNIPROT
1788906,851,Type 2 InsP3 receptor,UNIPROT
1788916,852,2.7.10.1,EC_NUMBER
1788909,852,Alpha platelet-derived growth factor receptor,UNIPROT
1788910,852,Alpha-type platelet-derived growth factor receptor,UNIPROT
1788911,852,CD140 antigen-like family member A,UNIPROT
1788913,852,CD_antigen=CD140a,UNIPROT
1788914,852,PDGF-R-alpha,UNIPROT
1788915,852,PDGFR-alpha,UNIPROT
1788907,852,Pdgfra,GENE_SYMBOL
1788912,852,Platelet-derived growth factor alpha receptor,UNIPROT
1788908,852,Platelet-derived growth factor receptor alpha,UNIPROT
1788919,853,Levocabastine-sensitive neurotensin receptor,UNIPROT
1788918,853,Neurotensin receptor type 2,UNIPROT
1788920,853,NT-R-2,UNIPROT
1788921,853,NTR2,UNIPROT
1788917,853,NTSR2,GENE_SYMBOL
1788928,854,7.1.1.2,EC_NUMBER
1788922,854,MT-ND2,GENE_SYMBOL
868071,854,MTND2,GENE_SYMBOL_OTHER
1788927,854,NADH dehydrogenase subunit 2,UNIPROT
1788926,854,NADH-ubiquinone oxidoreductase chain 2,UNIPROT
868072,854,NADH2,GENE_SYMBOL_OTHER
868073,854,ND2,GENE_SYMBOL_OTHER
1788929,855,Casr,GENE_SYMBOL
1788934,855,CaSR,UNIPROT
1788932,855,Extracellular calcium-sensing receptor,UNIPROT
868081,855,Gprc2a,GENE_SYMBOL_OTHER
1788933,855,Parathyroid cell calcium-sensing receptor,UNIPROT
868082,855,Pcar1,GENE_SYMBOL_OTHER
1788935,855,PCaR1,UNIPROT
1788936,855,RaKCaR,UNIPROT
1788940,856,3.4.22.41,EC_NUMBER
1788938,856,Cathepsin F,UNIPROT
1788939,856,CATSF,UNIPROT
1788937,856,CTSF,GENE_SYMBOL
1789162,857,2.1.2.3,EC_NUMBER
1789163,857,3.5.4.10,EC_NUMBER
1789155,857,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase,UNIPROT
1789160,857,AICAR formyltransferase,UNIPROT
1789156,857,AICAR transformylase,UNIPROT
1789154,857,AICAR transformylase/inosine monophosphate cyclohydrolase,UNIPROT
1789149,857,ATIC,GENE_SYMBOL
1789159,857,ATIC,UNIPROT
1789150,857,Bifunctional purine biosynthesis protein ATIC,UNIPROT
1789153,857,"Bifunctional purine biosynthesis protein ATIC, N-terminally processed",UNIPROT
1789161,857,IMP cyclohydrolase,UNIPROT
1789157,857,IMP synthase,UNIPROT
1789152,857,Inosine 5'-monophosphate cyclohydrolase,UNIPROT
1789158,857,Inosinicase,UNIPROT
1789151,857,Phosphoribosylaminoimidazolecarboxamide formyltransferase,UNIPROT
1476725,857,PURH,GENE_SYMBOL_OTHER
1789170,858,3.2.1.207,EC_NUMBER
1789168,858,Alpha-glucosidase 2,UNIPROT
868338,858,G2AN,GENE_SYMBOL_OTHER
1789164,858,GANAB,GENE_SYMBOL
1789169,858,Glucosidase II subunit alpha,UNIPROT
868339,858,KIAA0088,GENE_SYMBOL_OTHER
1789167,858,Neutral alpha-glucosidase AB,UNIPROT
1235441,858,Synonyms=G2AN,GENE_SYMBOL_OTHER
1789173,859,3.2.1.20,EC_NUMBER
1789171,859,GANC,GENE_SYMBOL
1789172,859,Neutral alpha-glucosidase C,UNIPROT
1789178,860,GluN2A,UNIPROT
1789175,860,"Glutamate receptor ionotropic, NMDA 2A",UNIPROT
1789176,860,Glutamate [NMDA] receptor subunit epsilon-1,UNIPROT
1789174,860,Grin2a,GENE_SYMBOL
1789177,860,N-methyl D-aspartate receptor subtype 2A,UNIPROT
1789179,860,NMDAR2A,UNIPROT
1789180,860,NR2A,UNIPROT
1789187,861,3.2.1.23,EC_NUMBER
1789184,861,Acid beta-galactosidase,UNIPROT
1789183,861,Beta-galactosidase,UNIPROT
1789185,861,Elastin receptor 1,UNIPROT
868357,861,ELNR1,GENE_SYMBOL_OTHER
1789181,861,GLB1,GENE_SYMBOL
1789186,861,Lactase,UNIPROT
1789195,862,3.4.24.86,EC_NUMBER
1789194,862,ADAM 17,UNIPROT
1789188,862,Adam17,GENE_SYMBOL
1789193,862,CD_antigen=CD156b,UNIPROT
1789190,862,Disintegrin and metalloproteinase domain-containing protein 17,UNIPROT
868365,862,Tace,GENE_SYMBOL_OTHER
1789191,862,TNF-alpha convertase,UNIPROT
