as_id,rgid,smid,type,relation,value,units,text_value,standard_type,standard_relation,standard_value,standard_units,standard_text_value,comments
5280,3009,1017892,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0584011; SP_FLG: true; BARCODE: No ChipData
5281,3009,1017893,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584011; SP_FLG: true; BARCODE: No ChipData
5282,3011,1017894,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584014; SP_FLG: true; BARCODE: No ChipData
5283,3010,1017895,Kidney_Regeneration (Renal tubule),,,,slight,Kidney_Regeneration (Renal tubule),,,,slight,SAMPLE_ID: 0584013; SP_FLG: true; BARCODE: No ChipData
5284,3012,1017896,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584021; SP_FLG: true; BARCODE: 003017541012
5285,3012,1017897,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584021; SP_FLG: true; BARCODE: No ChipData
5286,3013,1017898,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584024; SP_FLG: true; BARCODE: No ChipData
5287,3014,1017899,Liver_Fibrosis (Subserosa),,,,minimal,Liver_Fibrosis (Subserosa),,,,minimal,SAMPLE_ID: 0584034; SP_FLG: true; BARCODE: 003017541025
5288,3015,1017900,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584033; SP_FLG: true; BARCODE: No ChipData
5289,3016,1017901,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0584035; SP_FLG: true; BARCODE: 003017541026
5290,3017,1017902,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0584031; SP_FLG: true; BARCODE: No ChipData
5291,3017,1017903,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0584031; SP_FLG: true; BARCODE: No ChipData
5292,3014,1017904,Kidney_Cyst (Cortex),,,,minimal,Kidney_Cyst (Cortex),,,,minimal,SAMPLE_ID: 0584034; SP_FLG: true; BARCODE: No ChipData
5293,3018,1017905,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0584032; SP_FLG: true; BARCODE: No ChipData
5294,3014,1017906,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584034; SP_FLG: true; BARCODE: No ChipData
5295,3017,1017907,Kidney_Regeneration (Renal tubule),,,,slight,Kidney_Regeneration (Renal tubule),,,,slight,SAMPLE_ID: 0584031; SP_FLG: true; BARCODE: No ChipData
5296,3019,1017908,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584041; SP_FLG: true; BARCODE: No ChipData
5297,3019,1017909,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0584041; SP_FLG: true; BARCODE: No ChipData
5298,3020,1017910,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0584044; SP_FLG: true; BARCODE: 003017542007
5299,3019,1017911,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0584041; SP_FLG: true; BARCODE: No ChipData
5300,3021,1017912,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0584043; SP_FLG: true; BARCODE: No ChipData
5301,3020,1017913,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0584044; SP_FLG: true; BARCODE: No ChipData
5302,3019,1017914,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584041; SP_FLG: true; BARCODE: No ChipData
5303,3021,1017915,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584043; SP_FLG: true; BARCODE: No ChipData
5304,3020,1017916,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584044; SP_FLG: true; BARCODE: No ChipData
5305,3022,1017917,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585014; SP_FLG: true; BARCODE: 003017510009
5306,3023,1017918,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585015; SP_FLG: true; BARCODE: 003017554001
5307,3024,1017919,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0585011; SP_FLG: true; BARCODE: No ChipData
5308,3025,1017920,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0585013; SP_FLG: true; BARCODE: No ChipData
5309,3026,1017921,Kidney_Cyst (Medulla),,,,minimal,Kidney_Cyst (Medulla),,,,minimal,SAMPLE_ID: 0585012; SP_FLG: true; BARCODE: No ChipData
5310,3024,1017922,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0585011; SP_FLG: true; BARCODE: No ChipData
5311,3024,1017923,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585011; SP_FLG: true; BARCODE: No ChipData
5312,3026,1017924,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585012; SP_FLG: true; BARCODE: No ChipData
5313,3023,1017925,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585015; SP_FLG: true; BARCODE: No ChipData
5314,3027,1017926,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585021; SP_FLG: true; BARCODE: No ChipData
5315,3028,1017927,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0585025; SP_FLG: true; BARCODE: No ChipData
5316,3027,1017928,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585021; SP_FLG: true; BARCODE: No ChipData
5317,3029,1017929,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585033; SP_FLG: true; BARCODE: No ChipData
5318,3030,1017930,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585035; SP_FLG: true; BARCODE: 003017511013
5319,3031,1017931,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0585032; SP_FLG: true; BARCODE: No ChipData
5320,3032,1017932,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0585031; SP_FLG: true; BARCODE: No ChipData
5321,3032,1017933,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585031; SP_FLG: true; BARCODE: No ChipData
5322,3033,1017934,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585041; SP_FLG: true; BARCODE: No ChipData
5323,3034,1017935,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585042; SP_FLG: true; BARCODE: 003017511022
5324,3035,1017936,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585043; SP_FLG: true; BARCODE: No ChipData
5325,3036,1017937,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585045; SP_FLG: true; BARCODE: 003017511024
5326,3036,1017938,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0585045; SP_FLG: true; BARCODE: No ChipData
5327,3037,1017939,Kidney_Dilatation (Pelvis),,,,slight,Kidney_Dilatation (Pelvis),,,,slight,SAMPLE_ID: 0585044; SP_FLG: true; BARCODE: No ChipData
5328,3033,1017940,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585041; SP_FLG: true; BARCODE: No ChipData
5329,3036,1017941,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585045; SP_FLG: true; BARCODE: No ChipData
5330,3038,1017942,Liver_Increased mitosis (Hepatocyte),,,,minimal,Liver_Increased mitosis (Hepatocyte),,,,minimal,SAMPLE_ID: 0584053; SP_FLG: true; BARCODE: No ChipData
5331,3038,1017943,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0584053; SP_FLG: true; BARCODE: No ChipData
5332,3039,1017944,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584051; SP_FLG: false; BARCODE: 003017540028
5333,3040,1017945,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584052; SP_FLG: false; BARCODE: 003017540029
5334,3041,1017946,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584055; SP_FLG: false; BARCODE: No ChipData
5335,3038,1017947,Liver_Single cell necrosis,,,,slight,Liver_Single cell necrosis,,,,slight,SAMPLE_ID: 0584053; SP_FLG: false; BARCODE: No ChipData
5336,3042,1017948,Liver_Single cell necrosis,,,,slight,Liver_Single cell necrosis,,,,slight,SAMPLE_ID: 0584054; SP_FLG: false; BARCODE: 003017540030
5337,3042,1017949,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0584054; SP_FLG: true; BARCODE: No ChipData
5338,3042,1017950,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0584054; SP_FLG: true; BARCODE: No ChipData
5339,3042,1017951,Kidney_Regeneration (Renal tubule),,,,slight,Kidney_Regeneration (Renal tubule),,,,slight,SAMPLE_ID: 0584054; SP_FLG: true; BARCODE: No ChipData
5340,3043,1017952,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584061; SP_FLG: true; BARCODE: 003017541015
5341,3044,1017953,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584063; SP_FLG: true; BARCODE: No ChipData
5342,3045,1017954,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584064; SP_FLG: true; BARCODE: No ChipData
5343,3046,1017955,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584065; SP_FLG: true; BARCODE: 003017541017
5344,3047,1017956,Liver_Microgranuloma,,,,slight,Liver_Microgranuloma,,,,slight,SAMPLE_ID: 0584062; SP_FLG: false; BARCODE: 003017541016
5345,3043,1017957,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584061; SP_FLG: false; BARCODE: 003017541015
5346,3044,1017958,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584063; SP_FLG: false; BARCODE: No ChipData
5347,3045,1017959,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584064; SP_FLG: false; BARCODE: No ChipData
5348,3047,1017960,Liver_Single cell necrosis,,,,slight,Liver_Single cell necrosis,,,,slight,SAMPLE_ID: 0584062; SP_FLG: false; BARCODE: 003017541016
5349,3046,1017961,Liver_Single cell necrosis,,,,slight,Liver_Single cell necrosis,,,,slight,SAMPLE_ID: 0584065; SP_FLG: false; BARCODE: 003017541017
5350,3047,1017962,"Liver_Vacuolization, nuclear (Hepatocyte)",,,,minimal,"Liver_Vacuolization, nuclear (Hepatocyte)",,,,minimal,SAMPLE_ID: 0584062; SP_FLG: false; BARCODE: 003017541016
5351,3046,1017963,"Liver_Vacuolization, nuclear (Hepatocyte)",,,,minimal,"Liver_Vacuolization, nuclear (Hepatocyte)",,,,minimal,SAMPLE_ID: 0584065; SP_FLG: false; BARCODE: 003017541017
5352,3045,1017964,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0584064; SP_FLG: true; BARCODE: No ChipData
5353,3044,1017965,Kidney_Cyst (Cortex),,,,slight,Kidney_Cyst (Cortex),,,,slight,SAMPLE_ID: 0584063; SP_FLG: true; BARCODE: No ChipData
5354,3047,1017966,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0584062; SP_FLG: true; BARCODE: No ChipData
5355,3044,1017967,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0584063; SP_FLG: true; BARCODE: No ChipData
5356,3043,1017968,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584061; SP_FLG: true; BARCODE: No ChipData
5357,3044,1017969,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584063; SP_FLG: true; BARCODE: No ChipData
5358,3045,1017970,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584064; SP_FLG: true; BARCODE: No ChipData
5359,3048,1017971,"Liver_Change, eosinophilic (Periportal)",,,,minimal,"Liver_Change, eosinophilic (Periportal)",,,,minimal,SAMPLE_ID: 0584072; SP_FLG: false; BARCODE: No ChipData
5360,3049,1017972,"Liver_Change, eosinophilic (Periportal)",,,,minimal,"Liver_Change, eosinophilic (Periportal)",,,,minimal,SAMPLE_ID: 0584074; SP_FLG: false; BARCODE: 003017541028
5361,3050,1017973,"Liver_Change, eosinophilic (Periportal)",,,,minimal,"Liver_Change, eosinophilic (Periportal)",,,,minimal,SAMPLE_ID: 0584075; SP_FLG: false; BARCODE: 003017541029
5362,3051,1017974,"Liver_Change, eosinophilic (Periportal)",,,,slight,"Liver_Change, eosinophilic (Periportal)",,,,slight,SAMPLE_ID: 0584071; SP_FLG: false; BARCODE: No ChipData
5363,3052,1017975,"Liver_Change, eosinophilic (Periportal)",,,,slight,"Liver_Change, eosinophilic (Periportal)",,,,slight,SAMPLE_ID: 0584073; SP_FLG: false; BARCODE: 003017541027
5364,3048,1017976,Liver_Microgranuloma,,,,slight,Liver_Microgranuloma,,,,slight,SAMPLE_ID: 0584072; SP_FLG: false; BARCODE: No ChipData
5365,3049,1017977,Liver_Microgranuloma,,,,slight,Liver_Microgranuloma,,,,slight,SAMPLE_ID: 0584074; SP_FLG: false; BARCODE: 003017541028
5366,3050,1017978,Liver_Microgranuloma,,,,slight,Liver_Microgranuloma,,,,slight,SAMPLE_ID: 0584075; SP_FLG: false; BARCODE: 003017541029
5367,3051,1017979,Liver_Microgranuloma,,,,moderate,Liver_Microgranuloma,,,,moderate,SAMPLE_ID: 0584071; SP_FLG: false; BARCODE: No ChipData
5368,3052,1017980,Liver_Microgranuloma,,,,moderate,Liver_Microgranuloma,,,,moderate,SAMPLE_ID: 0584073; SP_FLG: false; BARCODE: 003017541027
5369,3051,1017981,Liver_Proliferation (Kupffer cell),,,,minimal,Liver_Proliferation (Kupffer cell),,,,minimal,SAMPLE_ID: 0584071; SP_FLG: false; BARCODE: No ChipData
5370,3052,1017982,Liver_Proliferation (Kupffer cell),,,,minimal,Liver_Proliferation (Kupffer cell),,,,minimal,SAMPLE_ID: 0584073; SP_FLG: false; BARCODE: 003017541027
5371,3048,1017983,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584072; SP_FLG: false; BARCODE: No ChipData
5372,3049,1017984,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584074; SP_FLG: false; BARCODE: 003017541028
5373,3050,1017985,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584075; SP_FLG: false; BARCODE: 003017541029
5374,3051,1017986,Liver_Single cell necrosis,,,,slight,Liver_Single cell necrosis,,,,slight,SAMPLE_ID: 0584071; SP_FLG: false; BARCODE: No ChipData
5375,3052,1017987,Liver_Single cell necrosis,,,,slight,Liver_Single cell necrosis,,,,slight,SAMPLE_ID: 0584073; SP_FLG: false; BARCODE: 003017541027
5376,3048,1017988,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0584072; SP_FLG: true; BARCODE: No ChipData
5377,3051,1017989,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0584071; SP_FLG: true; BARCODE: No ChipData
5378,3049,1017990,Kidney_Cyst (Cortico-medullary junction),,,,slight,Kidney_Cyst (Cortico-medullary junction),,,,slight,SAMPLE_ID: 0584074; SP_FLG: true; BARCODE: No ChipData
5379,3049,1017991,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0584074; SP_FLG: true; BARCODE: No ChipData
5380,3051,1017992,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0584071; SP_FLG: true; BARCODE: No ChipData
5381,3048,1017993,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0584072; SP_FLG: true; BARCODE: No ChipData
5382,3048,1017994,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584072; SP_FLG: true; BARCODE: No ChipData
5383,3049,1017995,Kidney_Regeneration (Renal tubule),,,,slight,Kidney_Regeneration (Renal tubule),,,,slight,SAMPLE_ID: 0584074; SP_FLG: true; BARCODE: No ChipData
5384,3053,1017996,Liver_Increased mitosis (Hepatocyte),,,,minimal,Liver_Increased mitosis (Hepatocyte),,,,minimal,SAMPLE_ID: 0584083; SP_FLG: true; BARCODE: No ChipData
5385,3054,1017997,Liver_Increased mitosis (Hepatocyte),,,,minimal,Liver_Increased mitosis (Hepatocyte),,,,minimal,SAMPLE_ID: 0584084; SP_FLG: true; BARCODE: 003017542010
5386,3055,1017998,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0584085; SP_FLG: true; BARCODE: 003017542011
5387,3056,1017999,Liver_Microgranuloma,,,,slight,Liver_Microgranuloma,,,,slight,SAMPLE_ID: 0584081; SP_FLG: false; BARCODE: 003017542009
5388,3057,1018000,Liver_Microgranuloma,,,,slight,Liver_Microgranuloma,,,,slight,SAMPLE_ID: 0584082; SP_FLG: false; BARCODE: No ChipData
5389,3054,1018001,Liver_Microgranuloma,,,,slight,Liver_Microgranuloma,,,,slight,SAMPLE_ID: 0584084; SP_FLG: false; BARCODE: 003017542010
5390,3053,1018002,Liver_Microgranuloma,,,,moderate,Liver_Microgranuloma,,,,moderate,SAMPLE_ID: 0584083; SP_FLG: false; BARCODE: No ChipData
5391,3053,1018003,Liver_Proliferation (Kupffer cell),,,,minimal,Liver_Proliferation (Kupffer cell),,,,minimal,SAMPLE_ID: 0584083; SP_FLG: false; BARCODE: No ChipData
5392,3056,1018004,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584081; SP_FLG: false; BARCODE: 003017542009
5393,3057,1018005,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584082; SP_FLG: false; BARCODE: No ChipData
5394,3054,1018006,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584084; SP_FLG: false; BARCODE: 003017542010
5395,3055,1018007,Liver_Single cell necrosis,,,,minimal,Liver_Single cell necrosis,,,,minimal,SAMPLE_ID: 0584085; SP_FLG: false; BARCODE: 003017542011
5396,3053,1018008,Liver_Single cell necrosis,,,,slight,Liver_Single cell necrosis,,,,slight,SAMPLE_ID: 0584083; SP_FLG: false; BARCODE: No ChipData
5397,3053,1018009,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0584083; SP_FLG: true; BARCODE: No ChipData
5398,3053,1018010,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,Kidney_Fibrosis (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0584083; SP_FLG: true; BARCODE: No ChipData
5399,3057,1018011,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584082; SP_FLG: true; BARCODE: No ChipData
5400,3053,1018012,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0584083; SP_FLG: true; BARCODE: No ChipData
5401,3058,1018013,Liver_Increased mitosis (Hepatocyte),,,,minimal,Liver_Increased mitosis (Hepatocyte),,,,minimal,SAMPLE_ID: 0585054; SP_FLG: true; BARCODE: 003017554003
5402,3059,1018014,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585051; SP_FLG: true; BARCODE: No ChipData
5403,3060,1018015,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0585053; SP_FLG: true; BARCODE: 003017554002
5404,3060,1018016,Kidney_Fibrosis (Cortex),,,,minimal,Kidney_Fibrosis (Cortex),,,,minimal,SAMPLE_ID: 0585053; SP_FLG: true; BARCODE: No ChipData
5405,3061,1018017,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585052; SP_FLG: true; BARCODE: No ChipData
5406,3060,1018018,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585053; SP_FLG: true; BARCODE: No ChipData
5407,3062,1018019,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585071; SP_FLG: true; BARCODE: No ChipData
5408,3063,1018020,Liver_Microgranuloma,,,,minimal,Liver_Microgranuloma,,,,minimal,SAMPLE_ID: 0585075; SP_FLG: true; BARCODE: 003017511016
5409,3062,1018021,Liver_Necrosis (Subserosa),,,,minimal,Liver_Necrosis (Subserosa),,,,minimal,SAMPLE_ID: 0585071; SP_FLG: true; BARCODE: No ChipData
5410,3062,1018022,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0585071; SP_FLG: true; BARCODE: No ChipData
5411,3064,1018023,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0585072; SP_FLG: true; BARCODE: No ChipData
5412,3063,1018024,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0585075; SP_FLG: true; BARCODE: No ChipData
5413,3064,1018025,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0585072; SP_FLG: true; BARCODE: No ChipData
5414,3065,1018026,Kidney_Mineralization (Medulla),,,,minimal,Kidney_Mineralization (Medulla),,,,minimal,SAMPLE_ID: 0585074; SP_FLG: true; BARCODE: No ChipData
5415,3064,1018027,Kidney_Regeneration (Renal tubule),,,,minimal,Kidney_Regeneration (Renal tubule),,,,minimal,SAMPLE_ID: 0585072; SP_FLG: true; BARCODE: No ChipData
5416,3066,1018028,"Kidney_Atypia, cellular (Cortex)",,,,minimal,"Kidney_Atypia, cellular (Cortex)",,,,minimal,SAMPLE_ID: 0585082; SP_FLG: true; BARCODE: No ChipData
5417,3067,1018029,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,"Kidney_Cellular infiltration, lymphocyte",,,,minimal,SAMPLE_ID: 0585084; SP_FLG: true; BARCODE: No ChipData
5418,3068,1018030,Kidney_Cyst (Cortico-medullary junction),,,,minimal,Kidney_Cyst (Cortico-medullary junction),,,,minimal,SAMPLE_ID: 0585083; SP_FLG: true; BARCODE: No ChipData
