activity_id,assay_id,doc_id,record_id,molregno,standard_relation,standard_value,standard_units,standard_flag,standard_type,activity_comment,data_validity_comment,potential_duplicate,pchembl_value,bao_endpoint,uo_units,qudt_units,toid,upper_value,standard_upper_value,src_id,type,relation,value,units,text_value,standard_text_value,action_type
37333,49513,12942,156595,139796,=,80.0,nM,1,Ki,,,0,7.1,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.08,uM,,,
37334,205626,12942,156595,139796,=,5.0,nM,1,Ki,,,0,8.3,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,0.005,uM,,,
37335,1517,13116,250207,215673,=,2.754,nM,1,Ki,,,0,8.56,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log Ki,=,-8.56,,,,
37336,1819,13116,250207,215673,=,707.95,nM,1,Ki,,,0,6.15,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.15,,,,
37337,179889,13116,250207,215673,=,0.4,mg.kg-1,1,ID50,,,0,,BAO_0000179,UO_0000308,,,,,1,ID50,=,0.4,mg kg-1,,,
37338,182124,13116,250207,215673,>,2.5,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,>,2.5,mg kg-1,,,
37339,182125,13116,250207,215673,=,0.16,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,0.16,mg kg-1,,,
37340,183011,13116,250207,215673,=,8.0,%,0,Max effect,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Max effect,=,8.0,%,,,
37341,183012,13116,250207,215673,=,70.0,%,0,Max effect,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Max effect,=,70.0,%,,,
37342,227407,13116,250207,215673,>,15.6,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,>,15.6,,,,
37343,33712,13116,250207,215673,=,5.0,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,5.0,mg kg-1,,,
37344,61772,13116,250207,215673,=,40.0,mg.kg-1,1,ID50,,,0,,BAO_0000179,UO_0000308,,,,,1,ID50,=,40.0,mg kg-1,,,
37345,209245,13124,254149,219099,=,415000.0,nM,1,EC50,,Outside typical range,0,,BAO_0000188,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,EC50,=,415.0,uM,,,
37346,202111,13128,255407,220289,=,8800.0,nM,1,IC50,,,0,5.06,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,8.8,uM,,,
37347,202111,13128,255418,219571,=,170.0,nM,1,IC50,,,0,6.77,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.17,uM,,,
37348,202111,13128,255414,219898,=,1.0,nM,1,IC50,,,0,9.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.001,uM,,,
37349,202111,13128,255422,219694,=,250.0,nM,1,IC50,,,0,6.6,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.25,uM,,,
37350,1517,13116,250213,215757,=,0.4467,nM,1,Ki,,,0,9.35,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log Ki,=,-9.35,,,,
37351,1819,13116,250213,215757,=,645.65,nM,1,Ki,,,0,6.19,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.19,,,,
37352,179889,13116,250213,215757,=,0.18,mg.kg-1,1,ID50,,,0,,BAO_0000179,UO_0000308,,,,,1,ID50,=,0.18,mg kg-1,,,
37353,182124,13116,250213,215757,=,10.0,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,10.0,mg kg-1,,,
37354,182125,13116,250213,215757,=,0.16,mg kg-1,0,MED,,,0,,BAO_0000179,UO_0000308,,,,,1,MED,=,0.16,mg kg-1,,,
37355,183011,13116,250213,215757,=,100.0,%,0,Max effect,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Max effect,=,100.0,%,,,
37356,183012,13116,250213,215757,=,75.0,%,0,Max effect,,,0,,BAO_0000179,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Max effect,=,75.0,%,,,
37357,227407,13116,250213,215757,=,62.5,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,62.5,,,,
37358,33712,13116,250213,215757,=,0.45,mg.kg-1,1,ED50,,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,=,0.45,mg kg-1,,,
37359,61772,13116,250213,215757,=,1.7,mg.kg-1,1,ID50,,,0,,BAO_0000179,UO_0000308,,,,,1,ID50,=,1.7,mg kg-1,,,
37360,67091,13589,267399,230357,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
37361,67092,13589,267399,230357,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
37362,65187,13589,267399,230357,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,,
37363,160484,13589,267399,230357,=,16.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,16.0,ug ml-1,,,
37364,161015,13589,267399,230357,=,0.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.5,ug ml-1,,,
37365,93264,13589,267399,230357,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
37366,200328,13589,267399,230357,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,,
37367,161652,13589,267399,230357,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
37368,204627,13589,267399,230357,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
37369,204626,13589,267399,230357,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
37370,202847,13589,267399,230357,=,0.125,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.125,ug ml-1,,,
37371,202846,13589,267399,230357,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
37372,206374,13589,267399,230357,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,,
37373,71899,13589,267399,230357,=,0.451,,0,Geometric mean,,,0,,BAO_0000179,,,,,,1,Geometric mean,=,0.451,,,,
37374,72026,13589,267399,230357,=,0.122,,0,Geometric mean,,,0,,BAO_0000179,,,,,,1,Geometric mean,=,0.122,,,,
37375,156183,13558,230530,199481,=,15.0,nM,1,IC50,,,0,7.82,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.015,uM,,,
37376,156184,13558,230530,199481,=,13.0,nM,1,IC50,,,0,7.89,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.013,uM,,,
37377,196348,13633,251275,206315,=,2089.3,nM,1,IC50,,,0,5.68,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Log IC50,=,-5.68,,,,
37378,62125,16108,203316,178056,=,2420.0,nM,1,Ki,,,0,5.62,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,2420.0,nM,,,
37379,88615,15456,115242,36295,=,10000.0,nM,1,IC50,,,0,5.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,10.0,uM,,,
37380,88615,15456,115275,78759,=,900.0,nM,1,IC50,,,0,6.05,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,0.9,uM,,,
37381,88616,15456,115275,78759,=,2400.0,nM,1,IC50,,,0,5.62,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.4,uM,,,
37382,85129,15585,212051,161648,=,18.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,18.0,ug ml-1,,,
37383,85125,15585,212051,161648,=,8.7,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,8.700000000000001,ug ml-1,,,
37384,40006,15585,212051,161648,=,7.4,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,7.4,ug ml-1,,,
37385,39997,15585,212051,161648,=,50.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,50.0,ug ml-1,,,
37386,40025,15585,212051,161648,>,100.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.0,ug ml-1,,,
37387,35475,15585,212051,161648,=,50.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,50.0,ug ml-1,,,
37388,141447,15585,212051,161648,=,4.7,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.7,ug ml-1,,,
37389,141450,15585,212051,161648,=,12.5,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,12.5,ug ml-1,,,
37390,3573,15650,235706,204461,=,1.5,nM,1,Ki,,,0,8.82,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,1.5,nM,,,
37391,157848,15730,273396,234227,=,3.3,nM,1,IC50,,,0,8.48,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.3,nM,,,
37392,159260,15730,273396,234227,=,100.0,nM,1,IC50,,,0,7.0,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,100.0,nM,,,
37393,157848,15730,273421,234841,>,100.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,100.0,nM,,,
37394,159260,15730,273421,234841,=,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,,nM,,,
37395,47517,15757,282532,241564,=,54.0,nM,1,Ki,,,0,7.27,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,54.0,nM,,,
37396,45081,15757,282532,241564,=,12.0,nM,1,Ki,,,0,7.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,12.0,nM,,,
37397,45425,15757,282532,241564,=,36.0,nM,1,Ki,,,0,7.44,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,36.0,nM,,,
37398,163629,15757,282532,241564,=,4.0,mmHg,0,Delta IOP,,,0,,BAO_0000179,UO_0000272,,,,,1,Delta IOP,=,4.0,mmHg,,,
37399,163630,15757,282532,241564,=,5.0,mmHg,0,Delta IOP,,,0,,BAO_0000179,UO_0000272,,,,,1,Delta IOP,=,5.0,mmHg,,,
37400,163631,15757,282532,241564,=,5.2,mmHg,0,Delta IOP,,,0,,BAO_0000179,UO_0000272,,,,,1,Delta IOP,=,5.2,mmHg,,,
37401,47517,15757,282545,1545405,=,20.0,nM,1,Ki,,,0,7.7,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,20.0,nM,,,
37402,45081,15757,282545,1545405,=,3.0,nM,1,Ki,,,0,8.52,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,3.0,nM,,,
37403,45425,15757,282545,1545405,=,11.0,nM,1,Ki,,,0,7.96,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,11.0,nM,,,
37404,20660,15757,282543,121564,=,1200000.0,nM,1,Solubility,,,0,,BAO_0002135,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Solubility,=,1.2,mM,,,
37405,163922,15757,282543,121564,=,10.0,hr-1,0,kin,,,0,,BAO_0000179,,,,,,1,kin,=,10.0,hr-1,,,
37406,163921,15757,282543,121564,=,40.0,hr-1,0,kin,,,0,,BAO_0000179,,,,,,1,kin,=,40.0,hr-1,,,
37407,26036,15757,282543,121564,=,1e-05,,1,LogD,,,0,,BAO_0002129,,,,,,1,logD,=,1e-05,,,,
37408,31622,14936,95203,17908,=,32.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,32.0,%,,,
37409,209062,15309,278738,239367,=,4.266,nM,1,Ki,,,0,8.37,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,8.37,,,,
37410,213236,15309,278738,239367,=,159.96,nM,1,Ki,,,0,6.8,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.796,,,,
37411,49333,15309,278738,239367,=,6760.83,nM,1,Ki,,,0,5.17,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,5.17,,,,
37412,209062,15309,278799,238232,=,119.95,nM,1,Ki,,,0,6.92,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,6.921,,,,
37413,213236,15309,278799,238232,=,1513.56,nM,1,Ki,,,0,5.82,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,5.82,,,,
37414,49333,15309,278799,238232,=,2301.44,nM,1,Ki,,,0,5.64,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,5.638,,,,
37415,209062,15309,278770,239622,=,16982.44,nM,1,Ki,,,0,4.77,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,4.77,,,,
37416,213236,15309,278770,239622,=,139958.73,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,3.854,,,,
37417,49333,15309,278770,239622,=,190107.83,nM,1,Ki,,Outside typical range,0,,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,pKi,=,3.721,,,,
37418,66804,15853,16223,15462,=,0.05,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.05,ug ml-1,,,
37419,66804,15853,16234,15479,=,0.05,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.05,ug ml-1,,,
37420,66804,15853,16221,15436,=,0.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.1,ug ml-1,,,
37421,66804,15853,16181,15641,=,0.2,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.2,ug ml-1,,,
37422,66804,15853,16171,15450,=,0.2,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.2,ug ml-1,,,
37423,88629,15456,115297,75155,>,50.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,>,50.0,%,,,
37424,88630,15456,115297,75155,>,50.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,>,50.0,%,,,
37425,88749,15456,115297,75155,<,50.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,<,50.0,%,,,
37426,217832,16308,311319,12417,=,3790.0,nM,1,IC50,,,0,5.42,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,3.79,uM,,,
37427,32265,14936,95222,86330,=,6610.0,nM,1,IC50,,,0,5.18,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,6.61,uM,,,
37428,32261,14936,95222,86330,=,39170.0,nM,1,IC50,,,0,4.41,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,39.17,uM,,,
37429,32262,14936,95222,86330,=,5.9,,0,Ratio,,,0,,BAO_0000193,,,,,,1,Ratio,=,5.9,,,,
37430,29024,16219,255075,220053,=,0.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.1,ug ml-1,,,
37431,5728,16219,255075,220053,=,0.1,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.1,ug ml-1,,,
37432,5730,16219,255075,220053,>,100.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.0,ug ml-1,,,
37433,205592,16219,255075,220053,=,0.015,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.015,ug ml-1,,,
37434,205591,16219,255075,220053,>,128.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,128.0,ug ml-1,,,
37435,205590,16219,255075,220053,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,,
37436,64432,16219,255075,220053,=,0.015,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.015,ug ml-1,,,
37437,5542,16219,255075,220053,=,16.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,16.0,ug ml-1,,,
37438,152816,16219,255075,220053,=,1.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,1.0,ug ml-1,,,
37439,50921,16219,255075,220053,=,16.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,16.0,ug ml-1,,,
37440,29024,16219,255093,220676,=,0.2,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.2,ug ml-1,,,
37441,5728,16219,255093,220676,=,0.39,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.39,ug ml-1,,,
37442,5730,16219,255093,220676,>,100.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.0,ug ml-1,,,
37443,205592,16219,255093,220676,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
37444,205591,16219,255093,220676,=,2.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,2.0,ug ml-1,,,
37445,205590,16219,255093,220676,=,2.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,2.0,ug ml-1,,,
37446,64432,16219,255093,220676,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
37447,5542,16219,255093,220676,>,100.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.0,ug ml-1,,,
37448,152816,16219,255093,220676,=,2.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,2.0,ug ml-1,,,
37449,50921,16219,255093,220676,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
37450,146679,15458,117434,1540420,=,240.0,nM,1,Ki,,,0,6.62,BAO_0000192,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,Ki,=,240.0,nM,,,
37451,142289,15942,60180,55310,=,73.0,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,73.0,%,,,
37452,142288,15942,60180,55310,=,28.1,%,1,Inhibition,,,0,,BAO_0000201,UO_0000187,http://qudt.org/vocab/unit#Percent,,,,1,Inhibition,=,28.1,%,,,
37453,129668,15942,60180,55310,,,mg.kg-1,0,ED50,Not Determined,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,,,mg kg-1,,,
37454,141703,15942,60179,54320,=,5200.0,nM,1,IC50,,,0,5.28,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.2,uM,,,
37455,141702,15942,60179,54320,,,nM,0,IC50,Not Determined,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,,,uM,,,
37456,129668,15942,60179,54320,,,mg.kg-1,0,ED50,Not Determined,,0,,BAO_0003036,UO_0000308,,,,,1,ED50,,,mg kg-1,,,
37457,199699,16154,221353,192620,=,5.0,nM,1,IC50,,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.0,nM,,,
37458,89057,16154,221353,192620,=,5.0,nM,1,IC50,,,0,8.3,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,5.0,nM,,,
37459,213809,16154,221353,192620,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,nM,,,
37460,199699,16154,221372,192496,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,nM,,,
37461,89057,16154,221372,192496,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,nM,,,
37462,213809,16154,221372,192496,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,nM,,,
37463,199699,16154,221369,193307,=,2.0,nM,1,IC50,,,0,8.7,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,2.0,nM,,,
37464,89057,16154,221369,193307,=,1.4,nM,1,IC50,,,0,8.85,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,=,1.4,nM,,,
37465,213809,16154,221369,193307,>,1000.0,nM,1,IC50,,,0,,BAO_0000190,UO_0000065,http://www.openphacts.org/units/Nanomolar,,,,1,IC50,>,1000.0,nM,,,
37466,29024,16219,255109,219870,=,0.39,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.39,ug ml-1,,,
37467,5728,16219,255109,219870,=,6.2,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,6.2,ug ml-1,,,
37468,5730,16219,255109,219870,>,100.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,>,100.0,ug ml-1,,,
37469,205592,16219,255109,219870,=,0.06,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.06,ug ml-1,,,
37470,205591,16219,255109,219870,=,32.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,32.0,ug ml-1,,,
37471,205590,16219,255109,219870,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
37472,64432,16219,255109,219870,=,0.03,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,0.03,ug ml-1,,,
37473,5542,16219,255109,219870,=,32.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,32.0,ug ml-1,,,
37474,152816,16219,255109,219870,=,16.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,16.0,ug ml-1,,,
37475,50921,16219,255109,219870,=,4.0,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,4.0,ug ml-1,,,
37476,29024,16219,255124,219758,=,6.2,ug.mL-1,1,MIC,,,0,,BAO_0002146,UO_0000274,http://www.openphacts.org/units/MicrogramPerMilliliter,,,,1,MIC,=,6.2,ug ml-1,,,
