molregno,pref_name,chembl_id,max_phase,therapeutic_flag,dosed_ingredient,structure_type,chebi_par_id,molecule_type,first_approval,oral,parenteral,topical,black_box_warning,natural_product,first_in_class,chirality,prodrug,inorganic_flag,usan_year,availability_type,usan_stem,polymer_flag,usan_substem,usan_stem_definition,indication_class,withdrawn_flag,chemical_probe,orphan
7497,,CHEMBL10387,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7498,,CHEMBL268474,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7499,,CHEMBL10454,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7500,,CHEMBL10477,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7501,TOPOTECAN,CHEMBL84,4.0,1,0,MOL,63632.0,Small molecule,1996.0,1,1,0,1,1,1,1,0,0,1990.0,1.0,-tecan,0,-tecan,antineoplastics (camptothecin derivatives),Antineoplastic (DNA topoisomerase I Inhibitor),0,0,0
7502,ZOPOLRESTAT,CHEMBL10372,2.0,0,0,MOL,,Small molecule,,0,0,0,0,0,0,2,0,0,1990.0,,-stat,0,-stat (-restat),enzyme inhibitors: aldose-reductase inhibitors,Inhibitor (aldose reductase); Antidiabetic,0,0,0
7503,,CHEMBL10382,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7504,,CHEMBL10383,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7505,,CHEMBL10286,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7506,,CHEMBL10355,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7507,,CHEMBL10366,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7508,,CHEMBL273661,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7509,,CHEMBL273911,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7510,,CHEMBL10386,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7511,,CHEMBL10320,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7512,,CHEMBL10442,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7513,,CHEMBL275493,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7514,,CHEMBL10479,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7515,,CHEMBL10480,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7516,,CHEMBL10418,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7517,,CHEMBL10421,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7518,,CHEMBL10753,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7519,,CHEMBL10678,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7520,,CHEMBL10550,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7521,,CHEMBL275019,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7522,,CHEMBL275778,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7523,,CHEMBL275070,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7524,,CHEMBL273937,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7525,,CHEMBL268048,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7526,,CHEMBL268961,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7527,,CHEMBL10510,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7528,,CHEMBL273718,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7529,,CHEMBL10469,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7530,,CHEMBL10470,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7531,,CHEMBL10494,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7532,,CHEMBL10456,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7533,,CHEMBL428675,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7534,,CHEMBL275961,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7535,,CHEMBL275962,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7536,,CHEMBL11012,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7537,,CHEMBL10797,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7538,,CHEMBL276477,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7539,,CHEMBL10822,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7540,,CHEMBL10194,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7541,,CHEMBL10206,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7542,,CHEMBL10629,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7543,,CHEMBL266389,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7545,,CHEMBL10627,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7546,MINALRESTAT,CHEMBL273910,2.0,0,0,MOL,,Small molecule,,0,0,0,0,0,0,0,0,0,1996.0,,-nal-; -stat,0,-nal-; -stat (-restat),narcotic agonists/antagonists (normorphine type); enzyme inhibitors: aldose-reductase inhibitors,Inhibitor (aldose reductase),0,0,0
7547,,CHEMBL10439,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7548,,CHEMBL275439,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7549,,CHEMBL10506,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7550,,CHEMBL10507,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7551,,CHEMBL10300,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7552,,CHEMBL273411,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7553,,CHEMBL10299,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7554,,CHEMBL10319,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7555,,CHEMBL10325,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7556,,CHEMBL269406,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7557,,CHEMBL275492,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7558,,CHEMBL10882,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7559,,CHEMBL11186,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7560,,CHEMBL11013,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7561,,CHEMBL10712,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7562,,CHEMBL273685,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7563,,CHEMBL10611,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7564,,CHEMBL10650,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7565,,CHEMBL10431,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7566,,CHEMBL10540,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7567,,CHEMBL10551,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7568,,CHEMBL10518,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7569,,CHEMBL10520,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7570,,CHEMBL10532,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7571,,CHEMBL10440,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7572,,CHEMBL10441,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7573,,CHEMBL275542,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7574,,CHEMBL10488,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7575,,CHEMBL276899,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7576,,CHEMBL10600,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7577,,CHEMBL10628,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7578,,CHEMBL10430,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7579,,CHEMBL10539,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7580,,CHEMBL267085,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7581,,CHEMBL10407,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7582,,CHEMBL10501,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7583,,CHEMBL10502,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7584,,CHEMBL165840,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7585,,CHEMBL273635,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7586,,CHEMBL10472,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7587,,CHEMBL10640,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7588,,CHEMBL274671,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7589,,CHEMBL10359,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7590,,CHEMBL275675,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7591,,CHEMBL10455,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7592,,CHEMBL275276,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7593,,CHEMBL269176,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7594,,CHEMBL274764,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7595,,CHEMBL10250,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7596,,CHEMBL10277,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7598,,CHEMBL10291,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7599,,CHEMBL10322,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7600,,CHEMBL10767,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7601,,CHEMBL276146,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7602,,CHEMBL10729,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7603,,CHEMBL417427,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7604,,CHEMBL10585,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7605,,CHEMBL275728,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7606,,CHEMBL10759,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7607,,CHEMBL268764,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7608,,CHEMBL10266,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7610,,CHEMBL10201,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7611,,CHEMBL274997,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7612,,CHEMBL274553,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7613,,CHEMBL10448,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7614,,CHEMBL274174,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7615,,CHEMBL10623,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7616,,CHEMBL10271,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7617,,CHEMBL274551,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7618,,CHEMBL268263,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7619,,CHEMBL10288,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7620,,CHEMBL10690,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7621,,CHEMBL274068,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7622,,CHEMBL10769,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7623,,CHEMBL10612,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7624,,CHEMBL275128,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7626,,CHEMBL416148,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7627,,CHEMBL428000,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7628,,CHEMBL264472,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7629,,CHEMBL441949,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7630,,CHEMBL10298,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7631,,CHEMBL274580,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7632,,CHEMBL10193,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7633,,CHEMBL10731,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7634,,CHEMBL10599,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7635,,CHEMBL10475,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7636,,CHEMBL415035,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7637,,CHEMBL10179,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7638,,CHEMBL10180,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7639,,CHEMBL10257,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7640,,CHEMBL275094,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7641,,CHEMBL416147,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7642,,CHEMBL276253,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7643,,CHEMBL10946,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7644,,CHEMBL10961,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7645,,CHEMBL10972,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7646,,CHEMBL10780,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7647,,CHEMBL10858,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7648,,CHEMBL10962,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7649,,CHEMBL275964,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7650,,CHEMBL10602,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7651,,CHEMBL10688,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7652,,CHEMBL10620,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7653,,CHEMBL10621,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7654,,CHEMBL10707,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7655,,CHEMBL276148,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7656,,CHEMBL10645,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7657,,CHEMBL10664,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7658,,CHEMBL10935,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7659,,CHEMBL10936,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7660,HEMICHOLINIUM-3,CHEMBL268697,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7661,,CHEMBL10927,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7662,,CHEMBL268755,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7663,,CHEMBL273503,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7664,,CHEMBL10352,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7665,,CHEMBL273505,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7666,,CHEMBL10637,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7667,,CHEMBL10674,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7668,,CHEMBL10670,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7669,,CHEMBL10680,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7670,,CHEMBL268475,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7671,,CHEMBL274539,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7672,,CHEMBL10802,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7673,,CHEMBL10590,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7674,,CHEMBL11189,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7675,,CHEMBL275083,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7676,,CHEMBL11190,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7677,,CHEMBL275567,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7678,,CHEMBL10909,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7680,,CHEMBL274538,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7682,,CHEMBL10875,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7683,,CHEMBL10682,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7684,,CHEMBL10692,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7685,,CHEMBL269408,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7686,,CHEMBL275933,,0,0,MOL,,Small molecule,,0,0,0,0,1,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7688,,CHEMBL10950,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7689,,CHEMBL10659,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7690,,CHEMBL10619,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7691,,CHEMBL10647,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7693,L-374087,CHEMBL11157,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7694,,CHEMBL276402,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
7695,,CHEMBL11058,,0,0,MOL,,Small molecule,,0,0,0,0,0,-1,-1,-1,-1,,-1.0,,0,,,,0,0,-1
